onset	duration	ACC	RT	condition
422817	2000	0	0	1
425053	2000	1	509	1
427321	2000	1	"""n/a"""	2
429591	2000	1	755	1
431860	2000	1	510	1
434129	2000	1	434	1
436381	2000	1	512	1
438617	2000	0	"""n/a"""	2
440869	2000	1	451	1
443153	2000	1	462	1
445407	2000	0	"""n/a"""	2
447642	2000	1	503	1
449878	2000	1	637	1
452130	2000	1	576	1
454365	2000	0	"""n/a"""	2
456601	2000	1	556	1
458853	2000	1	515	1
461105	2000	1	520	1
463373	2000	1	567	1
465642	2000	1	"""n/a"""	2
467895	2000	1	612	1
470148	2000	1	571	1
472432	2000	0	"""n/a"""	2
474669	2000	1	689	1
476938	2000	1	676	1
479207	2000	1	486	1
481491	2000	0	"""n/a"""	2
483745	2000	0	"""n/a"""	2
485997	2000	1	748	1
488282	2000	0	"""n/a"""	2
490550	2000	1	460	1
492803	2000	1	487	1
495056	2000	1	566	1
497341	2000	0	"""n/a"""	2
499577	2000	1	680	1
501812	2000	1	443	1
504049	2000	1	"""n/a"""	2
506300	2000	1	771	1
508536	2000	1	534	1
510771	2000	1	557	1
513023	2000	1	"""n/a"""	2
515292	2000	0	721	1
517545	2000	1	743	1
519814	2000	1	649	1
522082	2000	0	"""n/a"""	2
524335	2000	1	525	1
526604	2000	1	612	1
528889	2000	0	"""n/a"""	2
531142	2000	1	786	1
533411	2000	0	"""n/a"""	2
535663	2000	1	660	1
537948	2000	1	"""n/a"""	2
540216	2000	1	956	1
542469	2000	1	633	1
544722	2000	1	717	1
547007	2000	1	"""n/a"""	2
549275	2000	1	583	1
551528	2000	1	766	1
553781	2000	1	624	1
556066	2000	0	"""n/a"""	2
558334	2000	1	603	1
560587	2000	0	678	1
562840	2000	0	0	1
565124	2000	0	"""n/a"""	2
567393	2000	1	640	1
569646	2000	1	604	1
571899	2000	1	622	1
574183	2000	0	"""n/a"""	2
576452	2000	1	798	1
578705	2000	1	684	1
580974	2000	0	"""n/a"""	2
583242	2000	1	722	1
585495	2000	1	633	1
587748	2000	1	710	1
590033	2000	0	"""n/a"""	2
592301	2000	1	714	1
594555	2000	0	"""n/a"""	2
596807	2000	0	992	1
599076	2000	1	730	1
601360	2000	1	703	1
603614	2000	1	"""n/a"""	2
605882	2000	1	"""n/a"""	2
608151	2000	1	895	1
610419	2000	1	602	1
612673	2000	0	"""n/a"""	2
614941	2000	1	772	1
617194	2000	1	759	1
619446	2000	1	807	1
621699	2000	0	"""n/a"""	2
623934	2000	1	935	1
626169	2000	1	784	1
628421	2000	0	"""n/a"""	2
630657	2000	1	943	1
632893	2000	1	776	1
