onset	duration	ACC	RT	condition
260724	2000	1	528	1
262976	2000	0	"""n/a"""	2
265229	2000	1	446	1
267498	2000	1	384	1
269767	2000	1	521	1
272051	2000	1	"""n/a"""	2
274304	2000	1	676	1
276557	2000	1	759	1
278841	2000	0	"""n/a"""	2
281110	2000	1	618	1
283363	2000	1	409	1
285616	2000	1	596	1
287900	2000	0	"""n/a"""	2
290153	2000	1	411	1
292406	2000	1	580	1
294691	2000	0	"""n/a"""	2
296959	2000	1	466	1
299212	2000	1	376	1
301481	2000	0	"""n/a"""	2
303734	2000	1	444	1
306018	2000	1	489	1
308271	2000	1	581	1
310540	2000	0	"""n/a"""	2
312793	2000	1	474	1
315077	2000	0	385	1
317330	2000	1	598	1
319599	2000	0	"""n/a"""	2
321852	2000	1	566	1
324120	2000	0	0	1
326356	2000	1	462	1
328608	2000	1	412	1
330876	2000	1	"""n/a"""	2
333129	2000	1	553	1
335382	2000	1	424	1
337651	2000	1	783	1
339920	2000	0	"""n/a"""	2
342172	2000	1	405	1
344441	2000	0	562	1
346725	2000	1	"""n/a"""	2
348979	2000	1	"""n/a"""	2
351231	2000	1	945	1
353500	2000	1	652	1
355784	2000	1	724	1
358038	2000	1	"""n/a"""	2
360290	2000	1	654	1
362574	2000	0	"""n/a"""	2
364844	2000	1	858	1
367096	2000	1	428	1
369349	2000	1	550	1
371633	2000	1	732	1
373887	2000	0	"""n/a"""	2
376139	2000	1	300	1
378424	2000	1	"""n/a"""	2
380692	2000	1	734	1
382945	2000	1	955	1
385198	2000	0	443	1
387482	2000	0	"""n/a"""	2
389751	2000	1	396	1
392004	2000	1	293	1
394273	2000	1	"""n/a"""	2
396541	2000	1	437	1
398794	2000	1	683	1
401063	2000	0	"""n/a"""	2
403316	2000	1	517	1
405600	2000	1	422	1
407853	2000	1	426	1
410122	2000	0	"""n/a"""	2
412375	2000	1	568	1
414659	2000	1	450	1
416912	2000	1	671	1
419181	2000	0	"""n/a"""	2
421434	2000	1	349	1
423703	2000	1	357	1
425955	2000	1	462	1
428207	2000	1	641	1
430458	2000	0	"""n/a"""	2
432695	2000	1	322	1
434930	2000	0	0	1
437182	2000	1	"""n/a"""	2
439435	2000	1	654	1
441670	2000	1	922	1
443922	2000	0	"""n/a"""	2
446158	2000	1	398	1
448394	2000	1	345	1
450630	2000	1	"""n/a"""	2
452881	2000	1	490	1
455134	2000	1	579	1
457418	2000	0	"""n/a"""	2
459672	2000	1	"""n/a"""	2
461924	2000	1	433	1
464193	2000	1	717	1
466477	2000	1	886	1
468731	2000	0	"""n/a"""	2
470983	2000	1	328	1
473268	2000	1	"""n/a"""	2
475536	2000	1	478	1
477790	2000	1	"""n/a"""	2
480042	2000	1	537	1
482311	2000	1	629	1
484595	2000	1	515	1
486848	2000	1	776	1
489117	2000	0	"""n/a"""	2
491370	2000	1	568	1
493638	2000	1	414	1
495891	2000	1	835	1
498176	2000	0	"""n/a"""	2
500444	2000	1	510	1
502697	2000	1	845	1
504950	2000	1	613	1
507234	2000	0	"""n/a"""	2
509503	2000	1	581	1
511756	2000	1	663	1
514009	2000	1	541	1
516293	2000	0	"""n/a"""	2
518562	2000	1	851	1
520815	2000	1	584	1
523068	2000	1	640	1
525352	2000	0	"""n/a"""	2
527605	2000	1	539	1
529874	2000	1	"""n/a"""	2
560838	2000	1	476	1
563107	2000	1	"""n/a"""	2
565375	2000	1	705	1
567628	2000	1	459	1
569897	2000	1	"""n/a"""	2
572150	2000	0	809	1
574434	2000	1	621	1
576688	2000	0	"""n/a"""	2
578940	2000	1	503	1
581209	2000	1	469	1
583478	2000	0	"""n/a"""	2
585730	2000	1	503	1
587999	2000	1	594	1
590283	2000	0	0	1
592520	2000	1	998	1
594805	2000	0	"""n/a"""	2
597058	2000	1	535	1
599342	2000	1	568	1
601595	2000	1	508	1
603864	2000	0	"""n/a"""	2
606117	2000	1	901	1
608401	2000	1	601	1
610654	2000	1	471	1
612907	2000	1	840	1
615191	2000	0	"""n/a"""	2
617444	2000	1	765	1
619697	2000	1	558	1
621982	2000	1	"""n/a"""	2
624250	2000	1	420	1
626503	2000	1	601	1
628772	2000	1	"""n/a"""	2
631025	2000	1	482	1
633309	2000	0	434	1
635562	2000	1	656	1
637831	2000	1	"""n/a"""	2
640099	2000	1	964	1
642368	2000	1	567	1
644621	2000	1	337	1
646890	2000	1	"""n/a"""	2
649143	2000	1	820	1
651427	2000	1	536	1
653680	2000	1	767	1
655949	2000	0	"""n/a"""	2
658217	2000	0	0	1
660486	2000	1	681	1
662739	2000	1	531	1
665008	2000	1	"""n/a"""	2
667277	2000	1	494	1
669545	2000	1	544	1
671798	2000	1	435	1
674067	2000	0	"""n/a"""	2
676335	2000	1	"""n/a"""	2
678588	2000	0	993	1
680857	2000	1	"""n/a"""	2
683110	2000	0	501	1
685394	2000	1	419	1
687647	2000	1	564	1
689916	2000	0	"""n/a"""	2
692169	2000	1	812	1
694438	2000	0	"""n/a"""	2
696690	2000	1	546	1
698959	2000	1	584	1
701243	2000	0	"""n/a"""	2
703496	2000	1	540	1
705749	2000	1	432	1
708033	2000	0	"""n/a"""	2
710286	2000	1	889	1
712539	2000	0	0	1
714808	2000	1	738	1
717092	2000	1	482	1
719346	2000	1	"""n/a"""	2
721598	2000	1	609	1
723867	2000	1	314	1
726151	2000	1	351	1
728404	2000	1	541	1
730673	2000	0	"""n/a"""	2
732926	2000	1	716	1
735210	2000	1	708	1
737464	2000	1	"""n/a"""	2
739716	2000	1	514	1
741985	2000	1	473	1
744269	2000	0	"""n/a"""	2
746522	2000	1	483	1
748775	2000	1	575	1
751044	2000	1	697	1
753313	2000	0	"""n/a"""	2
755565	2000	1	762	1
757834	2000	1	473	1
760118	2000	1	634	1
762372	2000	1	"""n/a"""	2
764624	2000	1	471	1
766908	2000	1	514	1
769161	2000	1	583	1
771430	2000	1	"""n/a"""	2
773699	2000	1	456	1
775952	2000	1	334	1
778220	2000	1	708	1
780489	2000	0	"""n/a"""	2
782742	2000	1	745	1
785026	2000	1	564	1
787279	2000	1	467	1
789548	2000	1	"""n/a"""	2
791801	2000	1	680	1
794085	2000	1	"""n/a"""	2
796338	2000	1	480	1
798591	2000	1	923	1
800860	2000	0	0	1
803145	2000	1	"""n/a"""	2
805413	2000	1	723	1
807666	2000	1	802	1
809935	2000	1	"""n/a"""	2
812203	2000	1	488	1
814456	2000	1	539	1
816709	2000	1	494	1
818993	2000	0	"""n/a"""	2
821247	2000	0	"""n/a"""	2
823499	2000	1	447	1
825783	2000	1	"""n/a"""	2
828036	2000	1	508	1
830305	2000	1	"""n/a"""	2
858166	2000	1	439	1
860419	2000	1	382	1
862704	2000	1	"""n/a"""	2
864973	2000	1	384	1
867225	2000	1	293	1
869494	2000	1	"""n/a"""	2
871763	2000	1	384	1
874015	2000	1	704	1
876268	2000	0	468	1
878552	2000	0	"""n/a"""	2
880805	2000	1	675	1
883058	2000	1	625	1
885327	2000	1	342	1
887596	2000	0	351	1
889880	2000	1	"""n/a"""	2
892150	2000	1	568	1
894402	2000	1	911	1
896670	2000	1	478	1
898924	2000	1	"""n/a"""	2
901176	2000	1	700	1
903461	2000	1	973	1
905729	2000	1	800	1
907983	2000	0	"""n/a"""	2
910235	2000	1	843	1
912504	2000	1	399	1
914788	2000	1	695	1
917041	2000	0	0	1
919310	2000	0	"""n/a"""	2
921563	2000	1	569	1
923847	2000	1	772	1
926100	2000	0	0	1
928369	2000	0	"""n/a"""	2
930622	2000	0	0	1
932891	2000	1	527	1
935159	2000	1	538	1
937427	2000	0	"""n/a"""	2
939680	2000	1	664	1
941949	2000	1	"""n/a"""	2
944218	2000	1	950	1
946486	2000	1	875	1
948739	2000	1	671	1
951008	2000	0	"""n/a"""	2
953261	2000	1	648	1
955530	2000	1	510	1
957814	2000	1	"""n/a"""	2
960067	2000	1	725	1
962320	2000	1	832	1
964605	2000	0	"""n/a"""	2
966873	2000	1	652	1
969126	2000	1	936	1
971395	2000	0	"""n/a"""	2
973648	2000	1	442	1
975932	2000	1	774	1
978185	2000	1	731	1
980454	2000	0	"""n/a"""	2
982707	2000	0	0	1
984991	2000	0	"""n/a"""	2
987244	2000	1	543	1
989513	2000	1	"""n/a"""	2
991783	2000	0	"""n/a"""	2
994050	2000	1	583	1
996303	2000	0	0	1
998556	2000	1	445	1
1000840	2000	1	"""n/a"""	2
1003093	2000	1	915	1
1005346	2000	0	0	1
1007631	2000	1	"""n/a"""	2
1009899	2000	1	959	1
1012152	2000	0	0	1
1014405	2000	1	652	1
1016689	2000	1	"""n/a"""	2
1018960	2000	0	0	1
1021228	2000	1	843	1
1023480	2000	0	0	1
1025748	2000	1	"""n/a"""	2
1028018	2000	1	744	1
1030270	2000	1	709	1
1032523	2000	0	0	1
1034807	2000	0	0	1
1037061	2000	0	"""n/a"""	2
1039313	2000	1	879	1
1041582	2000	1	564	1
1043866	2000	0	"""n/a"""	2
1046119	2000	0	446	1
1048372	2000	1	664	1
1050656	2000	1	"""n/a"""	2
1052925	2000	1	755	1
1055178	2000	1	790	1
