onset	duration	ACC	RT	condition
836997	2000	1	"""n/a"""	2
839250	2000	1	605	1
841503	2000	1	483	1
843787	2000	1	736	1
846040	2000	1	526	1
848309	2000	1	"""n/a"""	2
850562	2000	1	626	1
852846	2000	1	368	1
855099	2000	1	419	1
857368	2000	1	"""n/a"""	2
859621	2000	1	535	1
861905	2000	1	388	1
864159	2000	1	"""n/a"""	2
866411	2000	1	435	1
868695	2000	1	561	1
870949	2000	1	"""n/a"""	2
873201	2000	1	629	1
875470	2000	1	505	1
877754	2000	0	"""n/a"""	2
880007	2000	1	432	1
882260	2000	1	461	1
884529	2000	0	430	1
886813	2000	0	"""n/a"""	2
889066	2000	1	610	1
891319	2000	0	0	1
893603	2000	1	"""n/a"""	2
895857	2000	0	"""n/a"""	2
898109	2000	1	551	1
900394	2000	1	"""n/a"""	2
902663	2000	1	724	1
904916	2000	0	0	1
907168	2000	1	450	1
909453	2000	1	"""n/a"""	2
911721	2000	1	664	1
913974	2000	1	632	1
916227	2000	1	709	1
918511	2000	0	"""n/a"""	2
920780	2000	1	608	1
923033	2000	1	662	1
925286	2000	1	383	1
927570	2000	0	"""n/a"""	2
929824	2000	1	480	1
932092	2000	1	497	1
934345	2000	1	825	1
936629	2000	0	0	1
938883	2000	1	"""n/a"""	2
941151	2000	1	921	1
943420	2000	1	"""n/a"""	2
945688	2000	0	879	1
947941	2000	1	679	1
950194	2000	1	543	1
952478	2000	0	"""n/a"""	2
990016	2000	1	543	1
992269	2000	1	468	1
994538	2000	1	617	1
996822	2000	1	"""n/a"""	2
999076	2000	1	"""n/a"""	2
1001344	2000	1	342	1
1003597	2000	1	290	1
1005881	2000	1	503	1
1008134	2000	1	278	1
1010403	2000	0	"""n/a"""	2
1012656	2000	1	269	1
1014940	2000	1	442	1
1017194	2000	1	"""n/a"""	2
1019446	2000	0	357	1
1021730	2000	1	344	1
1023983	2000	1	424	1
1026236	2000	1	589	1
1028521	2000	1	"""n/a"""	2
1030789	2000	1	502	1
1033042	2000	1	516	1
1035311	2000	1	376	1
1037579	2000	1	"""n/a"""	2
1039849	2000	1	972	1
1042102	2000	1	"""n/a"""	2
1044370	2000	1	704	1
1046638	2000	1	509	1
1048907	2000	0	"""n/a"""	2
1051160	2000	0	0	1
1053413	2000	0	0	1
1055697	2000	1	420	1
1057951	2000	1	"""n/a"""	2
1060203	2000	1	748	1
1062488	2000	1	"""n/a"""	2
1064756	2000	1	733	1
1067009	2000	1	467	1
1069278	2000	1	"""n/a"""	2
1071531	2000	1	665	1
1073799	2000	1	815	1
1076068	2000	1	"""n/a"""	2
1078337	2000	1	545	1
1080605	2000	0	915	1
1082859	2000	0	"""n/a"""	2
1085111	2000	1	552	1
1087380	2000	1	361	1
1089664	2000	0	0	1
1091918	2000	1	"""n/a"""	2
1094186	2000	1	541	1
1096454	2000	1	"""n/a"""	2
1098724	2000	1	799	1
1100976	2000	0	0	1
1103229	2000	1	571	1
1105513	2000	1	"""n/a"""	2
1107783	2000	1	479	1
1110035	2000	1	535	1
1112288	2000	1	476	1
1114572	2000	1	"""n/a"""	2
1116842	2000	1	576	1
1119094	2000	1	497	1
1121347	2000	1	673	1
1123631	2000	1	"""n/a"""	2
1125901	2000	1	581	1
1128153	2000	1	480	1
1130406	2000	1	399	1
1132690	2000	1	"""n/a"""	2
1134960	2000	0	886	1
1137212	2000	1	703	1
1139480	2000	1	693	1
1141733	2000	1	968	1
1144002	2000	0	"""n/a"""	2
1146255	2000	1	571	1
1148539	2000	0	564	1
1150792	2000	1	494	1
1153061	2000	1	"""n/a"""	2
1155330	2000	1	388	1
1157598	2000	1	616	1
1159852	2000	1	"""n/a"""	2
1162120	2000	1	317	1
1164373	2000	1	720	1
1166641	2000	1	814	1
1168910	2000	1	"""n/a"""	2
1171179	2000	1	665	1
1173447	2000	1	526	1
1175700	2000	1	535	1
1177953	2000	1	378	1
1180238	2000	1	"""n/a"""	2
1182507	2000	1	644	1
1184759	2000	1	477	1
1187012	2000	1	517	1
1189296	2000	1	"""n/a"""	2
1191566	2000	1	398	1
1193819	2000	1	"""n/a"""	2
1196071	2000	0	490	1
1198355	2000	1	367	1
1200609	2000	1	"""n/a"""	2
1202878	2000	1	"""n/a"""	2
1205146	2000	1	679	1
1207414	2000	1	950	1
1209667	2000	1	586	1
1211936	2000	1	"""n/a"""	2
1214205	2000	1	786	1
1216473	2000	0	0	1
1218727	2000	1	"""n/a"""	2
1220995	2000	1	675	1
1223263	2000	1	752	1
1225532	2000	1	"""n/a"""	2
1227802	2000	0	572	1
1230054	2000	1	392	1
1232322	2000	1	429	1
1234576	2000	1	"""n/a"""	2
1236844	2000	1	645	1
1239097	2000	1	466	1
1241381	2000	1	796	1
1243635	2000	1	"""n/a"""	2
1245903	2000	1	517	1
1248171	2000	1	"""n/a"""	2
1250441	2000	1	611	1
1252694	2000	1	"""n/a"""	2
1254962	2000	1	670	1
1257230	2000	1	584	1
1259484	2000	1	"""n/a"""	2
