onset	duration	ACC	RT	condition
587705	2000	1	338	1
589974	2000	0	"""n/a"""	2
592227	2000	1	373	1
594495	2000	1	240	1
596764	2000	0	"""n/a"""	2
599017	2000	0	0	1
601301	2000	0	0	1
603538	2000	1	340	1
605823	2000	0	"""n/a"""	2
608076	2000	0	417	1
610360	2000	1	360	1
612614	2000	1	"""n/a"""	2
614866	2000	1	379	1
617135	2000	1	533	1
619403	2000	1	417	1
621656	2000	1	187	1
623941	2000	1	"""n/a"""	2
626209	2000	0	345	1
628462	2000	1	489	1
630715	2000	1	402	1
633000	2000	1	"""n/a"""	2
635268	2000	0	608	1
637521	2000	1	418	1
639774	2000	1	474	1
642058	2000	1	"""n/a"""	2
644327	2000	1	542	1
646580	2000	1	312	1
648833	2000	1	481	1
651117	2000	1	"""n/a"""	2
653370	2000	1	395	1
655623	2000	1	505	1
657892	2000	1	880	1
660176	2000	1	398	1
662430	2000	1	"""n/a"""	2
664682	2000	1	462	1
666951	2000	1	616	1
669235	2000	1	"""n/a"""	2
671488	2000	1	705	1
673741	2000	1	563	1
676010	2000	0	0	1
678278	2000	0	"""n/a"""	2
680531	2000	1	426	1
682800	2000	1	649	1
685084	2000	1	574	1
687353	2000	0	"""n/a"""	2
689606	2000	1	409	1
691874	2000	1	"""n/a"""	2
694143	2000	1	409	1
696396	2000	1	390	1
698649	2000	1	464	1
700933	2000	1	"""n/a"""	2
703186	2000	1	382	1
705439	2000	1	175	1
707724	2000	1	"""n/a"""	2
709977	2000	1	887	1
712261	2000	1	"""n/a"""	2
714514	2000	1	737	1
716767	2000	1	521	1
719036	2000	1	548	1
721320	2000	1	"""n/a"""	2
723573	2000	1	502	1
725826	2000	1	527	1
728110	2000	1	"""n/a"""	2
730363	2000	1	520	1
732616	2000	0	0	1
734868	2000	1	695	1
737121	2000	1	"""n/a"""	2
739372	2000	1	415	1
741625	2000	0	169	1
743909	2000	1	398	1
746163	2000	1	"""n/a"""	2
748415	2000	1	287	1
750684	2000	1	365	1
752952	2000	1	503	1
755221	2000	1	"""n/a"""	2
757474	2000	1	335	1
759758	2000	0	276	1
762012	2000	1	"""n/a"""	2
764264	2000	1	932	1
766548	2000	1	"""n/a"""	2
768817	2000	1	381	1
771071	2000	1	"""n/a"""	2
773323	2000	1	491	1
775592	2000	1	514	1
777876	2000	1	"""n/a"""	2
780145	2000	1	480	1
782398	2000	1	384	1
784651	2000	1	641	1
786935	2000	1	"""n/a"""	2
789188	2000	0	0	1
791441	2000	1	306	1
793725	2000	0	790	1
795978	2000	1	421	1
798247	2000	1	"""n/a"""	2
800500	2000	1	803	1
802769	2000	1	497	1
805037	2000	1	447	1
807290	2000	1	416	1
809574	2000	1	"""n/a"""	2
811843	2000	1	375	1
814097	2000	1	"""n/a"""	2
816349	2000	1	487	1
818618	2000	1	468	1
820902	2000	1	"""n/a"""	2
823155	2000	1	262	1
825408	2000	1	566	1
827692	2000	1	392	1
829946	2000	1	"""n/a"""	2
832198	2000	1	570	1
834467	2000	1	510	1
836736	2000	1	302	1
839020	2000	1	"""n/a"""	2
841273	2000	1	343	1
843526	2000	1	937	1
845810	2000	1	"""n/a"""	2
848064	2000	1	"""n/a"""	2
917549	2000	1	327	1
919801	2000	1	323	1
922053	2000	0	330	1
924322	2000	0	"""n/a"""	2
926575	2000	1	474	1
928859	2000	1	428	1
931113	2000	1	"""n/a"""	2
933365	2000	1	434	1
935634	2000	1	834	1
937918	2000	1	428	1
940172	2000	1	"""n/a"""	2
942424	2000	1	352	1
944708	2000	1	426	1
946961	2000	1	320	1
949230	2000	1	"""n/a"""	2
951499	2000	1	393	1
953767	2000	1	832	1
956020	2000	1	796	1
958273	2000	0	570	1
960557	2000	1	"""n/a"""	2
962827	2000	1	500	1
965080	2000	0	0	1
967348	2000	1	821	1
969616	2000	0	"""n/a"""	2
971869	2000	1	351	1
974122	2000	1	625	1
976406	2000	0	"""n/a"""	2
978659	2000	1	414	1
980912	2000	1	380	1
983181	2000	1	600	1
985465	2000	0	"""n/a"""	2
987718	2000	1	395	1
989987	2000	0	"""n/a"""	2
992256	2000	1	"""n/a"""	2
994525	2000	1	393	1
996777	2000	1	673	1
999030	2000	1	467	1
1001314	2000	0	"""n/a"""	2
1003567	2000	1	367	1
1005820	2000	1	551	1
1008089	2000	1	498	1
1010373	2000	0	"""n/a"""	2
1012626	2000	1	464	1
1014879	2000	1	417	1
1017163	2000	1	"""n/a"""	2
1019432	2000	1	493	1
1021685	2000	1	474	1
1023954	2000	1	"""n/a"""	2
1026207	2000	1	547	1
1028491	2000	0	"""n/a"""	2
1030744	2000	1	534	1
1032997	2000	1	608	1
1035282	2000	0	"""n/a"""	2
1037550	2000	1	409	1
1039804	2000	1	"""n/a"""	2
1042072	2000	1	594	1
1044325	2000	1	555	1
1046593	2000	1	543	1
1048846	2000	1	742	1
1051131	2000	0	"""n/a"""	2
1053399	2000	1	385	1
1055653	2000	0	"""n/a"""	2
1057905	2000	1	396	1
1060189	2000	1	"""n/a"""	2
1062442	2000	1	549	1
1064695	2000	1	533	1
1066964	2000	1	723	1
1069248	2000	0	"""n/a"""	2
1071517	2000	1	297	1
1073770	2000	1	532	1
1076023	2000	0	919	1
1078307	2000	1	"""n/a"""	2
1080560	2000	1	643	1
1082813	2000	1	544	1
1085098	2000	1	"""n/a"""	2
1087367	2000	1	558	1
1089619	2000	1	590	1
1091888	2000	1	"""n/a"""	2
1094157	2000	1	354	1
1096425	2000	1	950	1
1098678	2000	1	641	1
1100947	2000	0	"""n/a"""	2
1103200	2000	1	421	1
1105484	2000	1	653	1
1107738	2000	1	"""n/a"""	2
1110006	2000	1	780	1
1112259	2000	1	498	1
1114543	2000	1	"""n/a"""	2
1116796	2000	1	715	1
1119049	2000	1	414	1
1121318	2000	1	389	1
1123602	2000	0	"""n/a"""	2
1125855	2000	1	741	1
1128108	2000	1	344	1
1130377	2000	1	505	1
1132661	2000	0	"""n/a"""	2
1134914	2000	1	319	1
1137167	2000	1	511	1
1139451	2000	1	456	1
1141705	2000	0	"""n/a"""	2
1143957	2000	1	316	1
1146226	2000	1	317	1
1148510	2000	1	352	1
1150763	2000	1	442	1
1153032	2000	0	"""n/a"""	2
1155285	2000	1	278	1
1157553	2000	1	302	1
1159806	2000	1	230	1
1162075	2000	1	333	1
1164359	2000	1	"""n/a"""	2
1166629	2000	1	398	1
1168881	2000	1	334	1
1171134	2000	0	557	1
1173418	2000	1	"""n/a"""	2
1175688	2000	1	453	1
1177941	2000	1	"""n/a"""	2
1180209	2000	1	599	1
1182477	2000	1	515	1
1184731	2000	1	"""n/a"""	2
1187000	2000	0	"""n/a"""	2
