onset	duration	ACC	RT	condition
856075	2000	1	647	1
858344	2000	1	399	1
860629	2000	1	"""n/a"""	2
862882	2000	0	514	1
865166	2000	1	"""n/a"""	2
867419	2000	1	789	1
869688	2000	0	"""n/a"""	2
871941	2000	0	0	1
874209	2000	1	635	1
876477	2000	1	"""n/a"""	2
878730	2000	1	576	1
880983	2000	1	318	1
883267	2000	1	"""n/a"""	2
922173	2000	1	683	1
924426	2000	1	396	1
926695	2000	0	547	1
928979	2000	0	"""n/a"""	2
931248	2000	0	341	1
933502	2000	1	"""n/a"""	2
935754	2000	1	390	1
938006	2000	1	491	1
940258	2000	1	394	1
942511	2000	0	"""n/a"""	2
944779	2000	1	"""n/a"""	2
947032	2000	1	460	1
949300	2000	0	320	1
951553	2000	1	409	1
953837	2000	1	"""n/a"""	2
956090	2000	1	716	1
958343	2000	1	645	1
960596	2000	1	"""n/a"""	2
962847	2000	1	464	1
965099	2000	1	"""n/a"""	2
967352	2000	1	791	1
969621	2000	1	908	1
971873	2000	1	468	1
974126	2000	0	"""n/a"""	2
976377	2000	1	494	1
978645	2000	0	0	1
980882	2000	0	941	1
983167	2000	1	"""n/a"""	2
985420	2000	1	824	1
987672	2000	1	661	1
989924	2000	1	843	1
992176	2000	0	"""n/a"""	2
994444	2000	1	667	1
996697	2000	1	499	1
998966	2000	0	"""n/a"""	2
1001219	2000	1	328	1
1003488	2000	1	774	1
1005756	2000	1	537	1
1008025	2000	1	"""n/a"""	2
1010278	2000	1	593	1
1012547	2000	0	"""n/a"""	2
1014799	2000	1	480	1
1017068	2000	1	440	1
1019352	2000	1	"""n/a"""	2
1021621	2000	1	684	1
1023874	2000	1	678	1
1026127	2000	1	592	1
1028396	2000	1	872	1
1030680	2000	0	"""n/a"""	2
1032933	2000	0	0	1
1035169	2000	1	530	1
1037422	2000	1	"""n/a"""	2
1039673	2000	1	503	1
1041926	2000	0	874	1
1044210	2000	0	"""n/a"""	2
1046463	2000	0	140	1
1048699	2000	1	554	1
1050951	2000	1	494	1
1053203	2000	1	759	1
1055472	2000	0	"""n/a"""	2
1057725	2000	1	709	1
1060009	2000	1	738	1
1062262	2000	1	718	1
1064531	2000	1	"""n/a"""	2
1066800	2000	1	763	1
1069052	2000	1	357	1
1071305	2000	1	669	1
1073574	2000	1	485	1
1075843	2000	0	"""n/a"""	2
1078095	2000	1	453	1
1080364	2000	0	355	1
1082648	2000	1	390	1
1084917	2000	1	"""n/a"""	2
1087170	2000	1	641	1
1089439	2000	0	"""n/a"""	2
1091675	2000	1	581	1
1093927	2000	1	709	1
1096163	2000	1	743	1
1098432	2000	1	635	1
1100717	2000	1	"""n/a"""	2
1102970	2000	1	848	1
1105239	2000	0	0	1
1107507	2000	0	0	1
1109776	2000	0	"""n/a"""	2
1112029	2000	0	337	1
1114313	2000	1	356	1
1116566	2000	1	633	1
1118834	2000	0	"""n/a"""	2
1121071	2000	1	728	1
1123323	2000	0	652	1
1125576	2000	0	"""n/a"""	2
1127843	2000	0	"""n/a"""	2
1130096	2000	1	718	1
1132349	2000	1	696	1
1134633	2000	0	"""n/a"""	2
1136903	2000	1	365	1
1139155	2000	1	391	1
1141424	2000	1	"""n/a"""	2
1143677	2000	0	241	1
1145961	2000	1	"""n/a"""	2
1148214	2000	1	571	1
1150450	2000	1	185	1
1152703	2000	0	"""n/a"""	2
1154954	2000	1	432	1
1157190	2000	1	333	1
1159442	2000	1	491	1
1161695	2000	0	"""n/a"""	2
1163947	2000	1	355	1
1166216	2000	0	280	1
1168500	2000	1	"""n/a"""	2
1170753	2000	1	622	1
1173006	2000	1	358	1
1175275	2000	0	423	1
1177559	2000	1	"""n/a"""	2
1179812	2000	1	627	1
1182065	2000	0	271	1
1184334	2000	1	374	1
1186618	2000	1	"""n/a"""	2
1188872	2000	0	292	1
1191140	2000	0	"""n/a"""	2
