onset	duration	ACC	RT	condition
793454	2000	1	682	1
795739	2000	1	"""n/a"""	2
797992	2000	0	0	1
800276	2000	0	0	1
802513	2000	0	0	1
804749	2000	0	"""n/a"""	2
807016	2000	1	765	1
809269	2000	0	0	1
811538	2000	0	"""n/a"""	2
813806	2000	1	679	1
816059	2000	0	839	1
818295	2000	1	972	1
820548	2000	0	"""n/a"""	2
822799	2000	1	794	1
825035	2000	0	0	1
827286	2000	0	"""n/a"""	2
829555	2000	0	0	1
831809	2000	0	"""n/a"""	2
834044	2000	1	989	1
836296	2000	0	0	1
838548	2000	0	0	1
840800	2000	0	"""n/a"""	2
843053	2000	1	925	1
845288	2000	0	0	1
847524	2000	1	722	1
849792	2000	0	"""n/a"""	2
852045	2000	1	848	1
854297	2000	1	876	1
856550	2000	0	0	1
858802	2000	0	0	1
861070	2000	0	"""n/a"""	2
863323	2000	0	0	1
865574	2000	0	"""n/a"""	2
867811	2000	1	939	1
870080	2000	0	0	1
872349	2000	0	0	1
874617	2000	0	"""n/a"""	2
876853	2000	0	0	1
879105	2000	0	"""n/a"""	2
881341	2000	1	934	1
883593	2000	0	0	1
885846	2000	0	"""n/a"""	2
888098	2000	0	0	1
890382	2000	0	0	1
892635	2000	0	0	1
894888	2000	0	0	1
897156	2000	0	"""n/a"""	2
899392	2000	0	0	1
901628	2000	1	859	1
903912	2000	1	"""n/a"""	2
906166	2000	1	"""n/a"""	2
908418	2000	0	0	1
910653	2000	0	0	1
912906	2000	0	0	1
915190	2000	0	"""n/a"""	2
917427	2000	0	0	1
919679	2000	0	0	1
921932	2000	0	"""n/a"""	2
924184	2000	1	618	1
926452	2000	1	774	1
928720	2000	0	0	1
930974	2000	0	"""n/a"""	2
933209	2000	1	992	1
935461	2000	0	0	1
937713	2000	0	0	1
939982	2000	1	"""n/a"""	2
942235	2000	0	0	1
944487	2000	0	0	1
946739	2000	1	951	1
948992	2000	0	"""n/a"""	2
951244	2000	1	846	1
953528	2000	1	808	1
955782	2000	0	"""n/a"""	2
958034	2000	1	590	1
960303	2000	0	0	1
962587	2000	0	"""n/a"""	2
964840	2000	0	0	1
967092	2000	0	"""n/a"""	2
969345	2000	1	801	1
971597	2000	0	0	1
973849	2000	0	0	1
976101	2000	0	"""n/a"""	2
1089631	2000	1	434	1
1091883	2000	1	522	1
1094135	2000	1	488	1
1096403	2000	1	"""n/a"""	2
1098673	2000	1	361	1
1100925	2000	1	473	1
1103178	2000	1	479	1
1105462	2000	1	459	1
1107716	2000	1	"""n/a"""	2
1109984	2000	1	476	1
1112237	2000	1	339	1
1114521	2000	1	"""n/a"""	2
1116774	2000	1	502	1
1119027	2000	1	508	1
1121296	2000	1	579	1
1123580	2000	1	"""n/a"""	2
1125850	2000	1	495	1
1128102	2000	1	487	1
1130371	2000	1	"""n/a"""	2
1132639	2000	1	658	1
1134892	2000	1	500	1
1137161	2000	1	"""n/a"""	2
1139430	2000	1	534	1
1141698	2000	1	424	1
1143951	2000	1	394	1
1146220	2000	1	"""n/a"""	2
1148489	2000	1	775	1
1150741	2000	1	563	1
1152994	2000	1	386	1
1155278	2000	0	"""n/a"""	2
1157547	2000	1	658	1
1159801	2000	1	"""n/a"""	2
1162069	2000	1	683	1
1164322	2000	1	666	1
1166591	2000	1	"""n/a"""	2
1168843	2000	1	845	1
1171128	2000	1	"""n/a"""	2
1173397	2000	1	620	1
1175665	2000	1	601	1
1177934	2000	1	"""n/a"""	2
1180220	2000	1	"""n/a"""	2
1182490	2000	1	412	1
1184774	2000	1	"""n/a"""	2
1187043	2000	1	326	1
1189296	2000	1	463	1
1191549	2000	1	417	1
1193833	2000	1	"""n/a"""	2
1196103	2000	1	353	1
1198355	2000	1	456	1
1200608	2000	1	469	1
1202892	2000	1	"""n/a"""	2
1205162	2000	1	617	1
1207414	2000	1	578	1
1209667	2000	0	833	1
1211951	2000	1	927	1
1214205	2000	1	"""n/a"""	2
1216457	2000	1	506	1
1218741	2000	1	488	1
1220994	2000	1	414	1
1223263	2000	1	"""n/a"""	2
1225532	2000	1	529	1
1227785	2000	1	"""n/a"""	2
1230053	2000	1	551	1
1232306	2000	1	671	1
1234590	2000	1	"""n/a"""	2
1236860	2000	1	499	1
1239112	2000	1	448	1
1241365	2000	1	484	1
1243649	2000	1	"""n/a"""	2
1245903	2000	1	537	1
1248171	2000	1	492	1
1250424	2000	1	419	1
1252708	2000	1	"""n/a"""	2
1254978	2000	1	508	1
1257230	2000	1	451	1
1259498	2000	1	"""n/a"""	2
1261768	2000	1	603	1
1264020	2000	1	552	1
1266273	2000	1	558	1
1268558	2000	1	"""n/a"""	2
1270827	2000	1	479	1
1273095	2000	1	413	1
1275348	2000	1	447	1
1277617	2000	1	"""n/a"""	2
1279886	2000	1	521	1
1282154	2000	1	"""n/a"""	2
1284424	2000	1	468	1
1286676	2000	1	477	1
1288928	2000	1	432	1
1291197	2000	1	"""n/a"""	2
1293466	2000	1	327	1
1295734	2000	1	406	1
1298003	2000	1	589	1
1300257	2000	1	"""n/a"""	2
1302525	2000	1	455	1
1304778	2000	1	471	1
1307046	2000	1	445	1
1309299	2000	1	381	1
1311584	2000	1	"""n/a"""	2
1313852	2000	1	"""n/a"""	2
1316122	2000	1	414	1
1318374	2000	1	522	1
1320643	2000	1	"""n/a"""	2
1322912	2000	0	302	1
1325180	2000	0	314	1
1327433	2000	1	498	1
1329702	2000	1	"""n/a"""	2
1331971	2000	1	600	1
1334223	2000	1	576	1
1336492	2000	1	"""n/a"""	2
1338761	2000	1	585	1
1341029	2000	1	"""n/a"""	2
1343283	2000	0	685	1
1345551	2000	1	787	1
1347804	2000	1	604	1
1350073	2000	1	921	1
1352358	2000	1	"""n/a"""	2
1354611	2000	1	950	1
1356879	2000	1	735	1
1359148	2000	1	"""n/a"""	2
