onset	duration	ACC	RT	condition
245927	2000	1	413	1
248179	2000	0	"""n/a"""	2
250447	2000	1	375	1
252684	2000	1	364	1
254919	2000	1	636	1
257155	2000	1	663	1
259391	2000	1	"""n/a"""	2
261643	2000	1	898	1
263878	2000	1	507	1
266114	2000	0	218	1
268350	2000	0	"""n/a"""	2
270602	2000	1	348	1
272854	2000	1	683	1
275090	2000	1	"""n/a"""	2
277342	2000	1	484	1
279610	2000	1	639	1
281863	2000	1	649	1
284148	2000	0	"""n/a"""	2
286416	2000	1	355	1
288669	2000	1	521	1
290906	2000	0	"""n/a"""	2
293157	2000	1	395	1
295425	2000	1	388	1
297662	2000	1	527	1
299930	2000	0	"""n/a"""	2
302183	2000	1	412	1
304436	2000	1	"""n/a"""	2
306687	2000	1	507	1
308940	2000	1	544	1
311209	2000	1	309	1
313478	2000	1	"""n/a"""	2
315730	2000	1	473	1
317999	2000	1	565	1
320283	2000	0	"""n/a"""	2
322536	2000	0	"""n/a"""	2
324789	2000	1	405	1
327058	2000	1	503	1
329342	2000	0	304	1
331595	2000	0	609	1
333864	2000	0	"""n/a"""	2
336117	2000	1	668	1
338385	2000	1	348	1
340638	2000	1	459	1
342906	2000	1	"""n/a"""	2
345159	2000	1	417	1
347411	2000	1	377	1
349663	2000	1	316	1
351931	2000	1	"""n/a"""	2
354200	2000	1	424	1
356454	2000	0	"""n/a"""	2
358689	2000	1	619	1
360941	2000	1	541	1
363193	2000	1	275	1
365430	2000	0	"""n/a"""	2
367681	2000	1	486	1
369933	2000	1	501	1
372202	2000	1	"""n/a"""	2
374471	2000	1	553	1
376724	2000	1	352	1
379008	2000	1	"""n/a"""	2
381261	2000	1	407	1
383530	2000	1	"""n/a"""	2
385783	2000	1	595	1
388067	2000	1	818	1
390321	2000	0	"""n/a"""	2
392573	2000	1	670	1
394842	2000	1	636	1
397111	2000	0	"""n/a"""	2
399363	2000	1	451	1
401647	2000	1	422	1
403900	2000	0	334	1
406169	2000	1	"""n/a"""	2
408422	2000	1	712	1
410706	2000	1	741	1
412959	2000	1	448	1
415228	2000	1	"""n/a"""	2
417481	2000	1	532	1
419765	2000	1	522	1
422018	2000	1	481	1
424271	2000	1	455	1
426556	2000	0	"""n/a"""	2
428824	2000	1	989	1
431077	2000	1	738	1
433330	2000	1	937	1
435614	2000	1	661	1
437868	2000	0	"""n/a"""	2
440120	2000	1	600	1
442389	2000	1	773	1
444673	2000	1	620	1
446926	2000	0	"""n/a"""	2
449179	2000	1	575	1
451448	2000	1	806	1
453732	2000	0	"""n/a"""	2
455985	2000	1	365	1
458238	2000	1	665	1
460507	2000	1	548	1
462776	2000	1	"""n/a"""	2
465028	2000	1	665	1
467297	2000	1	744	1
469582	2000	1	"""n/a"""	2
471850	2000	1	536	1
474119	2000	0	"""n/a"""	2
476372	2000	1	492	1
478625	2000	1	511	1
480909	2000	1	474	1
483163	2000	1	"""n/a"""	2
485431	2000	1	"""n/a"""	2
487684	2000	1	441	1
489919	2000	1	367	1
492155	2000	1	672	1
494391	2000	1	"""n/a"""	2
496643	2000	1	24	1
498911	2000	0	"""n/a"""	2
501147	2000	1	558	1
503383	2000	1	588	1
505618	2000	1	641	1
507870	2000	0	"""n/a"""	2
510106	2000	1	532	1
512358	2000	1	658	1
514610	2000	1	"""n/a"""	2
587800	2000	1	893	1
590068	2000	0	"""n/a"""	2
592305	2000	0	"""n/a"""	2
594556	2000	1	448	1
596808	2000	1	582	1
599061	2000	1	487	1
601330	2000	1	393	1
603614	2000	1	"""n/a"""	2
605867	2000	1	499	1
608120	2000	1	577	1
610389	2000	1	724	1
612673	2000	0	"""n/a"""	2
614926	2000	1	413	1
617195	2000	1	"""n/a"""	2
619448	2000	1	652	1
621732	2000	1	461	1
623986	2000	0	"""n/a"""	2
626238	2000	1	685	1
628522	2000	1	468	1
630775	2000	1	511	1
633044	2000	0	"""n/a"""	2
635297	2000	1	492	1
637581	2000	0	"""n/a"""	2
639834	2000	1	603	1
642087	2000	1	703	1
644372	2000	0	"""n/a"""	2
646640	2000	1	709	1
648893	2000	1	588	1
651162	2000	1	"""n/a"""	2
653415	2000	1	886	1
655699	2000	1	582	1
657952	2000	1	610	1
660221	2000	1	"""n/a"""	2
662474	2000	1	679	1
664758	2000	1	452	1
667012	2000	1	"""n/a"""	2
669264	2000	1	690	1
671533	2000	1	687	1
673817	2000	1	551	1
676071	2000	0	"""n/a"""	2
678323	2000	1	510	1
680607	2000	1	770	1
682860	2000	1	696	1
685129	2000	0	"""n/a"""	2
687382	2000	1	565	1
689651	2000	1	701	1
691935	2000	1	"""n/a"""	2
694188	2000	1	626	1
696441	2000	1	763	1
698725	2000	1	359	1
700978	2000	1	480	1
703247	2000	1	"""n/a"""	2
705500	2000	0	0	1
707784	2000	1	433	1
710037	2000	1	405	1
712306	2000	1	"""n/a"""	2
714559	2000	0	536	1
716843	2000	1	453	1
719096	2000	1	423	1
721365	2000	0	"""n/a"""	2
723618	2000	1	462	1
725902	2000	1	786	1
728156	2000	0	"""n/a"""	2
730408	2000	1	401	1
732692	2000	1	535	1
734961	2000	1	466	1
737215	2000	1	"""n/a"""	2
739467	2000	0	508	1
741751	2000	1	427	1
744004	2000	1	522	1
746257	2000	1	289	1
748542	2000	1	"""n/a"""	2
750810	2000	1	469	1
753063	2000	1	428	1
755332	2000	0	"""n/a"""	2
757585	2000	1	539	1
759869	2000	1	588	1
762123	2000	0	"""n/a"""	2
764375	2000	1	461	1
766644	2000	1	411	1
768928	2000	1	278	1
771182	2000	1	"""n/a"""	2
773434	2000	0	606	1
775718	2000	0	"""n/a"""	2
777987	2000	1	579	1
780240	2000	1	386	1
782493	2000	1	446	1
784777	2000	1	"""n/a"""	2
787030	2000	1	675	1
789283	2000	0	422	1
791568	2000	0	"""n/a"""	2
793836	2000	1	450	1
796089	2000	0	436	1
798342	2000	1	576	1
800611	2000	1	438	1
802895	2000	1	"""n/a"""	2
805148	2000	1	502	1
807417	2000	0	"""n/a"""	2
809670	2000	1	439	1
811954	2000	1	488	1
814207	2000	1	396	1
816476	2000	1	"""n/a"""	2
818744	2000	1	"""n/a"""	2
821013	2000	1	733	1
823266	2000	1	302	1
825519	2000	1	503	1
827803	2000	1	"""n/a"""	2
830072	2000	0	323	1
832325	2000	1	607	1
834578	2000	0	0	1
836862	2000	0	"""n/a"""	2
839131	2000	1	404	1
841385	2000	0	"""n/a"""	2
843637	2000	1	413	1
845921	2000	1	375	1
848175	2000	0	"""n/a"""	2
850427	2000	1	342	1
852696	2000	1	329	1
854980	2000	1	595	1
857234	2000	0	"""n/a"""	2
899692	2000	1	507	1
901945	2000	0	"""n/a"""	2
904197	2000	1	325	1
