onset	duration	ACC	RT	condition
207126	2000	1	600	1
209395	2000	1	550	1
211664	2000	1	710	1
213932	2000	1	833	1
216201	2000	0	"""n/a"""	2
218454	2000	1	656	1
220738	2000	1	646	1
222991	2000	1	721	1
225260	2000	0	"""n/a"""	2
227513	2000	1	627	1
229797	2000	1	730	1
232050	2000	1	548	1
234319	2000	1	"""n/a"""	2
236588	2000	1	600	1
238841	2000	0	"""n/a"""	2
241093	2000	0	0	1
243328	2000	1	887	1
245596	2000	1	571	1
247850	2000	0	"""n/a"""	2
250102	2000	1	463	1
252386	2000	1	"""n/a"""	2
254656	2000	1	580	1
256909	2000	0	"""n/a"""	2
259161	2000	1	756	1
261430	2000	1	575	1
263699	2000	0	"""n/a"""	2
265951	2000	1	506	1
268220	2000	1	634	1
270504	2000	1	801	1
272758	2000	0	"""n/a"""	2
274993	2000	1	525	1
277245	2000	1	620	1
279498	2000	0	"""n/a"""	2
281750	2000	1	590	1
284019	2000	1	587	1
286303	2000	0	"""n/a"""	2
288556	2000	1	690	1
290809	2000	1	657	1
293078	2000	1	763	1
295362	2000	1	"""n/a"""	2
297615	2000	1	751	1
299868	2000	1	787	1
302137	2000	1	716	1
304421	2000	0	"""n/a"""	2
306674	2000	1	753	1
308927	2000	1	769	1
311211	2000	1	"""n/a"""	2
313464	2000	1	793	1
315717	2000	1	938	1
317986	2000	1	770	1
320270	2000	1	789	1
322524	2000	0	"""n/a"""	2
324776	2000	1	889	1
327060	2000	1	525	1
329329	2000	0	"""n/a"""	2
331583	2000	0	"""n/a"""	2
333835	2000	1	745	1
336119	2000	1	908	1
338372	2000	1	683	1
340641	2000	1	"""n/a"""	2
342894	2000	1	660	1
345178	2000	1	"""n/a"""	2
347431	2000	1	970	1
349684	2000	0	0	1
351969	2000	1	"""n/a"""	2
354238	2000	0	0	1
356490	2000	0	0	1
358743	2000	1	617	1
361012	2000	1	794	1
363296	2000	1	"""n/a"""	2
365549	2000	1	683	1
367802	2000	1	743	1
370071	2000	1	551	1
372355	2000	1	"""n/a"""	2
374609	2000	1	780	1
376877	2000	0	0	1
379130	2000	1	931	1
381414	2000	0	"""n/a"""	2
383667	2000	1	596	1
385936	2000	1	731	1
388204	2000	0	"""n/a"""	2
390441	2000	1	655	1
392676	2000	1	699	1
394912	2000	1	657	1
397148	2000	0	"""n/a"""	2
399383	2000	1	753	1
401619	2000	1	579	1
403887	2000	1	"""n/a"""	2
406140	2000	1	562	1
408376	2000	1	"""n/a"""	2
410627	2000	1	772	1
412863	2000	1	506	1
415099	2000	1	804	1
417367	2000	0	"""n/a"""	2
419603	2000	1	432	1
421839	2000	1	384	1
424107	2000	1	"""n/a"""	2
426360	2000	1	549	1
428612	2000	1	502	1
430865	2000	1	"""n/a"""	2
433116	2000	1	497	1
435352	2000	0	249	1
437588	2000	1	387	1
439856	2000	1	"""n/a"""	2
442109	2000	1	434	1
444344	2000	1	404	1
446596	2000	1	400	1
448849	2000	1	264	1
451133	2000	1	"""n/a"""	2
453387	2000	0	"""n/a"""	2
455639	2000	1	349	1
457908	2000	1	354	1
460192	2000	1	282	1
462446	2000	1	"""n/a"""	2
464714	2000	1	335	1
466967	2000	1	365	1
469251	2000	1	412	1
471505	2000	0	"""n/a"""	2
473757	2000	0	673	1
476041	2000	0	"""n/a"""	2
510843	2000	1	348	1
513096	2000	1	356	1
515380	2000	1	"""n/a"""	2
517649	2000	1	312	1
519903	2000	1	"""n/a"""	2
522155	2000	1	523	1
524424	2000	1	417	1
526708	2000	0	430	1
528962	2000	1	"""n/a"""	2
531214	2000	1	687	1
533483	2000	1	605	1
535767	2000	1	367	1
538020	2000	1	402	1
540257	2000	1	"""n/a"""	2
542508	2000	1	444	1
544760	2000	1	519	1
547013	2000	1	526	1
549281	2000	1	"""n/a"""	2
551534	2000	1	482	1
553803	2000	1	355	1
556087	2000	1	"""n/a"""	2
558356	2000	1	487	1
560593	2000	1	374	1
562845	2000	1	292	1
565097	2000	1	471	1
567350	2000	0	"""n/a"""	2
569618	2000	0	"""n/a"""	2
571854	2000	1	379	1
574090	2000	1	370	1
576358	2000	1	328	1
578595	2000	0	"""n/a"""	2
580846	2000	1	465	1
583114	2000	1	240	1
585367	2000	1	227	1
587636	2000	1	"""n/a"""	2
589889	2000	1	595	1
592157	2000	1	366	1
594426	2000	1	"""n/a"""	2
596679	2000	1	372	1
598948	2000	1	366	1
601232	2000	0	"""n/a"""	2
603469	2000	1	374	1
605722	2000	1	"""n/a"""	2
607990	2000	1	482	1
610225	2000	1	575	1
612494	2000	1	"""n/a"""	2
614763	2000	1	682	1
616999	2000	1	640	1
619234	2000	1	486	1
621502	2000	0	"""n/a"""	2
623771	2000	1	488	1
626024	2000	1	375	1
628277	2000	1	357	1
630562	2000	1	"""n/a"""	2
632815	2000	1	468	1
