onset	duration	ACC	RT	condition
906401	2000	1	574	1
908654	2000	0	"""n/a"""	2
910921	2000	1	458	1
913174	2000	1	681	1
915427	2000	1	616	1
917696	2000	1	"""n/a"""	2
919948	2000	0	0	1
922216	2000	1	"""n/a"""	2
924486	2000	1	658	1
926755	2000	0	370	1
929023	2000	1	641	1
931260	2000	0	"""n/a"""	2
933511	2000	1	699	1
935747	2000	1	529	1
938032	2000	0	"""n/a"""	2
940285	2000	1	421	1
942554	2000	1	485	1
944823	2000	1	898	1
947092	2000	1	"""n/a"""	2
949344	2000	1	386	1
951629	2000	1	"""n/a"""	2
953882	2000	1	834	1
956150	2000	1	776	1
958386	2000	1	697	1
960638	2000	1	914	1
962891	2000	0	"""n/a"""	2
965143	2000	1	645	1
967412	2000	1	776	1
969696	2000	1	670	1
971949	2000	1	518	1
974218	2000	1	"""n/a"""	2
976471	2000	1	919	1
978739	2000	0	0	1
980975	2000	1	584	1
983227	2000	0	"""n/a"""	2
985495	2000	0	"""n/a"""	2
987748	2000	1	482	1
989984	2000	1	666	1
992237	2000	0	"""n/a"""	2
994488	2000	1	565	1
996741	2000	1	627	1
999010	2000	1	553	1
1001294	2000	1	"""n/a"""	2
1003547	2000	1	957	1
1005816	2000	1	"""n/a"""	2
1008069	2000	1	879	1
1010321	2000	0	0	1
1012589	2000	1	"""n/a"""	2
1014843	2000	0	"""n/a"""	2
1017094	2000	1	422	1
1019346	2000	1	"""n/a"""	2
1021615	2000	1	564	1
1023851	2000	1	788	1
1026104	2000	0	"""n/a"""	2
1028355	2000	1	410	1
1030592	2000	1	941	1
1032860	2000	1	565	1
1035096	2000	0	"""n/a"""	2
1037348	2000	1	691	1
1039617	2000	1	746	1
1041901	2000	0	"""n/a"""	2
1044154	2000	0	0	1
1046407	2000	1	604	1
1048676	2000	1	339	1
1050944	2000	1	516	1
1053213	2000	1	"""n/a"""	2
1055466	2000	1	581	1
1057750	2000	1	"""n/a"""	2
1060003	2000	1	498	1
1062272	2000	1	"""n/a"""	2
1064541	2000	1	529	1
1066794	2000	1	642	1
1069062	2000	1	806	1
1071331	2000	0	"""n/a"""	2
1073584	2000	1	436	1
1075836	2000	1	609	1
1078105	2000	1	534	1
1080390	2000	0	"""n/a"""	2
1082643	2000	1	524	1
1084911	2000	0	0	1
1087164	2000	1	779	1
1089449	2000	0	"""n/a"""	2
1091685	2000	1	459	1
1093937	2000	0	439	1
1096189	2000	1	927	1
1098441	2000	1	"""n/a"""	2
1100694	2000	1	768	1
1102963	2000	1	507	1
1105232	2000	0	987	1
1107501	2000	1	721	1
1109770	2000	0	"""n/a"""	2
1112005	2000	1	436	1
1114257	2000	0	0	1
1116493	2000	0	0	1
1118761	2000	0	"""n/a"""	2
1121014	2000	0	0	1
1123250	2000	1	721	1
1125519	2000	0	"""n/a"""	2
1127754	2000	1	500	1
1130006	2000	1	764	1
1132258	2000	1	655	1
1134527	2000	1	"""n/a"""	2
1136780	2000	1	526	1
1139064	2000	1	708	1
1141318	2000	1	"""n/a"""	2
