onset	duration	ACC	RT	condition
261890	2000	0	0	1
264126	2000	1	"""n/a"""	2
266377	2000	1	337	1
268613	2000	1	566	1
270848	2000	1	692	1
273100	2000	0	"""n/a"""	2
275336	2000	1	636	1
277572	2000	1	434	1
279807	2000	1	583	1
282059	2000	1	"""n/a"""	2
284312	2000	1	565	1
286597	2000	0	"""n/a"""	2
288833	2000	1	858	1
291085	2000	1	429	1
293338	2000	0	"""n/a"""	2
295590	2000	1	505	1
297858	2000	1	524	1
300111	2000	1	647	1
302363	2000	1	427	1
304631	2000	1	"""n/a"""	2
306884	2000	1	487	1
309137	2000	0	"""n/a"""	2
311389	2000	1	469	1
313657	2000	1	667	1
315910	2000	1	453	1
318194	2000	1	486	1
320463	2000	0	"""n/a"""	2
322717	2000	0	"""n/a"""	2
324969	2000	1	510	1
327238	2000	1	553	1
329522	2000	1	689	1
331776	2000	1	"""n/a"""	2
334028	2000	1	619	1
336297	2000	1	533	1
338565	2000	1	580	1
340834	2000	1	"""n/a"""	2
343103	2000	1	757	1
345371	2000	1	486	1
347624	2000	1	510	1
349893	2000	1	"""n/a"""	2
352161	2000	1	799	1
354414	2000	1	709	1
356683	2000	0	"""n/a"""	2
358936	2000	1	608	1
361205	2000	1	619	1
363489	2000	0	"""n/a"""	2
365742	2000	1	557	1
367995	2000	1	448	1
370279	2000	0	"""n/a"""	2
372548	2000	1	432	1
374801	2000	0	0	1
377070	2000	1	"""n/a"""	2
379338	2000	1	840	1
381591	2000	1	645	1
383844	2000	1	622	1
386128	2000	1	"""n/a"""	2
388397	2000	1	647	1
390650	2000	1	694	1
392903	2000	1	551	1
395187	2000	0	"""n/a"""	2
397440	2000	1	552	1
399709	2000	0	"""n/a"""	2
401962	2000	1	544	1
404246	2000	1	580	1
406500	2000	1	"""n/a"""	2
408752	2000	1	687	1
411037	2000	0	469	1
413305	2000	1	914	1
415558	2000	1	477	1
417827	2000	1	"""n/a"""	2
420080	2000	1	751	1
422349	2000	1	625	1
424633	2000	1	642	1
426887	2000	1	"""n/a"""	2
429139	2000	1	563	1
431423	2000	1	641	1
433676	2000	1	856	1
435944	2000	0	"""n/a"""	2
438213	2000	1	705	1
440467	2000	0	"""n/a"""	2
442719	2000	1	626	1
445003	2000	0	"""n/a"""	2
447256	2000	1	645	1
449509	2000	1	568	1
451793	2000	1	704	1
454047	2000	1	"""n/a"""	2
456299	2000	1	834	1
458568	2000	0	540	1
460852	2000	1	"""n/a"""	2
463105	2000	0	0	1
465358	2000	1	713	1
467643	2000	0	"""n/a"""	2
469896	2000	1	662	1
472164	2000	1	855	1
474417	2000	1	621	1
476702	2000	1	"""n/a"""	2
