onset	duration	ACC	RT	condition
769332	2000	1	665	1
771616	2000	0	"""n/a"""	2
773885	2000	1	596	1
776138	2000	1	502	1
778391	2000	1	835	1
780675	2000	0	"""n/a"""	2
782928	2000	1	626	1
785181	2000	1	437	1
787466	2000	1	"""n/a"""	2
789719	2000	1	431	1
791987	2000	1	718	1
794256	2000	1	"""n/a"""	2
796524	2000	0	"""n/a"""	2
798793	2000	1	838	1
801046	2000	0	902	1
803299	2000	0	0	1
805567	2000	0	"""n/a"""	2
807820	2000	1	751	1
810089	2000	1	419	1
812358	2000	1	731	1
814642	2000	1	"""n/a"""	2
816912	2000	1	800	1
819165	2000	1	"""n/a"""	2
883794	2000	1	748	1
886047	2000	1	579	1
888300	2000	1	448	1
890585	2000	1	"""n/a"""	2
892853	2000	1	453	1
895106	2000	1	584	1
897359	2000	1	439	1
899643	2000	1	"""n/a"""	2
901913	2000	1	711	1
904165	2000	1	451	1
906434	2000	1	"""n/a"""	2
908687	2000	1	607	1
910956	2000	1	643	1
913225	2000	1	"""n/a"""	2
915477	2000	1	789	1
917746	2000	1	391	1
920030	2000	1	704	1
922284	2000	0	"""n/a"""	2
924536	2000	1	602	1
926820	2000	0	"""n/a"""	2
929073	2000	1	628	1
931326	2000	1	521	1
933610	2000	0	"""n/a"""	2
935879	2000	1	615	1
938132	2000	1	530	1
940385	2000	1	664	1
942669	2000	0	"""n/a"""	2
944922	2000	1	699	1
947175	2000	1	781	1
949460	2000	0	"""n/a"""	2
951728	2000	0	0	1
953982	2000	0	"""n/a"""	2
956250	2000	0	"""n/a"""	2
958518	2000	0	696	1
960771	2000	1	926	1
963040	2000	0	"""n/a"""	2
965293	2000	0	0	1
967577	2000	1	"""n/a"""	2
969846	2000	1	806	1
972115	2000	1	739	1
974368	2000	1	546	1
976636	2000	1	"""n/a"""	2
978905	2000	0	0	1
981158	2000	1	376	1
983411	2000	1	790	1
985695	2000	1	"""n/a"""	2
987964	2000	0	0	1
990217	2000	1	491	1
992470	2000	1	738	1
994754	2000	1	"""n/a"""	2
997007	2000	1	691	1
999260	2000	1	786	1
1001529	2000	1	741	1
1003798	2000	1	736	1
1006082	2000	0	"""n/a"""	2
1008351	2000	1	780	1
1010620	2000	1	650	1
1012889	2000	1	368	1
1015142	2000	1	424	1
1017411	2000	1	"""n/a"""	2
1019679	2000	1	526	1
1021932	2000	1	397	1
1024185	2000	1	434	1
1026469	2000	1	"""n/a"""	2
1028722	2000	1	489	1
1030975	2000	1	383	1
1033244	2000	1	433	1
1035528	2000	1	873	1
1037782	2000	1	"""n/a"""	2
1040034	2000	1	428	1
1042303	2000	1	729	1
1044571	2000	1	646	1
1046840	2000	1	"""n/a"""	2
1049093	2000	1	650	1
1051377	2000	0	"""n/a"""	2
1053630	2000	1	459	1
1055883	2000	1	634	1
1058168	2000	0	"""n/a"""	2
1060436	2000	1	699	1
1062689	2000	1	700	1
1064942	2000	1	715	1
1067226	2000	1	"""n/a"""	2
1069479	2000	1	687	1
1071732	2000	1	683	1
1074016	2000	0	"""n/a"""	2
1076269	2000	1	520	1
1078522	2000	1	847	1
1080806	2000	0	"""n/a"""	2
1083059	2000	1	679	1
1085312	2000	1	708	1
1087596	2000	0	"""n/a"""	2
1089849	2000	1	832	1
1092118	2000	0	"""n/a"""	2
1094371	2000	1	509	1
1096655	2000	1	607	1
1098909	2000	1	"""n/a"""	2
1101161	2000	1	661	1
1103430	2000	1	663	1
1105698	2000	1	763	1
1107967	2000	1	"""n/a"""	2
1110236	2000	1	577	1
1112488	2000	1	470	1
1114741	2000	1	477	1
1117026	2000	1	"""n/a"""	2
1119279	2000	1	972	1
1121563	2000	1	585	1
1123816	2000	1	381	1
1126069	2000	1	355	1
1128354	2000	1	"""n/a"""	2
1130607	2000	1	794	1
1132875	2000	1	384	1
1135128	2000	1	534	1
1137413	2000	1	"""n/a"""	2
1139681	2000	0	"""n/a"""	2
1141934	2000	1	613	1
1144187	2000	1	666	1
1146439	2000	0	0	1
1148692	2000	1	"""n/a"""	2
1150943	2000	0	0	1
1153212	2000	0	"""n/a"""	2
1192084	2000	1	620	1
1194336	2000	1	402	1
1196605	2000	1	"""n/a"""	2
1198875	2000	1	"""n/a"""	2
1201126	2000	1	454	1
1203379	2000	1	599	1
1205648	2000	1	654	1
1207917	2000	0	"""n/a"""	2
1210169	2000	1	500	1
1212438	2000	1	521	1
1214707	2000	1	699	1
1216975	2000	0	"""n/a"""	2
1219228	2000	1	593	1
1221497	2000	1	462	1
1223765	2000	0	"""n/a"""	2
1226001	2000	1	381	1
1228237	2000	0	0	1
1230489	2000	1	828	1
1232742	2000	0	"""n/a"""	2
1234994	2000	0	0	1
1237246	2000	1	660	1
1239530	2000	1	"""n/a"""	2
1241783	2000	1	501	1
1244036	2000	1	703	1
1246320	2000	0	"""n/a"""	2
1248573	2000	0	377	1
1250826	2000	1	585	1
1253095	2000	1	432	1
1255347	2000	0	0	1
1257583	2000	1	"""n/a"""	2
1259835	2000	1	536	1
1262104	2000	1	"""n/a"""	2
1264356	2000	1	482	1
1266625	2000	1	606	1
1268894	2000	1	525	1
1271162	2000	0	0	1
1273431	2000	1	"""n/a"""	2
1275684	2000	1	571	1
1277936	2000	0	0	1
1280188	2000	1	449	1
1282441	2000	0	"""n/a"""	2
1284693	2000	1	422	1
1286961	2000	0	"""n/a"""	2
1289214	2000	1	565	1
1291483	2000	1	596	1
1293767	2000	1	499	1
1296021	2000	1	"""n/a"""	2
1298289	2000	1	479	1
1300557	2000	0	"""n/a"""	2
1302826	2000	1	657	1
1305079	2000	1	521	1
1307332	2000	1	470	1
1309616	2000	1	"""n/a"""	2
1311869	2000	1	723	1
1314122	2000	1	585	1
1316407	2000	0	"""n/a"""	2
1318660	2000	1	664	1
1320928	2000	1	488	1
1323181	2000	1	455	1
1325449	2000	0	"""n/a"""	2
1327702	2000	1	731	1
1329971	2000	1	500	1
1332239	2000	1	"""n/a"""	2
1334492	2000	1	646	1
1336761	2000	1	458	1
1339030	2000	1	584	1
1341298	2000	0	"""n/a"""	2
1343551	2000	1	417	1
1345803	2000	1	769	1
1348056	2000	0	"""n/a"""	2
1350324	2000	1	509	1
1352560	2000	1	749	1
1354829	2000	1	619	1
1357098	2000	1	439	1
1359382	2000	0	"""n/a"""	2
1361635	2000	1	385	1
1363888	2000	1	724	1
1366157	2000	1	759	1
1368426	2000	0	"""n/a"""	2
1370661	2000	1	457	1
1372912	2000	1	527	1
1375165	2000	1	549	1
1377434	2000	0	"""n/a"""	2
1379687	2000	1	538	1
1381955	2000	1	"""n/a"""	2
1384208	2000	1	645	1
1386477	2000	1	594	1
1388761	2000	0	"""n/a"""	2
1391014	2000	1	430	1
1393250	2000	1	667	1
1395501	2000	1	"""n/a"""	2
1397771	2000	1	615	1
1400023	2000	1	518	1
1402292	2000	1	"""n/a"""	2
1404561	2000	1	498	1
1406814	2000	0	"""n/a"""	2
1409066	2000	1	455	1
1411335	2000	1	730	1
1413619	2000	1	644	1
1415872	2000	0	0	1
1418141	2000	1	"""n/a"""	2
1420411	2000	1	"""n/a"""	2
1422663	2000	1	433	1
1424931	2000	1	472	1
1427184	2000	1	541	1
1429468	2000	1	"""n/a"""	2
1431721	2000	1	535	1
1433974	2000	1	635	1
1436243	2000	1	525	1
1438527	2000	0	"""n/a"""	2
1440780	2000	1	645	1
1443033	2000	1	770	1
1445302	2000	1	677	1
1447570	2000	0	"""n/a"""	2
1449823	2000	1	415	1
1452108	2000	1	"""n/a"""	2
1454377	2000	1	547	1
1456629	2000	1	530	1
1458865	2000	1	529	1
1461116	2000	1	"""n/a"""	2
