onset	duration	ACC	RT	condition
277233	2000	0	0	1
279485	2000	1	549	1
281737	2000	1	560	1
284006	2000	0	"""n/a"""	2
286259	2000	1	508	1
288511	2000	1	391	1
290747	2000	1	"""n/a"""	2
292999	2000	1	543	1
295283	2000	1	"""n/a"""	2
297537	2000	1	679	1
299821	2000	1	528	1
302074	2000	1	783	1
304343	2000	0	"""n/a"""	2
306611	2000	1	730	1
308880	2000	1	486	1
311133	2000	1	"""n/a"""	2
313386	2000	1	734	1
315622	2000	0	"""n/a"""	2
317857	2000	1	557	1
320092	2000	1	520	1
322328	2000	1	345	1
324564	2000	0	"""n/a"""	2
326799	2000	1	673	1
329035	2000	0	"""n/a"""	2
331270	2000	1	536	1
333506	2000	1	677	1
335774	2000	1	"""n/a"""	2
338027	2000	1	588	1
340262	2000	0	0	1
342498	2000	0	0	1
344733	2000	1	496	1
346985	2000	1	"""n/a"""	2
349254	2000	1	"""n/a"""	2
351507	2000	1	818	1
353742	2000	1	498	1
355978	2000	1	362	1
358214	2000	0	"""n/a"""	2
360449	2000	1	539	1
362701	2000	0	258	1
364954	2000	1	"""n/a"""	2
367206	2000	1	643	1
369475	2000	1	447	1
371759	2000	1	709	1
374013	2000	0	"""n/a"""	2
376265	2000	1	435	1
378549	2000	1	545	1
380802	2000	1	382	1
383071	2000	1	"""n/a"""	2
385324	2000	1	454	1
387592	2000	1	272	1
389845	2000	1	639	1
392130	2000	0	"""n/a"""	2
394383	2000	1	598	1
396651	2000	1	616	1
398904	2000	0	0	1
401156	2000	1	849	1
403409	2000	1	"""n/a"""	2
405677	2000	1	420	1
407929	2000	1	672	1
410197	2000	1	"""n/a"""	2
412451	2000	1	561	1
414719	2000	0	641	1
416972	2000	1	712	1
419256	2000	0	"""n/a"""	2
421509	2000	1	476	1
423762	2000	1	508	1
426047	2000	1	413	1
428300	2000	1	707	1
430569	2000	0	"""n/a"""	2
432821	2000	1	552	1
435106	2000	0	"""n/a"""	2
437374	2000	1	611	1
439627	2000	0	0	1
441863	2000	1	422	1
444148	2000	0	"""n/a"""	2
446401	2000	1	585	1
448653	2000	1	636	1
450905	2000	1	516	1
453174	2000	1	"""n/a"""	2
455443	2000	1	686	1
457695	2000	1	536	1
459964	2000	0	"""n/a"""	2
462217	2000	1	692	1
464501	2000	0	"""n/a"""	2
466754	2000	0	0	1
469007	2000	1	813	1
471276	2000	0	0	1
473560	2000	1	"""n/a"""	2
475813	2000	1	766	1
478066	2000	1	523	1
480335	2000	1	737	1
482619	2000	0	"""n/a"""	2
484872	2000	0	0	1
487140	2000	1	675	1
489409	2000	1	477	1
491662	2000	1	400	1
493931	2000	0	"""n/a"""	2
496184	2000	1	577	1
498468	2000	1	662	1
500722	2000	0	"""n/a"""	2
502990	2000	0	"""n/a"""	2
505258	2000	0	0	1
507495	2000	1	732	1
509731	2000	1	"""n/a"""	2
511983	2000	1	742	1
514219	2000	1	"""n/a"""	2
516470	2000	1	783	1
518706	2000	1	654	1
520957	2000	1	"""n/a"""	2
523210	2000	1	410	1
525446	2000	1	773	1
527682	2000	1	613	1
529950	2000	1	"""n/a"""	2
532203	2000	1	711	1
534438	2000	1	579	1
536690	2000	0	"""n/a"""	2
538926	2000	1	500	1
541162	2000	1	565	1
543397	2000	0	604	1
545649	2000	0	"""n/a"""	2
580768	2000	1	778	1
583020	2000	1	546	1
585255	2000	1	462	1
587507	2000	1	"""n/a"""	2
589760	2000	1	339	1
591996	2000	1	"""n/a"""	2
594248	2000	1	230	1
596517	2000	1	345	1
598785	2000	1	701	1
601038	2000	1	304	1
603322	2000	0	"""n/a"""	2
605591	2000	0	539	1
607844	2000	1	793	1
610113	2000	1	"""n/a"""	2
612366	2000	1	534	1
614635	2000	1	408	1
616903	2000	1	377	1
619172	2000	0	"""n/a"""	2
621440	2000	1	427	1
623709	2000	1	815	1
625963	2000	1	"""n/a"""	2
628215	2000	1	871	1
630484	2000	1	514	1
632768	2000	0	"""n/a"""	2
635021	2000	1	683	1
637274	2000	1	405	1
639543	2000	1	682	1
641827	2000	1	693	1
644096	2000	1	"""n/a"""	2
646349	2000	1	419	1
648602	2000	1	542	1
650886	2000	0	"""n/a"""	2
653139	2000	1	712	1
655392	2000	0	0	1
657676	2000	0	0	1
659930	2000	0	"""n/a"""	2
662182	2000	1	923	1
664467	2000	0	"""n/a"""	2
666735	2000	1	514	1
668988	2000	1	667	1
671241	2000	1	724	1
673525	2000	0	"""n/a"""	2
675794	2000	1	548	1
678063	2000	1	708	1
680316	2000	1	651	1
682585	2000	0	"""n/a"""	2
684838	2000	1	576	1
687122	2000	1	520	1
689375	2000	1	564	1
691644	2000	0	"""n/a"""	2
693912	2000	1	"""n/a"""	2
696182	2000	1	657	1
698435	2000	1	"""n/a"""	2
700687	2000	1	850	1
702956	2000	1	552	1
705240	2000	1	"""n/a"""	2
707510	2000	0	460	1
709762	2000	1	530	1
712015	2000	1	400	1
714299	2000	1	"""n/a"""	2
716552	2000	1	549	1
718805	2000	1	681	1
