onset	duration	ACC	RT	condition
347410	2000	1	984	1
349663	2000	1	613	1
351915	2000	1	506	1
354183	2000	0	"""n/a"""	2
356419	2000	1	521	1
358655	2000	1	546	1
360890	2000	1	593	1
363142	2000	1	"""n/a"""	2
365395	2000	1	654	1
367680	2000	0	"""n/a"""	2
369933	2000	1	416	1
372168	2000	1	489	1
374420	2000	0	"""n/a"""	2
376656	2000	1	550	1
378891	2000	1	733	1
381127	2000	1	563	1
383378	2000	0	"""n/a"""	2
385615	2000	1	727	1
387851	2000	1	"""n/a"""	2
390103	2000	1	661	1
392371	2000	1	844	1
394624	2000	1	921	1
396909	2000	0	"""n/a"""	2
399177	2000	0	0	1
401430	2000	1	594	1
403683	2000	1	479	1
405967	2000	0	"""n/a"""	2
408236	2000	1	766	1
410489	2000	1	567	1
412742	2000	1	437	1
415026	2000	0	"""n/a"""	2
417296	2000	1	764	1
419548	2000	1	687	1
421817	2000	0	"""n/a"""	2
424085	2000	1	903	1
426338	2000	1	636	1
428607	2000	0	"""n/a"""	2
430860	2000	1	670	1
433144	2000	1	532	1
435398	2000	0	"""n/a"""	2
437666	2000	0	"""n/a"""	2
439934	2000	1	583	1
442187	2000	1	572	1
444440	2000	1	569	1
446725	2000	1	"""n/a"""	2
448994	2000	0	0	1
451246	2000	1	645	1
453499	2000	1	539	1
455768	2000	1	531	1
458052	2000	0	"""n/a"""	2
460305	2000	1	576	1
462574	2000	1	"""n/a"""	2
464843	2000	1	772	1
467111	2000	1	636	1
469364	2000	1	497	1
471617	2000	1	731	1
473902	2000	0	"""n/a"""	2
476170	2000	1	551	1
478423	2000	1	477	1
480692	2000	1	"""n/a"""	2
482962	2000	0	"""n/a"""	2
485213	2000	0	677	1
487466	2000	1	672	1
489750	2000	0	"""n/a"""	2
492019	2000	1	885	1
494272	2000	1	501	1
496525	2000	1	508	1
498809	2000	1	"""n/a"""	2
501079	2000	1	891	1
503331	2000	1	689	1
505599	2000	1	975	1
