onset	duration	ACC	RT	condition
849013	2000	1	750	1
851281	2000	1	"""n/a"""	2
853534	2000	1	868	1
855786	2000	1	898	1
858039	2000	0	"""n/a"""	2
860291	2000	1	643	1
862560	2000	1	657	1
864828	2000	0	0	1
867097	2000	1	"""n/a"""	2
869350	2000	1	837	1
871634	2000	1	961	1
873871	2000	0	0	1
876123	2000	1	687	1
878376	2000	0	"""n/a"""	2
880627	2000	1	656	1
882863	2000	1	926	1
885099	2000	1	577	1
887368	2000	0	"""n/a"""	2
889620	2000	1	475	1
891889	2000	1	612	1
894158	2000	1	443	1
896426	2000	0	"""n/a"""	2
898679	2000	1	677	1
900931	2000	0	0	1
903199	2000	1	"""n/a"""	2
905468	2000	1	556	1
907721	2000	1	436	1
909973	2000	1	506	1
912226	2000	0	"""n/a"""	2
914478	2000	1	787	1
916747	2000	1	616	1
919031	2000	0	367	1
921285	2000	1	"""n/a"""	2
923537	2000	1	825	1
925806	2000	1	497	1
928058	2000	1	546	1
930343	2000	1	"""n/a"""	2
932596	2000	0	0	1
934880	2000	0	"""n/a"""	2
937133	2000	1	480	1
939386	2000	1	658	1
941654	2000	1	"""n/a"""	2
943907	2000	1	461	1
946159	2000	0	0	1
948411	2000	1	588	1
950679	2000	1	763	1
952933	2000	0	"""n/a"""	2
955168	2000	0	0	1
957404	2000	1	538	1
959672	2000	1	"""n/a"""	2
961925	2000	1	524	1
964177	2000	1	511	1
966412	2000	0	0	1
968681	2000	1	"""n/a"""	2
970934	2000	1	647	1
973202	2000	1	495	1
975455	2000	1	378	1
977740	2000	1	"""n/a"""	2
979993	2000	1	752	1
982245	2000	1	461	1
984530	2000	1	"""n/a"""	2
986783	2000	1	531	1
989052	2000	1	537	1
991320	2000	1	458	1
993589	2000	0	"""n/a"""	2
995825	2000	1	499	1
998060	2000	1	449	1
1000313	2000	1	542	1
1002582	2000	1	777	1
1004866	2000	0	"""n/a"""	2
1007119	2000	1	448	1
1009372	2000	1	661	1
1011641	2000	1	828	1
1013909	2000	1	"""n/a"""	2
1016162	2000	1	738	1
1018431	2000	1	326	1
1020715	2000	1	"""n/a"""	2
1022969	2000	1	455	1
1025237	2000	0	518	1
1027505	2000	1	"""n/a"""	2
1029774	2000	1	443	1
1032027	2000	1	478	1
1034280	2000	1	817	1
1036564	2000	1	"""n/a"""	2
1038817	2000	1	609	1
1041054	2000	0	"""n/a"""	2
1043305	2000	1	775	1
1045557	2000	0	"""n/a"""	2
1047826	2000	0	"""n/a"""	2
1050079	2000	1	502	1
1052347	2000	1	"""n/a"""	2
1054600	2000	1	715	1
1056852	2000	1	718	1
1059104	2000	1	310	1
1061357	2000	1	"""n/a"""	2
1063609	2000	1	680	1
1065878	2000	1	731	1
1068162	2000	1	810	1
1070416	2000	0	"""n/a"""	2
1107752	2000	1	614	1
1110005	2000	1	350	1
1112289	2000	1	388	1
1114543	2000	1	"""n/a"""	2
1116795	2000	1	452	1
1119064	2000	1	360	1
1121333	2000	1	616	1
1123585	2000	1	505	1
1125853	2000	1	"""n/a"""	2
1128106	2000	0	203	1
1130358	2000	1	378	1
1132611	2000	1	416	1
1134880	2000	1	"""n/a"""	2
1137132	2000	0	0	1
1139416	2000	0	"""n/a"""	2
1141685	2000	1	645	1
1143922	2000	1	601	1
1146207	2000	0	"""n/a"""	2
1148460	2000	1	480	1
1150744	2000	0	"""n/a"""	2
1152997	2000	1	428	1
1155250	2000	1	523	1
1157534	2000	0	"""n/a"""	2
1159788	2000	1	748	1
1162057	2000	1	"""n/a"""	2
1164309	2000	0	260	1
1166578	2000	1	672	1
1168847	2000	0	"""n/a"""	2
1171082	2000	1	449	1
1173334	2000	0	364	1
1175602	2000	1	942	1
1177855	2000	0	"""n/a"""	2
1180091	2000	1	490	1
1182343	2000	1	620	1
1184595	2000	1	817	1
1186864	2000	0	"""n/a"""	2
1189117	2000	1	460	1
1191385	2000	1	898	1
1193622	2000	0	"""n/a"""	2
1195873	2000	1	790	1
1198109	2000	1	967	1
1200378	2000	1	553	1
1202663	2000	0	"""n/a"""	2
1204916	2000	1	581	1
1207184	2000	1	937	1
1209437	2000	1	824	1
1211689	2000	0	0	1
1213925	2000	1	"""n/a"""	2
1216177	2000	1	792	1
1218446	2000	1	757	1
1220698	2000	1	470	1
1222966	2000	0	"""n/a"""	2
1225219	2000	1	879	1
1227471	2000	1	600	1
1229723	2000	0	"""n/a"""	2
1231976	2000	1	452	1
1234245	2000	1	584	1
1236497	2000	1	591	1
1238782	2000	1	"""n/a"""	2
1241051	2000	1	"""n/a"""	2
1243320	2000	1	638	1
1245572	2000	1	732	1
1247825	2000	1	709	1
1250109	2000	1	"""n/a"""	2
1252363	2000	1	639	1
1254631	2000	0	0	1
1256868	2000	0	"""n/a"""	2
1259119	2000	1	565	1
1261371	2000	1	"""n/a"""	2
1263640	2000	1	689	1
1265877	2000	1	536	1
1268145	2000	1	793	1
1270398	2000	0	"""n/a"""	2
1272649	2000	1	427	1
1274902	2000	1	322	1
1277186	2000	0	"""n/a"""	2
1279439	2000	1	821	1
1281692	2000	1	622	1
1283961	2000	1	499	1
1286229	2000	0	"""n/a"""	2
1288466	2000	1	"""n/a"""	2
1290717	2000	1	471	1
1292969	2000	1	639	1
1295205	2000	1	599	1
1297457	2000	1	440	1
1299710	2000	0	"""n/a"""	2
1301945	2000	1	414	1
1304196	2000	0	"""n/a"""	2
1306449	2000	1	462	1
1308718	2000	1	"""n/a"""	2
1310987	2000	1	777	1
1313240	2000	1	424	1
1315508	2000	1	513	1
1317777	2000	1	"""n/a"""	2
1320030	2000	1	655	1
1322282	2000	1	674	1
1324567	2000	0	"""n/a"""	2
1326820	2000	1	557	1
1329072	2000	1	583	1
1331324	2000	1	725	1
1333577	2000	1	"""n/a"""	2
1335829	2000	1	721	1
1338081	2000	1	511	1
1340334	2000	1	"""n/a"""	2
1342585	2000	1	845	1
1344838	2000	1	591	1
1347107	2000	1	"""n/a"""	2
1349359	2000	1	409	1
1351628	2000	1	507	1
1353912	2000	1	647	1
1356166	2000	0	"""n/a"""	2
1358401	2000	1	731	1
1360653	2000	1	628	1
1362905	2000	1	672	1
1365174	2000	0	"""n/a"""	2
1367427	2000	1	351	1
1369679	2000	1	582	1
1371931	2000	1	370	1
1374167	2000	1	406	1
1376451	2000	1	"""n/a"""	2
