onset	duration	ACC	RT	condition
301574	2000	1	564	1
303842	2000	0	"""n/a"""	2
306078	2000	1	403	1
308329	2000	1	"""n/a"""	2
310582	2000	1	618	1
312818	2000	1	581	1
315069	2000	0	"""n/a"""	2
317306	2000	1	855	1
319541	2000	1	693	1
321809	2000	0	"""n/a"""	2
324078	2000	1	822	1
326331	2000	1	558	1
328584	2000	1	713	1
330868	2000	0	"""n/a"""	2
333122	2000	1	733	1
335390	2000	1	752	1
337643	2000	1	743	1
339927	2000	1	702	1
342181	2000	0	"""n/a"""	2
344433	2000	1	489	1
346702	2000	1	474	1
348971	2000	1	249	1
351255	2000	1	"""n/a"""	2
353508	2000	1	537	1
355777	2000	1	"""n/a"""	2
358045	2000	1	"""n/a"""	2
360298	2000	1	601	1
362551	2000	1	782	1
364836	2000	0	"""n/a"""	2
367104	2000	1	546	1
369357	2000	1	632	1
371610	2000	1	701	1
373894	2000	0	"""n/a"""	2
376163	2000	0	373	1
378416	2000	1	799	1
380685	2000	0	"""n/a"""	2
382938	2000	1	519	1
385206	2000	1	436	1
387442	2000	1	747	1
389695	2000	0	"""n/a"""	2
391946	2000	0	818	1
394199	2000	1	911	1
396468	2000	0	0	1
398736	2000	1	"""n/a"""	2
400989	2000	1	625	1
403241	2000	1	685	1
405493	2000	1	555	1
407761	2000	0	"""n/a"""	2
410048	2000	1	584	1
412300	2000	1	804	1
414552	2000	1	546	1
416805	2000	1	"""n/a"""	2
419057	2000	1	551	1
421309	2000	1	863	1
423561	2000	1	645	1
425813	2000	1	818	1
428082	2000	0	"""n/a"""	2
430335	2000	1	724	1
432619	2000	0	0	1
434872	2000	1	"""n/a"""	2
437141	2000	1	487	1
439393	2000	0	"""n/a"""	2
441646	2000	1	577	1
443898	2000	1	686	1
446151	2000	1	"""n/a"""	2
448419	2000	1	683	1
450671	2000	0	0	1
452907	2000	0	0	1
455158	2000	1	"""n/a"""	2
457411	2000	1	408	1
459664	2000	1	854	1
461948	2000	0	0	1
464201	2000	0	"""n/a"""	2
466470	2000	1	386	1
468723	2000	0	0	1
470991	2000	1	"""n/a"""	2
473260	2000	1	757	1
475513	2000	1	314	1
477782	2000	1	438	1
480066	2000	0	"""n/a"""	2
482319	2000	1	713	1
484572	2000	0	896	1
486841	2000	1	460	1
489125	2000	1	"""n/a"""	2
491378	2000	1	609	1
493631	2000	1	853	1
495900	2000	0	0	1
498168	2000	1	"""n/a"""	2
500421	2000	0	357	1
502690	2000	1	392	1
504974	2000	1	"""n/a"""	2
507227	2000	1	434	1
509480	2000	1	656	1
511732	2000	1	577	1
513984	2000	1	426	1
516237	2000	0	"""n/a"""	2
518489	2000	1	392	1
520773	2000	0	"""n/a"""	2
523026	2000	1	351	1
525279	2000	1	520	1
527548	2000	1	638	1
529832	2000	1	"""n/a"""	2
532085	2000	1	937	1
534338	2000	0	0	1
536607	2000	1	845	1
538891	2000	1	442	1
541145	2000	0	"""n/a"""	2
543397	2000	1	545	1
545681	2000	0	"""n/a"""	2
547950	2000	1	731	1
550203	2000	1	647	1
552440	2000	0	"""n/a"""	2
554675	2000	1	785	1
556927	2000	1	618	1
559163	2000	1	"""n/a"""	2
561415	2000	1	679	1
563667	2000	1	576	1
565902	2000	1	519	1
568170	2000	0	"""n/a"""	2
570423	2000	0	"""n/a"""	2
637657	2000	1	541	1
639892	2000	1	360	1
642128	2000	1	370	1
644381	2000	1	"""n/a"""	2
646632	2000	1	474	1
648885	2000	1	227	1
651169	2000	0	419	1
653423	2000	1	"""n/a"""	2
655691	2000	0	"""n/a"""	2
657927	2000	1	464	1
660180	2000	0	"""n/a"""	2
662431	2000	1	729	1
664684	2000	1	575	1
666968	2000	1	"""n/a"""	2
669221	2000	1	588	1
671474	2000	1	483	1
673758	2000	0	"""n/a"""	2
676011	2000	0	376	1
678264	2000	1	950	1
680533	2000	1	457	1
682817	2000	1	"""n/a"""	2
685070	2000	1	765	1
687323	2000	1	621	1
689608	2000	1	"""n/a"""	2
691876	2000	1	654	1
694129	2000	1	566	1
696382	2000	1	746	1
