onset	duration	ACC	RT	condition
348981	2000	0	"""n/a"""	2
351217	2000	1	622	1
353453	2000	1	623	1
355688	2000	1	559	1
357940	2000	1	"""n/a"""	2
360193	2000	1	389	1
362428	2000	1	520	1
364664	2000	1	500	1
366900	2000	0	"""n/a"""	2
369135	2000	1	527	1
371386	2000	0	"""n/a"""	2
373623	2000	1	487	1
375858	2000	1	405	1
378110	2000	0	"""n/a"""	2
380346	2000	1	670	1
382582	2000	1	672	1
384817	2000	1	668	1
387069	2000	1	"""n/a"""	2
389322	2000	1	539	1
391557	2000	1	441	1
393793	2000	1	535	1
396078	2000	1	"""n/a"""	2
398331	2000	1	500	1
400615	2000	1	751	1
402868	2000	1	722	1
405121	2000	1	607	1
407405	2000	0	"""n/a"""	2
409658	2000	1	443	1
411911	2000	1	575	1
414180	2000	1	679	1
416464	2000	1	540	1
418718	2000	0	"""n/a"""	2
420953	2000	0	0	1
423189	2000	1	697	1
425458	2000	1	"""n/a"""	2
427710	2000	1	727	1
429979	2000	1	439	1
432247	2000	1	529	1
434516	2000	1	"""n/a"""	2
436769	2000	1	657	1
439038	2000	1	499	1
441307	2000	1	"""n/a"""	2
443559	2000	1	852	1
445828	2000	1	598	1
448112	2000	1	"""n/a"""	2
450365	2000	1	642	1
452618	2000	1	788	1
454870	2000	1	583	1
457138	2000	0	"""n/a"""	2
459391	2000	1	683	1
461644	2000	0	"""n/a"""	2
463911	2000	1	711	1
466164	2000	1	674	1
468417	2000	1	676	1
470685	2000	0	"""n/a"""	2
472938	2000	1	564	1
475191	2000	0	"""n/a"""	2
477442	2000	1	330	1
479694	2000	1	705	1
481963	2000	1	"""n/a"""	2
484216	2000	1	560	1
486485	2000	1	587	1
488753	2000	1	658	1
491022	2000	0	"""n/a"""	2
493275	2000	1	532	1
495559	2000	0	"""n/a"""	2
497812	2000	1	"""n/a"""	2
500081	2000	1	965	1
502334	2000	1	560	1
504586	2000	1	777	1
506871	2000	1	"""n/a"""	2
509124	2000	1	587	1
511393	2000	1	804	1
513662	2000	0	"""n/a"""	2
515897	2000	0	0	1
518149	2000	0	0	1
520401	2000	0	"""n/a"""	2
522654	2000	0	0	1
524939	2000	1	489	1
527207	2000	1	"""n/a"""	2
529460	2000	1	626	1
531713	2000	1	576	1
533997	2000	0	"""n/a"""	2
536266	2000	0	613	1
538519	2000	1	802	1
540772	2000	1	692	1
543056	2000	1	988	1
545310	2000	0	"""n/a"""	2
547562	2000	1	635	1
549831	2000	1	531	1
552115	2000	1	497	1
554369	2000	1	"""n/a"""	2
556621	2000	1	988	1
558890	2000	1	846	1
561174	2000	1	832	1
563428	2000	0	"""n/a"""	2
565680	2000	1	663	1
567964	2000	1	816	1
570201	2000	1	651	1
572436	2000	1	962	1
574688	2000	1	"""n/a"""	2
576941	2000	1	762	1
579176	2000	1	819	1
581412	2000	1	702	1
583648	2000	1	"""n/a"""	2
585900	2000	1	716	1
588135	2000	1	693	1
590371	2000	1	765	1
592607	2000	0	"""n/a"""	2
594842	2000	1	533	1
