onset	duration	ACC	RT	condition
535979	2000	1	433	1
538215	2000	1	456	1
540467	2000	1	361	1
542703	2000	1	"""n/a"""	2
544955	2000	0	431	1
547223	2000	1	399	1
549476	2000	1	485	1
551745	2000	1	756	1
554029	2000	0	"""n/a"""	2
556298	2000	1	"""n/a"""	2
558551	2000	1	430	1
560804	2000	1	612	1
563073	2000	1	664	1
565357	2000	0	"""n/a"""	2
567610	2000	1	754	1
569846	2000	1	589	1
572098	2000	1	658	1
574351	2000	0	"""n/a"""	2
576603	2000	1	507	1
578887	2000	1	490	1
581156	2000	1	"""n/a"""	2
583409	2000	1	429	1
585662	2000	1	315	1
587931	2000	0	"""n/a"""	2
590183	2000	1	457	1
592452	2000	1	369	1
594721	2000	1	658	1
597005	2000	1	"""n/a"""	2
599258	2000	1	312	1
601511	2000	1	500	1
603780	2000	1	531	1
606064	2000	0	"""n/a"""	2
608317	2000	1	386	1
610586	2000	0	"""n/a"""	2
612839	2000	1	487	1
615123	2000	0	"""n/a"""	2
617392	2000	1	374	1
619646	2000	1	"""n/a"""	2
621898	2000	1	517	1
624167	2000	1	588	1
626436	2000	0	"""n/a"""	2
628703	2000	1	725	1
630956	2000	1	668	1
633209	2000	1	659	1
635478	2000	1	531	1
637762	2000	0	"""n/a"""	2
640015	2000	1	664	1
642268	2000	1	521	1
644537	2000	0	0	1
646805	2000	1	"""n/a"""	2
649058	2000	1	358	1
651310	2000	1	467	1
653563	2000	0	"""n/a"""	2
655830	2000	1	534	1
658083	2000	1	297	1
660352	2000	1	"""n/a"""	2
662605	2000	1	649	1
664889	2000	1	634	1
667142	2000	1	677	1
669411	2000	0	"""n/a"""	2
671664	2000	1	508	1
673948	2000	1	444	1
676201	2000	1	432	1
678454	2000	1	649	1
680738	2000	0	"""n/a"""	2
683007	2000	1	430	1
685260	2000	1	400	1
687513	2000	1	737	1
689749	2000	0	"""n/a"""	2
691984	2000	0	0	1
694219	2000	1	401	1
696455	2000	1	639	1
698691	2000	1	"""n/a"""	2
700958	2000	0	"""n/a"""	2
703211	2000	1	607	1
705447	2000	1	565	1
707683	2000	1	595	1
709951	2000	1	"""n/a"""	2
712204	2000	0	0	1
714439	2000	1	448	1
716691	2000	0	"""n/a"""	2
718927	2000	1	779	1
721162	2000	0	0	1
723399	2000	1	"""n/a"""	2
725650	2000	1	551	1
727886	2000	1	393	1
730121	2000	1	445	1
732358	2000	1	"""n/a"""	2
734609	2000	1	438	1
736845	2000	1	634	1
739097	2000	1	600	1
741349	2000	1	619	1
743617	2000	0	"""n/a"""	2
745870	2000	1	433	1
748139	2000	1	"""n/a"""	2
750392	2000	1	650	1
752660	2000	1	515	1
754929	2000	1	"""n/a"""	2
757182	2000	0	498	1
759451	2000	0	"""n/a"""	2
761703	2000	0	896	1
763988	2000	1	"""n/a"""	2
766256	2000	1	546	1
768509	2000	1	615	1
770778	2000	1	"""n/a"""	2
773031	2000	1	638	1
775299	2000	1	654	1
777568	2000	0	"""n/a"""	2
779821	2000	1	576	1
782105	2000	1	497	1
784358	2000	1	836	1
786627	2000	1	"""n/a"""	2
788880	2000	0	856	1
791149	2000	1	616	1
793433	2000	1	609	1
795687	2000	0	"""n/a"""	2
797939	2000	1	611	1
800208	2000	1	500	1
802492	2000	1	381	1
804746	2000	0	"""n/a"""	2
857064	2000	1	473	1
859316	2000	1	355	1
861569	2000	1	"""n/a"""	2
863821	2000	1	633	1
866105	2000	1	485	1
868358	2000	1	710	1
870627	2000	1	"""n/a"""	2
872880	2000	1	385	1
875164	2000	1	976	1
877417	2000	1	466	1
