onset	duration	ACC	RT	condition
297451	2000	1	654	1
299687	2000	1	471	1
301923	2000	1	437	1
304174	2000	1	"""n/a"""	2
306427	2000	1	458	1
308663	2000	1	526	1
310899	2000	0	"""n/a"""	2
313150	2000	1	484	1
315418	2000	0	"""n/a"""	2
317687	2000	1	467	1
319940	2000	1	669	1
322193	2000	1	565	1
324477	2000	0	"""n/a"""	2
326714	2000	1	566	1
328982	2000	0	"""n/a"""	2
331235	2000	1	418	1
333488	2000	0	"""n/a"""	2
335740	2000	0	"""n/a"""	2
337992	2000	1	712	1
340276	2000	1	770	1
342529	2000	1	676	1
344798	2000	0	"""n/a"""	2
347051	2000	1	689	1
349335	2000	1	701	1
351589	2000	1	"""n/a"""	2
353857	2000	1	741	1
356093	2000	1	780	1
358345	2000	1	859	1
360598	2000	0	"""n/a"""	2
362833	2000	1	635	1
365085	2000	1	712	1
367338	2000	0	"""n/a"""	2
369590	2000	1	772	1
371874	2000	0	0	1
374144	2000	0	0	1
376429	2000	1	"""n/a"""	2
378682	2000	1	846	1
380934	2000	0	0	1
383186	2000	0	"""n/a"""	2
385439	2000	1	851	1
387674	2000	1	748	1
389942	2000	1	739	1
392195	2000	0	"""n/a"""	2
394448	2000	1	746	1
396717	2000	1	976	1
399001	2000	0	"""n/a"""	2
401254	2000	1	339	1
403507	2000	1	341	1
405791	2000	1	371	1
408044	2000	1	738	1
410313	2000	0	"""n/a"""	2
412566	2000	1	489	1
414850	2000	1	795	1
417103	2000	1	901	1
419356	2000	0	0	1
421625	2000	0	"""n/a"""	2
423877	2000	1	763	1
426146	2000	1	588	1
428430	2000	1	757	1
430684	2000	1	"""n/a"""	2
432936	2000	1	778	1
435205	2000	1	755	1
437489	2000	0	"""n/a"""	2
439758	2000	0	0	1
442012	2000	0	"""n/a"""	2
444264	2000	1	804	1
446533	2000	1	931	1
448801	2000	1	897	1
451054	2000	1	948	1
453338	2000	1	"""n/a"""	2
455607	2000	1	953	1
457860	2000	1	917	1
460129	2000	1	"""n/a"""	2
462397	2000	1	851	1
464651	2000	1	"""n/a"""	2
466903	2000	1	913	1
469172	2000	1	841	1
471456	2000	1	948	1
473710	2000	0	"""n/a"""	2
475962	2000	1	508	1
478231	2000	1	626	1
480515	2000	1	"""n/a"""	2
482785	2000	1	364	1
