onset	duration	ACC	RT	condition
619208	2000	1	569	1
621461	2000	0	0	1
623697	2000	0	"""n/a"""	2
625964	2000	0	"""n/a"""	2
628233	2000	1	578	1
630486	2000	1	478	1
632739	2000	1	408	1
635024	2000	0	"""n/a"""	2
637277	2000	1	935	1
639561	2000	1	"""n/a"""	2
641814	2000	1	750	1
644082	2000	1	629	1
646336	2000	1	"""n/a"""	2
648588	2000	1	568	1
650856	2000	1	575	1
653125	2000	0	"""n/a"""	2
655378	2000	1	927	1
657647	2000	0	659	1
659931	2000	1	727	1
662184	2000	1	436	1
664453	2000	1	"""n/a"""	2
666706	2000	0	421	1
668990	2000	1	808	1
671243	2000	1	799	1
673512	2000	0	"""n/a"""	2
675765	2000	1	925	1
678049	2000	0	0	1
680318	2000	1	590	1
682572	2000	1	"""n/a"""	2
684824	2000	1	492	1
687093	2000	1	508	1
689377	2000	1	"""n/a"""	2
691630	2000	1	784	1
693899	2000	1	"""n/a"""	2
696152	2000	1	744	1
698436	2000	1	"""n/a"""	2
700705	2000	1	528	1
702958	2000	1	690	1
705211	2000	1	864	1
707495	2000	0	"""n/a"""	2
709748	2000	1	606	1
712001	2000	1	443	1
714270	2000	1	452	1
716539	2000	1	"""n/a"""	2
718791	2000	1	838	1
721060	2000	1	592	1
723344	2000	0	"""n/a"""	2
725597	2000	0	899	1
727866	2000	1	598	1
730134	2000	1	452	1
732387	2000	1	881	1
734656	2000	1	"""n/a"""	2
736909	2000	1	687	1
739178	2000	1	647	1
741447	2000	1	611	1
743716	2000	0	"""n/a"""	2
745968	2000	1	773	1
748252	2000	1	400	1
750521	2000	1	"""n/a"""	2
752774	2000	1	531	1
755027	2000	1	893	1
757296	2000	0	0	1
759580	2000	0	"""n/a"""	2
761833	2000	1	527	1
764102	2000	1	"""n/a"""	2
766355	2000	1	450	1
768639	2000	1	"""n/a"""	2
770892	2000	1	723	1
773145	2000	1	581	1
775429	2000	0	"""n/a"""	2
777682	2000	1	761	1
779950	2000	1	460	1
782219	2000	1	514	1
784472	2000	1	396	1
786741	2000	0	"""n/a"""	2
788994	2000	1	631	1
791263	2000	1	454	1
793547	2000	1	447	1
795801	2000	0	"""n/a"""	2
798069	2000	0	"""n/a"""	2
800322	2000	1	361	1
802606	2000	1	799	1
804859	2000	1	384	1
807128	2000	1	"""n/a"""	2
809397	2000	1	645	1
811649	2000	1	522	1
813918	2000	0	"""n/a"""	2
816171	2000	1	753	1
818440	2000	0	0	1
820724	2000	1	642	1
822993	2000	1	"""n/a"""	2
825246	2000	1	779	1
827499	2000	0	0	1
829783	2000	1	"""n/a"""	2
858230	2000	1	"""n/a"""	2
860498	2000	1	526	1
862750	2000	1	373	1
865002	2000	1	513	1
867271	2000	1	"""n/a"""	2
869540	2000	1	450	1
871793	2000	1	411	1
874077	2000	1	744	1
876331	2000	0	"""n/a"""	2
878583	2000	1	429	1
880867	2000	0	565	1
883120	2000	1	553	1
885389	2000	1	"""n/a"""	2
887642	2000	1	532	1
889926	2000	1	"""n/a"""	2
892179	2000	1	915	1
894432	2000	1	647	1
896701	2000	1	494	1
898985	2000	0	"""n/a"""	2
901239	2000	1	542	1
903508	2000	0	"""n/a"""	2
905760	2000	1	600	1
908044	2000	1	680	1
910297	2000	1	644	1
912550	2000	1	564	1
914834	2000	0	"""n/a"""	2
917087	2000	1	469	1
919340	2000	1	518	1
921625	2000	0	"""n/a"""	2
923893	2000	1	540	1
926146	2000	1	636	1
928399	2000	1	733	1
930668	2000	0	0	1
932952	2000	1	"""n/a"""	2
935222	2000	1	493	1
937475	2000	1	"""n/a"""	2
939727	2000	1	478	1
942011	2000	1	468	1
944265	2000	0	"""n/a"""	2
946517	2000	1	830	1
948786	2000	1	814	1
951070	2000	1	"""n/a"""	2
953323	2000	1	536	1
955576	2000	1	654	1
957861	2000	0	"""n/a"""	2
960129	2000	1	949	1
962382	2000	0	0	1
964635	2000	1	692	1
966919	2000	0	"""n/a"""	2
969188	2000	1	573	1
971441	2000	1	470	1
973694	2000	1	464	1
975979	2000	0	"""n/a"""	2
978247	2000	1	716	1
980516	2000	1	681	1
982769	2000	1	460	1
985038	2000	0	"""n/a"""	2
987291	2000	1	593	1
989575	2000	1	486	1
991829	2000	1	"""n/a"""	2
994097	2000	1	714	1
996350	2000	1	514	1
998634	2000	1	715	1
1000888	2000	0	"""n/a"""	2
1003140	2000	1	543	1
1005409	2000	0	622	1
1007693	2000	1	690	1
1009946	2000	0	699	1
1012215	2000	1	"""n/a"""	2
1014484	2000	1	457	1
1016752	2000	1	290	1
1019021	2000	1	"""n/a"""	2
1021291	2000	1	917	1
1023543	2000	1	546	1
1025796	2000	0	"""n/a"""	2
1028048	2000	1	886	1
1030317	2000	0	0	1
1032601	2000	1	"""n/a"""	2
1034871	2000	1	600	1
1037123	2000	1	469	1
1039391	2000	1	453	1
1041645	2000	0	"""n/a"""	2
1043897	2000	1	830	1
1046166	2000	1	779	1
1048450	2000	1	430	1
1050704	2000	1	"""n/a"""	2
1052972	2000	0	940	1
1055240	2000	1	"""n/a"""	2
1057510	2000	1	574	1
1059762	2000	1	733	1
1062031	2000	0	"""n/a"""	2
1064284	2000	0	0	1
1066568	2000	0	"""n/a"""	2
1068822	2000	1	"""n/a"""	2
1071090	2000	1	744	1
1073358	2000	1	760	1
1075611	2000	0	0	1
1077880	2000	1	"""n/a"""	2
1080149	2000	1	536	1
1082417	2000	0	"""n/a"""	2
1084670	2000	1	969	1
1086923	2000	1	481	1
1089192	2000	1	933	1
1091476	2000	1	"""n/a"""	2
1093746	2000	1	524	1
1095998	2000	1	756	1
1098251	2000	1	390	1
1100520	2000	1	"""n/a"""	2
1102788	2000	1	459	1
1105041	2000	1	627	1
1107325	2000	0	"""n/a"""	2
1109594	2000	1	605	1
1111847	2000	0	661	1
1114100	2000	1	709	1
1116385	2000	0	"""n/a"""	2
1118653	2000	0	376	1
1120906	2000	1	631	1
1123159	2000	1	746	1
1125443	2000	1	793	1
1127712	2000	0	"""n/a"""	2
