onset	duration	ACC	RT	condition
600914	2000	1	819	1
603182	2000	0	"""n/a"""	2
605435	2000	1	692	1
607704	2000	1	655	1
609973	2000	1	464	1
612225	2000	1	830	1
614510	2000	0	"""n/a"""	2
616763	2000	1	579	1
619047	2000	1	863	1
621301	2000	0	"""n/a"""	2
623553	2000	0	0	1
625822	2000	1	688	1
628106	2000	1	880	1
630360	2000	0	"""n/a"""	2
632612	2000	1	544	1
634881	2000	1	548	1
637165	2000	1	"""n/a"""	2
639435	2000	1	748	1
641687	2000	1	690	1
643940	2000	1	751	1
646209	2000	1	461	1
648478	2000	0	"""n/a"""	2
650730	2000	1	448	1
652999	2000	1	643	1
655267	2000	1	"""n/a"""	2
657520	2000	1	562	1
659805	2000	1	"""n/a"""	2
662058	2000	1	923	1
664310	2000	1	922	1
666579	2000	1	821	1
668863	2000	0	"""n/a"""	2
671116	2000	1	533	1
673385	2000	0	"""n/a"""	2
675654	2000	0	"""n/a"""	2
677907	2000	1	596	1
680159	2000	1	431	1
682444	2000	1	"""n/a"""	2
684697	2000	1	913	1
686966	2000	1	958	1
689250	2000	1	751	1
691504	2000	0	"""n/a"""	2
693756	2000	1	477	1
696025	2000	0	0	1
698294	2000	1	446	1
700563	2000	0	"""n/a"""	2
702831	2000	1	"""n/a"""	2
705084	2000	1	744	1
707352	2000	1	896	1
709605	2000	1	885	1
711890	2000	1	"""n/a"""	2
714158	2000	1	658	1
716411	2000	1	302	1
718664	2000	1	530	1
720948	2000	1	"""n/a"""	2
723201	2000	1	551	1
725454	2000	1	690	1
727722	2000	0	"""n/a"""	2
729975	2000	1	473	1
732244	2000	1	683	1
734529	2000	0	"""n/a"""	2
736782	2000	1	719	1
739051	2000	1	727	1
741335	2000	1	858	1
743589	2000	0	"""n/a"""	2
745841	2000	1	546	1
748110	2000	1	719	1
750394	2000	1	754	1
752647	2000	0	"""n/a"""	2
754900	2000	1	602	1
757184	2000	1	697	1
759421	2000	1	521	1
761690	2000	0	457	1
763975	2000	0	"""n/a"""	2
766243	2000	1	455	1
768512	2000	1	643	1
770766	2000	1	"""n/a"""	2
773018	2000	1	768	1
775287	2000	0	0	1
777571	2000	1	785	1
779825	2000	0	"""n/a"""	2
782077	2000	1	432	1
784361	2000	1	"""n/a"""	2
786614	2000	1	646	1
788883	2000	1	"""n/a"""	2
791152	2000	1	635	1
793405	2000	1	789	1
795657	2000	1	846	1
797926	2000	1	715	1
800210	2000	1	"""n/a"""	2
802480	2000	1	575	1
804732	2000	1	646	1
807000	2000	0	"""n/a"""	2
809269	2000	0	0	1
811522	2000	1	459	1
813791	2000	1	"""n/a"""	2
816044	2000	1	632	1
818296	2000	1	622	1
820565	2000	1	844	1
822850	2000	0	"""n/a"""	2
825103	2000	1	640	1
827387	2000	1	529	1
829640	2000	1	492	1
831892	2000	0	"""n/a"""	2
834128	2000	1	446	1
836381	2000	1	"""n/a"""	2
874702	2000	1	492	1
876970	2000	1	"""n/a"""	2
879223	2000	1	707	1
881475	2000	1	600	1
883727	2000	1	676	1
885979	2000	0	"""n/a"""	2
888232	2000	1	625	1
890501	2000	1	584	1
892770	2000	1	772	1
895055	2000	1	"""n/a"""	2
897308	2000	1	642	1
899576	2000	1	871	1
901845	2000	0	"""n/a"""	2
904098	2000	1	662	1
906382	2000	1	"""n/a"""	2
908635	2000	1	733	1
910888	2000	1	545	1
913157	2000	1	492	1
915441	2000	0	"""n/a"""	2
917695	2000	1	612	1
919963	2000	1	699	1
922231	2000	0	"""n/a"""	2
924484	2000	1	423	1
926737	2000	0	0	1
929006	2000	1	566	1
931275	2000	1	"""n/a"""	2
933543	2000	0	"""n/a"""	2
935796	2000	1	603	1
938065	2000	1	752	1
940349	2000	0	927	1
942602	2000	1	"""n/a"""	2
944855	2000	1	857	1
947139	2000	0	"""n/a"""	2
949392	2000	0	421	1
951645	2000	1	474	1
953930	2000	1	"""n/a"""	2
956183	2000	1	889	1
958467	2000	1	664	1
960721	2000	0	"""n/a"""	2
962956	2000	1	473	1
965208	2000	1	623	1
967460	2000	1	624	1
969713	2000	1	923	1
971997	2000	0	"""n/a"""	2
974266	2000	1	411	1
976519	2000	1	643	1
978772	2000	0	642	1
981056	2000	1	715	1
983310	2000	1	"""n/a"""	2
985578	2000	1	644	1
987831	2000	1	431	1
990115	2000	1	438	1
992369	2000	0	"""n/a"""	2
994621	2000	1	636	1
996890	2000	1	590	1
999174	2000	0	"""n/a"""	2
1001427	2000	1	490	1
1003663	2000	1	656	1
1005915	2000	1	588	1
1008168	2000	1	"""n/a"""	2
1010436	2000	1	673	1
1012672	2000	1	571	1
1014941	2000	1	977	1
1017226	2000	0	"""n/a"""	2
1019479	2000	1	542	1
1021747	2000	1	545	1
1024000	2000	1	671	1
1026285	2000	0	"""n/a"""	2
1028553	2000	1	469	1
1030806	2000	1	671	1
1033059	2000	1	564	1
1035343	2000	1	"""n/a"""	2
1037613	2000	1	674	1
1039865	2000	1	456	1
1042118	2000	1	767	1
1044402	2000	1	"""n/a"""	2
1046688	2000	1	"""n/a"""	2
1048958	2000	1	551	1
1051227	2000	1	684	1
1053511	2000	1	810	1
1055764	2000	1	746	1
1058033	2000	0	"""n/a"""	2
1060286	2000	1	399	1
1062555	2000	1	787	1
1064839	2000	1	"""n/a"""	2
1067109	2000	1	460	1
1069361	2000	1	642	1
1071630	2000	0	"""n/a"""	2
1073898	2000	1	434	1
1076151	2000	1	750	1
1078420	2000	1	"""n/a"""	2
1080689	2000	1	686	1
1082957	2000	0	"""n/a"""	2
1085210	2000	1	720	1
1087463	2000	1	573	1
1089715	2000	1	567	1
1091968	2000	1	"""n/a"""	2
1094219	2000	0	0	1
1096472	2000	1	504	1
1098756	2000	1	941	1
1101010	2000	0	"""n/a"""	2
1103262	2000	1	481	1
1105546	2000	0	"""n/a"""	2
1107799	2000	1	838	1
1110052	2000	1	523	1
1112336	2000	1	"""n/a"""	2
1114590	2000	1	554	1
1116875	2000	0	0	1
1119111	2000	1	597	1
1121396	2000	0	"""n/a"""	2
1123649	2000	1	399	1
1125917	2000	1	510	1
1128170	2000	1	781	1
1130439	2000	1	920	1
1132708	2000	0	"""n/a"""	2
1134960	2000	1	505	1
1137229	2000	1	564	1
1139513	2000	1	"""n/a"""	2
1141766	2000	1	523	1
1144035	2000	1	"""n/a"""	2
