onset	duration	ACC	RT	condition
367034	2000	1	456	1
369286	2000	1	446	1
371538	2000	1	"""n/a"""	2
373791	2000	1	778	1
376026	2000	1	616	1
378262	2000	1	562	1
380497	2000	1	550	1
382749	2000	0	"""n/a"""	2
385002	2000	0	365	1
387271	2000	1	548	1
389507	2000	1	"""n/a"""	2
391758	2000	1	670	1
394026	2000	1	456	1
396279	2000	0	0	1
398515	2000	1	490	1
400768	2000	0	"""n/a"""	2
403069	2000	0	"""n/a"""	2
405322	2000	1	597	1
407574	2000	1	693	1
409826	2000	1	644	1
412094	2000	1	"""n/a"""	2
414347	2000	1	578	1
416616	2000	1	"""n/a"""	2
418869	2000	1	821	1
421153	2000	1	"""n/a"""	2
423406	2000	0	0	1
425642	2000	0	0	1
427895	2000	0	"""n/a"""	2
430146	2000	1	778	1
432399	2000	0	0	1
434651	2000	1	700	1
436904	2000	0	"""n/a"""	2
439155	2000	0	0	1
441423	2000	1	701	1
443676	2000	1	883	1
445945	2000	0	"""n/a"""	2
448213	2000	0	0	1
450466	2000	1	663	1
452735	2000	0	"""n/a"""	2
454988	2000	1	556	1
457272	2000	1	919	1
459525	2000	0	0	1
461794	2000	0	"""n/a"""	2
464047	2000	1	669	1
466331	2000	0	0	1
468584	2000	1	717	1
470853	2000	0	"""n/a"""	2
473106	2000	0	0	1
475358	2000	0	0	1
477610	2000	1	962	1
479863	2000	0	"""n/a"""	2
482130	2000	0	0	1
484383	2000	0	"""n/a"""	2
486636	2000	0	0	1
488888	2000	0	0	1
491140	2000	0	0	1
493393	2000	0	"""n/a"""	2
495645	2000	1	804	1
497929	2000	0	0	1
500183	2000	0	"""n/a"""	2
502451	2000	0	"""n/a"""	2
504704	2000	0	0	1
506956	2000	0	0	1
509208	2000	0	0	1
511461	2000	1	"""n/a"""	2
513712	2000	1	625	1
515981	2000	1	"""n/a"""	2
518234	2000	1	544	1
520503	2000	1	439	1
522787	2000	1	693	1
525041	2000	1	"""n/a"""	2
527293	2000	1	724	1
529577	2000	0	0	1
531830	2000	1	694	1
534099	2000	0	"""n/a"""	2
536352	2000	0	0	1
538587	2000	0	0	1
540839	2000	0	"""n/a"""	2
543075	2000	1	650	1
545311	2000	1	481	1
547547	2000	1	"""n/a"""	2
549782	2000	1	622	1
552034	2000	1	732	1
554269	2000	0	0	1
556505	2000	1	728	1
558741	2000	1	"""n/a"""	2
