onset	duration	ACC	RT	condition
640786	2000	1	411	1
643039	2000	1	427	1
645323	2000	0	"""n/a"""	2
647576	2000	1	410	1
649829	2000	1	406	1
652098	2000	1	399	1
654367	2000	1	"""n/a"""	2
656619	2000	1	625	1
658888	2000	1	775	1
661172	2000	1	"""n/a"""	2
663425	2000	1	750	1
665678	2000	1	522	1
667947	2000	0	393	1
670216	2000	1	"""n/a"""	2
672468	2000	0	0	1
674720	2000	1	705	1
676973	2000	0	"""n/a"""	2
679224	2000	1	837	1
681493	2000	0	"""n/a"""	2
683761	2000	1	977	1
686015	2000	1	"""n/a"""	2
688267	2000	1	808	1
690536	2000	1	621	1
692820	2000	1	722	1
695074	2000	0	"""n/a"""	2
697326	2000	1	652	1
699595	2000	1	472	1
701863	2000	1	226	1
704132	2000	0	"""n/a"""	2
706385	2000	0	0	1
708669	2000	1	445	1
710923	2000	0	"""n/a"""	2
713191	2000	0	"""n/a"""	2
715444	2000	1	437	1
717728	2000	1	328	1
719981	2000	1	405	1
722234	2000	1	742	1
724518	2000	1	"""n/a"""	2
726771	2000	1	529	1
729024	2000	1	633	1
731293	2000	1	377	1
733577	2000	0	"""n/a"""	2
735830	2000	0	507	1
738083	2000	1	563	1
740352	2000	1	360	1
742636	2000	1	"""n/a"""	2
744889	2000	0	0	1
747142	2000	1	431	1
749426	2000	1	642	1
751679	2000	1	625	1
753948	2000	0	"""n/a"""	2
756201	2000	1	778	1
758485	2000	1	"""n/a"""	2
760738	2000	1	745	1
762991	2000	1	575	1
765275	2000	0	"""n/a"""	2
767528	2000	1	855	1
769781	2000	0	0	1
772066	2000	0	"""n/a"""	2
774334	2000	1	666	1
776588	2000	0	"""n/a"""	2
778840	2000	1	876	1
781109	2000	1	976	1
783393	2000	0	"""n/a"""	2
785646	2000	1	762	1
787899	2000	1	440	1
790183	2000	1	711	1
792437	2000	0	"""n/a"""	2
794705	2000	0	0	1
796958	2000	1	291	1
799242	2000	1	568	1
801496	2000	1	"""n/a"""	2
803748	2000	1	673	1
806032	2000	1	538	1
808286	2000	0	"""n/a"""	2
810538	2000	0	0	1
812807	2000	1	574	1
815091	2000	1	372	1
817345	2000	1	"""n/a"""	2
819597	2000	1	767	1
821866	2000	1	430	1
824150	2000	1	"""n/a"""	2
826420	2000	1	326	1
828672	2000	1	544	1
830940	2000	0	"""n/a"""	2
833193	2000	1	974	1
835446	2000	0	0	1
837715	2000	0	0	1
839999	2000	0	"""n/a"""	2
842252	2000	1	819	1
844505	2000	1	701	1
846774	2000	1	973	1
849058	2000	0	"""n/a"""	2
851312	2000	1	"""n/a"""	2
853564	2000	0	0	1
855848	2000	1	452	1
858101	2000	0	297	1
860370	2000	1	"""n/a"""	2
862623	2000	1	853	1
864907	2000	1	582	1
867160	2000	0	0	1
869413	2000	1	778	1
871697	2000	1	"""n/a"""	2
873950	2000	1	583	1
876219	2000	0	"""n/a"""	2
878472	2000	1	703	1
880756	2000	1	"""n/a"""	2
883009	2000	1	633	1
885262	2000	1	466	1
887546	2000	1	739	1
889815	2000	0	"""n/a"""	2
892068	2000	1	653	1
894321	2000	1	751	1
896605	2000	0	"""n/a"""	2
898858	2000	0	0	1
901111	2000	1	499	1
903380	2000	1	800	1
905664	2000	1	552	1
907918	2000	0	"""n/a"""	2
975750	2000	1	925	1
978003	2000	1	460	1
980256	2000	1	235	1
982540	2000	1	"""n/a"""	2
984810	2000	1	364	1
987062	2000	1	205	1
989331	2000	0	"""n/a"""	2
991600	2000	1	439	1
993852	2000	0	236	1
996105	2000	1	609	1
998389	2000	1	"""n/a"""	2
1000659	2000	0	248	1
1002911	2000	1	392	1
1005164	2000	1	258	1
1007433	2000	0	5	1
1009702	2000	0	"""n/a"""	2
1011970	2000	0	0	1
1014223	2000	0	575	1
1016507	2000	1	597	1
1018761	2000	1	"""n/a"""	2
1021030	2000	0	295	1
1023299	2000	0	"""n/a"""	2
1025566	2000	1	252	1
1027819	2000	1	452	1
1030072	2000	0	250	1
1032356	2000	0	0	1
1034610	2000	1	"""n/a"""	2
1036878	2000	1	693	1
1039131	2000	0	877	1
1041415	2000	0	479	1
1043669	2000	1	"""n/a"""	2
1045937	2000	0	902	1
1048205	2000	1	287	1
1050459	2000	0	"""n/a"""	2
1052711	2000	1	535	1
1054980	2000	1	299	1
1057264	2000	1	286	1
1059518	2000	0	"""n/a"""	2
1061786	2000	0	0	1
1064054	2000	0	"""n/a"""	2
1066324	2000	0	466	1
1068576	2000	1	280	1
1070845	2000	0	"""n/a"""	2
1073113	2000	1	236	1
1075367	2000	1	"""n/a"""	2
1077635	2000	0	73	1
1079888	2000	1	470	1
1082172	2000	0	"""n/a"""	2
1084425	2000	1	502	1
1086678	2000	1	663	1
1088962	2000	1	835	1
1091216	2000	0	"""n/a"""	2
1093484	2000	1	"""n/a"""	2
1095753	2000	0	0	1
1098021	2000	1	777	1
1100274	2000	1	840	1
1102543	2000	0	"""n/a"""	2
1104796	2000	1	541	1
1107080	2000	1	900	1
1109334	2000	0	"""n/a"""	2
1111586	2000	1	680	1
1113870	2000	1	641	1
1116124	2000	0	"""n/a"""	2
1118376	2000	0	0	1
1120645	2000	1	630	1
1122929	2000	1	592	1
1125183	2000	0	"""n/a"""	2
1127451	2000	1	583	1
1129719	2000	0	"""n/a"""	2
1131972	2000	0	263	1
1134225	2000	1	677	1
1136510	2000	1	743	1
1138763	2000	0	"""n/a"""	2
1141015	2000	1	882	1
1143284	2000	0	0	1
1145568	2000	1	"""n/a"""	2
1147838	2000	1	354	1
1150090	2000	1	300	1
1152343	2000	1	295	1
1154612	2000	0	246	1
1156896	2000	0	"""n/a"""	2
1159149	2000	0	556	1
1161402	2000	1	547	1
1163671	2000	1	310	1
1165955	2000	0	"""n/a"""	2
1168225	2000	1	983	1
1170478	2000	1	"""n/a"""	2
1172746	2000	1	469	1
1174998	2000	1	823	1
1177251	2000	0	0	1
1179535	2000	0	"""n/a"""	2
1181805	2000	0	0	1
1184058	2000	0	"""n/a"""	2
1186310	2000	0	0	1
1188594	2000	1	394	1
1190847	2000	1	616	1
1193100	2000	1	547	1
1195384	2000	1	"""n/a"""	2
1197654	2000	0	308	1
1199906	2000	0	432	1
1202159	2000	1	896	1
1204443	2000	1	"""n/a"""	2
1206713	2000	0	0	1
1208965	2000	1	199	1
1211218	2000	1	220	1
1213502	2000	1	"""n/a"""	2
1215772	2000	0	232	1
1218024	2000	1	487	1
1220292	2000	0	"""n/a"""	2
1222545	2000	0	0	1
1224781	2000	1	766	1
1227033	2000	0	0	1
1229285	2000	0	"""n/a"""	2
1231554	2000	1	"""n/a"""	2
1233823	2000	1	603	1
1236059	2000	1	635	1
1238344	2000	0	"""n/a"""	2
1240597	2000	0	437	1
1242881	2000	0	623	1
1245135	2000	0	"""n/a"""	2
