onset	duration	ACC	RT	condition
840000	2000	1	"""n/a"""	2
842268	2000	1	627	1
844521	2000	1	558	1
846790	2000	0	"""n/a"""	2
849043	2000	0	615	1
851312	2000	1	677	1
853564	2000	1	775	1
855849	2000	1	"""n/a"""	2
858101	2000	1	733	1
860354	2000	1	764	1
862623	2000	1	703	1
864907	2000	1	795	1
867161	2000	0	"""n/a"""	2
869413	2000	1	864	1
871697	2000	0	"""n/a"""	2
873934	2000	0	0	1
876187	2000	1	"""n/a"""	2
878438	2000	1	445	1
880691	2000	1	523	1
882960	2000	1	946	1
885228	2000	0	"""n/a"""	2
887481	2000	1	760	1
889750	2000	1	920	1
892034	2000	0	"""n/a"""	2
894287	2000	1	800	1
896540	2000	1	700	1
898824	2000	1	"""n/a"""	2
901093	2000	1	427	1
903346	2000	1	666	1
905599	2000	1	675	1
907884	2000	1	572	1
910152	2000	1	"""n/a"""	2
912405	2000	1	716	1
914658	2000	0	384	1
916927	2000	1	318	1
919195	2000	0	"""n/a"""	2
921448	2000	1	590	1
923717	2000	1	521	1
925986	2000	0	660	1
928254	2000	0	"""n/a"""	2
930507	2000	1	752	1
932776	2000	1	465	1
935045	2000	0	0	1
937313	2000	0	"""n/a"""	2
939566	2000	1	554	1
941818	2000	0	989	1
944070	2000	1	459	1
946323	2000	1	"""n/a"""	2
948575	2000	1	715	1
950827	2000	1	717	1
953080	2000	0	"""n/a"""	2
955332	2000	0	"""n/a"""	2
957567	2000	1	714	1
959835	2000	0	"""n/a"""	2
962088	2000	1	414	1
964340	2000	1	542	1
966608	2000	1	"""n/a"""	2
968877	2000	1	485	1
971114	2000	1	460	1
973383	2000	1	887	1
975667	2000	1	"""n/a"""	2
977936	2000	0	0	1
980189	2000	1	472	1
982458	2000	1	"""n/a"""	2
984726	2000	1	971	1
986979	2000	1	577	1
989232	2000	1	317	1
991500	2000	1	"""n/a"""	2
993753	2000	0	425	1
996005	2000	1	484	1
998257	2000	1	638	1
1000493	2000	1	468	1
1002761	2000	1	"""n/a"""	2
1047773	2000	1	679	1
1050025	2000	1	460	1
1052293	2000	0	"""n/a"""	2
1054546	2000	1	456	1
1056799	2000	1	561	1
1059083	2000	1	367	1
1061337	2000	0	"""n/a"""	2
1063572	2000	1	954	1
1065824	2000	1	450	1
1068092	2000	1	516	1
1070345	2000	1	427	1
1072614	2000	0	"""n/a"""	2
1074882	2000	1	626	1
1077135	2000	1	414	1
1079388	2000	1	595	1
1081673	2000	0	"""n/a"""	2
1083909	2000	1	600	1
1086178	2000	0	0	1
1088447	2000	1	643	1
1090699	2000	1	727	1
1092967	2000	0	"""n/a"""	2
1095221	2000	1	"""n/a"""	2
1097472	2000	1	568	1
1099725	2000	0	0	1
1101993	2000	1	817	1
1104262	2000	1	"""n/a"""	2
1106515	2000	1	634	1
1108799	2000	1	781	1
1111053	2000	0	"""n/a"""	2
1113305	2000	1	603	1
1115589	2000	1	526	1
1117842	2000	1	"""n/a"""	2
1120095	2000	1	434	1
1122380	2000	1	"""n/a"""	2
1124633	2000	1	442	1
1126901	2000	1	"""n/a"""	2
1129154	2000	1	461	1
1131423	2000	1	654	1
1133707	2000	0	"""n/a"""	2
1135977	2000	1	441	1
1138229	2000	1	410	1
1140498	2000	0	"""n/a"""	2
1142751	2000	0	468	1
1145019	2000	1	608	1
1147272	2000	0	0	1
1149557	2000	1	"""n/a"""	2
1151826	2000	1	376	1
1154079	2000	0	"""n/a"""	2
1156331	2000	1	730	1
1158615	2000	1	703	1
1160868	2000	0	680	1
1163137	2000	0	"""n/a"""	2
1165390	2000	1	362	1
1167659	2000	0	750	1
1169943	2000	1	772	1
1172197	2000	0	"""n/a"""	2
1174449	2000	1	923	1
1176718	2000	1	502	1
1178987	2000	0	415	1
1181256	2000	0	"""n/a"""	2
1183524	2000	0	"""n/a"""	2
1185792	2000	1	948	1
1188029	2000	1	487	1
1190298	2000	1	515	1
1192583	2000	1	"""n/a"""	2
1194836	2000	1	467	1
1197120	2000	1	785	1
1199374	2000	1	"""n/a"""	2
1201642	2000	1	773	1
1203878	2000	0	449	1
1206131	2000	0	"""n/a"""	2
1208382	2000	1	456	1
1210651	2000	0	"""n/a"""	2
1212919	2000	1	500	1
1215172	2000	1	479	1
1217425	2000	0	356	1
1219694	2000	1	444	1
1221979	2000	1	"""n/a"""	2
1224232	2000	1	550	1
1226484	2000	1	334	1
1228769	2000	1	"""n/a"""	2
1231022	2000	1	471	1
1233290	2000	1	560	1
1235559	2000	1	"""n/a"""	2
1237812	2000	1	647	1
1240064	2000	1	457	1
1242333	2000	1	880	1
1244618	2000	1	"""n/a"""	2
1246887	2000	1	468	1
1249155	2000	1	605	1
1251392	2000	0	473	1
1253677	2000	0	"""n/a"""	2
1255945	2000	1	734	1
1258199	2000	1	"""n/a"""	2
1260467	2000	1	689	1
1262720	2000	1	655	1
1264989	2000	1	441	1
1267258	2000	0	"""n/a"""	2
1269510	2000	0	688	1
1271778	2000	1	753	1
1274031	2000	1	395	1
1276300	2000	1	742	1
1278569	2000	0	"""n/a"""	2
1280821	2000	1	483	1
1283090	2000	0	365	1
1285374	2000	1	"""n/a"""	2
1287627	2000	1	610	1
1289896	2000	0	"""n/a"""	2
1292149	2000	1	504	1
1294418	2000	1	457	1
1296702	2000	1	645	1
1298956	2000	1	"""n/a"""	2
1301208	2000	1	469	1
1303477	2000	1	648	1
1305745	2000	1	482	1
1308014	2000	1	"""n/a"""	2
1310283	2000	0	0	1
1312535	2000	1	486	1
1314788	2000	1	322	1
1317056	2000	0	"""n/a"""	2
