onset	duration	ACC	RT	condition
783541	2000	1	650	1
785809	2000	1	388	1
788062	2000	1	351	1
790331	2000	0	"""n/a"""	2
792599	2000	1	295	1
794852	2000	0	281	1
797105	2000	1	287	1
799374	2000	1	511	1
801658	2000	0	"""n/a"""	2
803911	2000	1	230	1
806164	2000	1	340	1
808448	2000	1	353	1
810717	2000	0	"""n/a"""	2
812970	2000	1	440	1
815239	2000	1	"""n/a"""	2
817507	2000	1	628	1
819760	2000	1	452	1
822029	2000	0	"""n/a"""	2
824297	2000	1	334	1
826566	2000	0	"""n/a"""	2
828819	2000	1	251	1
831072	2000	1	329	1
833356	2000	1	391	1
835610	2000	0	"""n/a"""	2
837862	2000	1	310	1
840131	2000	1	401	1
842415	2000	1	429	1
844668	2000	1	322	1
846937	2000	0	"""n/a"""	2
849205	2000	1	321	1
851474	2000	1	213	1
853728	2000	0	"""n/a"""	2
855980	2000	1	495	1
858264	2000	1	455	1
860517	2000	1	385	1
862786	2000	0	"""n/a"""	2
865054	2000	1	471	1
867323	2000	1	360	1
869576	2000	1	335	1
871845	2000	1	"""n/a"""	2
874113	2000	1	512	1
876366	2000	1	374	1
878635	2000	0	"""n/a"""	2
880903	2000	1	525	1
883172	2000	1	"""n/a"""	2
885425	2000	1	466	1
887678	2000	1	575	1
889962	2000	1	441	1
892231	2000	0	"""n/a"""	2
894484	2000	1	364	1
896737	2000	1	547	1
899021	2000	0	"""n/a"""	2
901275	2000	1	"""n/a"""	2
903527	2000	1	401	1
905811	2000	1	484	1
908080	2000	1	512	1
910334	2000	0	"""n/a"""	2
912586	2000	1	424	1
914870	2000	0	398	1
917124	2000	1	"""n/a"""	2
919392	2000	1	487	1
921645	2000	1	481	1
923929	2000	0	"""n/a"""	2
926182	2000	1	511	1
928451	2000	1	"""n/a"""	2
930719	2000	1	400	1
932972	2000	1	636	1
935225	2000	1	586	1
937510	2000	0	"""n/a"""	2
939778	2000	1	463	1
942031	2000	1	381	1
944284	2000	0	318	1
946568	2000	0	"""n/a"""	2
948837	2000	1	340	1
951090	2000	1	433	1
953359	2000	0	"""n/a"""	2
955627	2000	1	402	1
957880	2000	1	438	1
960149	2000	1	"""n/a"""	2
962418	2000	1	464	1
964686	2000	1	370	1
966939	2000	1	499	1
969208	2000	0	"""n/a"""	2
971476	2000	1	633	1
973729	2000	1	261	1
975982	2000	1	325	1
978251	2000	1	351	1
980535	2000	0	"""n/a"""	2
982788	2000	1	572	1
985041	2000	1	435	1
987325	2000	1	349	1
989594	2000	1	"""n/a"""	2
991864	2000	0	593	1
994116	2000	1	770	1
996384	2000	0	"""n/a"""	2
998637	2000	1	419	1
1000906	2000	1	"""n/a"""	2
1003174	2000	1	343	1
1005443	2000	1	444	1
1007697	2000	1	664	1
1009966	2000	0	"""n/a"""	2
1012233	2000	1	"""n/a"""	2
1014503	2000	1	466	1
1016755	2000	1	457	1
1019024	2000	0	"""n/a"""	2
1021292	2000	1	447	1
1023545	2000	1	540	1
1025798	2000	1	457	1
1028082	2000	1	413	1
1030351	2000	0	"""n/a"""	2
1032604	2000	1	421	1
1034857	2000	1	299	1
1037141	2000	1	463	1
1039395	2000	0	"""n/a"""	2
1041647	2000	1	393	1
1043931	2000	0	"""n/a"""	2
1046201	2000	1	636	1
1048453	2000	1	505	1
1050706	2000	1	439	1
1052990	2000	1	"""n/a"""	2
1085272	2000	1	998	1
1087525	2000	1	527	1
1089778	2000	0	375	1
1092062	2000	1	"""n/a"""	2
1094332	2000	1	402	1
1096585	2000	1	"""n/a"""	2
1098853	2000	1	454	1
1101121	2000	0	"""n/a"""	2
1103374	2000	1	345	1
1105627	2000	1	402	1
1107911	2000	1	308	1
1110180	2000	0	"""n/a"""	2
1112433	2000	1	367	1
1114686	2000	1	319	1
1116970	2000	1	466	1
1119239	2000	1	"""n/a"""	2
1121492	2000	1	583	1
1123745	2000	1	853	1
1126029	2000	1	688	1
1128283	2000	1	"""n/a"""	2
1130552	2000	1	313	1
1132821	2000	1	"""n/a"""	2
1135089	2000	1	434	1
1137341	2000	1	462	1
1139609	2000	1	398	1
1141878	2000	0	"""n/a"""	2
1144131	2000	1	253	1
1146384	2000	0	381	1
1148668	2000	1	457	1
1150922	2000	0	"""n/a"""	2
1153174	2000	1	368	1
1155443	2000	1	340	1
1157727	2000	0	"""n/a"""	2
1159996	2000	1	495	1
1162249	2000	1	417	1
1164502	2000	1	269	1
1166786	2000	1	324	1
1169040	2000	1	"""n/a"""	2
1171308	2000	1	265	1
1173576	2000	1	659	1
1175845	2000	1	"""n/a"""	2
1178115	2000	1	377	1
1180367	2000	1	610	1
1182635	2000	1	601	1
1184889	2000	0	"""n/a"""	2
1187141	2000	1	394	1
1189410	2000	0	297	1
1191694	2000	1	"""n/a"""	2
1193980	2000	1	"""n/a"""	2
1196250	2000	0	215	1
1198519	2000	1	613	1
1200803	2000	0	"""n/a"""	2
1203056	2000	1	365	1
1205325	2000	1	361	1
1207593	2000	1	"""n/a"""	2
1209863	2000	1	443	1
1212115	2000	1	623	1
1214383	2000	1	443	1
1216652	2000	1	476	1
1218906	2000	0	"""n/a"""	2
1221158	2000	1	340	1
1223443	2000	1	371	1
1225711	2000	0	"""n/a"""	2
1227980	2000	0	0	1
1230234	2000	1	"""n/a"""	2
1232502	2000	0	0	1
1234770	2000	1	504	1
1237023	2000	1	484	1
1239292	2000	0	"""n/a"""	2
1241561	2000	1	365	1
1243829	2000	1	487	1
1246083	2000	1	332	1
1248351	2000	1	598	1
1250619	2000	1	"""n/a"""	2
1252889	2000	1	495	1
1255141	2000	1	375	1
1257409	2000	1	555	1
1259663	2000	1	"""n/a"""	2
1261931	2000	1	369	1
1264200	2000	0	"""n/a"""	2
1266468	2000	1	337	1
1268721	2000	1	340	1
1270990	2000	1	"""n/a"""	2
1273259	2000	1	417	1
1275511	2000	1	364	1
1277764	2000	0	258	1
1280048	2000	0	"""n/a"""	2
1282317	2000	1	379	1
1284570	2000	1	364	1
1286838	2000	1	293	1
1289107	2000	0	408	1
1291361	2000	1	"""n/a"""	2
1293613	2000	1	406	1
1295882	2000	1	562	1
1298166	2000	0	"""n/a"""	2
1300420	2000	1	915	1
1302688	2000	1	589	1
1304941	2000	1	327	1
1307225	2000	1	"""n/a"""	2
1309494	2000	1	"""n/a"""	2
1311747	2000	1	334	1
1314000	2000	1	528	1
1316269	2000	1	485	1
1318553	2000	0	"""n/a"""	2
1320806	2000	1	218	1
1323075	2000	0	389	1
1325345	2000	0	"""n/a"""	2
1327596	2000	1	490	1
1329849	2000	1	529	1
1332118	2000	1	462	1
1334402	2000	0	"""n/a"""	2
1336655	2000	1	406	1
1338908	2000	1	262	1
1341177	2000	1	645	1
1343461	2000	0	"""n/a"""	2
1345714	2000	0	332	1
1347983	2000	1	"""n/a"""	2
1350236	2000	1	457	1
1352471	2000	1	407	1
1354723	2000	0	"""n/a"""	2
