onset	duration	ACC	RT	condition
408315	2000	1	834	1
410551	2000	0	"""n/a"""	2
412803	2000	1	895	1
415072	2000	1	708	1
417307	2000	1	662	1
419559	2000	0	"""n/a"""	2
421812	2000	1	477	1
424081	2000	1	405	1
426350	2000	1	469	1
428634	2000	0	"""n/a"""	2
430887	2000	1	444	1
433156	2000	0	"""n/a"""	2
435409	2000	1	514	1
437693	2000	0	0	1
439946	2000	1	"""n/a"""	2
442199	2000	1	835	1
444468	2000	0	653	1
446752	2000	1	627	1
449006	2000	1	"""n/a"""	2
451258	2000	0	0	1
453510	2000	1	510	1
455762	2000	1	609	1
458015	2000	1	"""n/a"""	2
460267	2000	1	971	1
462551	2000	1	602	1
464804	2000	0	405	1
467073	2000	0	"""n/a"""	2
469326	2000	1	845	1
471610	2000	1	781	1
473863	2000	1	513	1
476131	2000	1	458	1
478385	2000	0	"""n/a"""	2
480637	2000	1	642	1
482906	2000	1	802	1
485175	2000	0	"""n/a"""	2
487427	2000	1	826	1
489662	2000	0	0	1
491930	2000	1	"""n/a"""	2
494183	2000	0	0	1
496436	2000	1	478	1
498671	2000	1	219	1
500939	2000	0	229	1
503193	2000	1	"""n/a"""	2
505445	2000	1	675	1
507680	2000	0	294	1
509933	2000	1	"""n/a"""	2
512185	2000	1	662	1
514454	2000	1	381	1
516706	2000	1	492	1
518974	2000	1	"""n/a"""	2
521227	2000	1	716	1
523479	2000	1	570	1
525731	2000	0	"""n/a"""	2
528000	2000	0	"""n/a"""	2
530253	2000	1	625	1
532537	2000	0	"""n/a"""	2
534790	2000	1	595	1
537043	2000	1	652	1
539312	2000	1	902	1
541596	2000	0	"""n/a"""	2
543849	2000	0	0	1
546085	2000	1	650	1
548353	2000	0	"""n/a"""	2
550606	2000	0	264	1
552858	2000	1	585	1
555126	2000	0	0	1
557363	2000	1	459	1
559631	2000	1	"""n/a"""	2
561884	2000	1	534	1
564136	2000	1	464	1
566388	2000	1	501	1
568657	2000	0	"""n/a"""	2
570910	2000	1	551	1
573194	2000	1	566	1
575448	2000	1	639	1
577717	2000	0	"""n/a"""	2
579968	2000	1	539	1
582221	2000	1	490	1
584506	2000	1	"""n/a"""	2
586759	2000	0	0	1
589043	2000	1	891	1
591297	2000	0	"""n/a"""	2
593565	2000	1	"""n/a"""	2
595818	2000	0	0	1
598102	2000	1	561	1
600339	2000	1	488	1
602575	2000	0	"""n/a"""	2
604810	2000	1	450	1
607045	2000	0	0	1
609281	2000	1	743	1
611516	2000	1	733	1
613768	2000	0	"""n/a"""	2
616021	2000	0	0	1
618256	2000	1	517	1
620493	2000	1	"""n/a"""	2
622744	2000	0	326	1
624980	2000	1	434	1
627215	2000	1	252	1
629467	2000	0	"""n/a"""	2
631720	2000	1	518	1
633955	2000	1	781	1
636191	2000	1	634	1
638427	2000	0	"""n/a"""	2
640662	2000	1	538	1
642913	2000	0	"""n/a"""	2
645150	2000	0	411	1
647386	2000	1	"""n/a"""	2
649637	2000	1	928	1
651906	2000	1	"""n/a"""	2
654159	2000	0	0	1
656428	2000	1	708	1
658696	2000	1	452	1
660965	2000	0	"""n/a"""	2
663218	2000	1	775	1
665487	2000	1	684	1
667771	2000	1	808	1
670025	2000	0	"""n/a"""	2
672277	2000	1	822	1
674546	2000	1	729	1
676830	2000	0	"""n/a"""	2
755025	2000	1	294	1
757261	2000	1	394	1
759496	2000	1	479	1
761748	2000	1	"""n/a"""	2
764001	2000	0	255	1
766236	2000	1	258	1
768472	2000	1	455	1
770708	2000	1	533	1
772976	2000	1	"""n/a"""	2
775229	2000	1	568	1
777464	2000	1	455	1
779716	2000	1	"""n/a"""	2
781969	2000	1	582	1
784204	2000	1	912	1
786440	2000	1	572	1
788676	2000	0	"""n/a"""	2
790911	2000	1	572	1
793146	2000	1	606	1
795383	2000	0	"""n/a"""	2
797634	2000	1	960	1
799886	2000	1	604	1
802139	2000	1	415	1
804408	2000	0	"""n/a"""	2
806660	2000	1	545	1
808929	2000	1	505	1
811181	2000	1	513	1
813434	2000	1	"""n/a"""	2
815685	2000	1	633	1
817938	2000	1	376	1
820207	2000	1	553	1
822475	2000	0	"""n/a"""	2
824728	2000	1	495	1
826997	2000	1	249	1
829249	2000	1	459	1
831501	2000	0	830	1
833753	2000	0	"""n/a"""	2
836006	2000	1	985	1
838258	2000	1	495	1
840527	2000	0	0	1
842795	2000	1	"""n/a"""	2
845048	2000	1	829	1
847317	2000	1	433	1
849601	2000	1	520	1
851870	2000	0	"""n/a"""	2
