onset	duration	ACC	RT	condition
929852	2000	1	"""n/a"""	2
932105	2000	1	493	1
934358	2000	0	0	1
936642	2000	1	"""n/a"""	2
938895	2000	1	382	1
941148	2000	1	591	1
943417	2000	1	485	1
945686	2000	1	"""n/a"""	2
947938	2000	1	602	1
950207	2000	1	448	1
952491	2000	1	479	1
954760	2000	0	"""n/a"""	2
957013	2000	1	514	1
959266	2000	1	397	1
961551	2000	0	"""n/a"""	2
963819	2000	1	"""n/a"""	2
1008748	2000	1	441	1
1010984	2000	1	468	1
1013219	2000	1	411	1
1015471	2000	1	"""n/a"""	2
1017724	2000	1	355	1
1019959	2000	1	730	1
1022195	2000	1	855	1
1024431	2000	0	"""n/a"""	2
1026666	2000	1	451	1
1028901	2000	1	607	1
1031137	2000	1	792	1
1033373	2000	0	"""n/a"""	2
1035608	2000	1	396	1
1037844	2000	1	701	1
1040079	2000	1	672	1
1042331	2000	1	"""n/a"""	2
1044584	2000	1	349	1
1046852	2000	1	"""n/a"""	2
1049105	2000	1	551	1
1051341	2000	1	"""n/a"""	2
1053593	2000	1	568	1
1055828	2000	1	740	1
1058080	2000	0	"""n/a"""	2
1060316	2000	1	602	1
1062552	2000	1	564	1
1064820	2000	0	"""n/a"""	2
1067056	2000	1	474	1
1069292	2000	1	513	1
1071544	2000	1	565	1
1073780	2000	0	"""n/a"""	2
1076015	2000	1	543	1
1078251	2000	1	551	1
1080503	2000	1	490	1
1082771	2000	0	"""n/a"""	2
1085007	2000	1	668	1
1087243	2000	1	477	1
1089511	2000	0	"""n/a"""	2
1091748	2000	1	"""n/a"""	2
1093999	2000	1	526	1
1096235	2000	1	641	1
1098471	2000	0	"""n/a"""	2
1100706	2000	1	500	1
1102942	2000	1	501	1
1105194	2000	1	605	1
1107429	2000	1	816	1
1109681	2000	1	"""n/a"""	2
1111934	2000	1	614	1
1114169	2000	1	503	1
1116405	2000	1	403	1
1118640	2000	1	602	1
1120892	2000	0	"""n/a"""	2
1123128	2000	1	625	1
1125380	2000	1	"""n/a"""	2
1127633	2000	1	496	1
1129868	2000	1	569	1
1132120	2000	1	"""n/a"""	2
1134373	2000	1	400	1
1136608	2000	1	410	1
1138844	2000	1	550	1
1141080	2000	0	"""n/a"""	2
1143332	2000	1	450	1
1145584	2000	1	440	1
1147820	2000	1	"""n/a"""	2
1150072	2000	1	386	1
1152356	2000	1	"""n/a"""	2
1154609	2000	1	519	1
1156845	2000	1	912	1
1159081	2000	1	592	1
1161349	2000	0	"""n/a"""	2
1163602	2000	1	523	1
1165871	2000	1	762	1
1168155	2000	1	621	1
1170408	2000	1	"""n/a"""	2
1172661	2000	1	878	1
1174930	2000	1	414	1
1177166	2000	0	"""n/a"""	2
1179401	2000	1	763	1
1181636	2000	1	550	1
1183889	2000	1	851	1
1186157	2000	0	"""n/a"""	2
1188410	2000	1	414	1
1190678	2000	1	640	1
1192947	2000	0	"""n/a"""	2
1195215	2000	1	587	1
1197469	2000	1	541	1
1199737	2000	1	274	1
1202006	2000	1	"""n/a"""	2
1204259	2000	1	402	1
1206527	2000	1	753	1
1208780	2000	1	511	1
1211065	2000	1	"""n/a"""	2
1213318	2000	1	461	1
1215586	2000	1	"""n/a"""	2
1217839	2000	1	389	1
1220108	2000	1	474	1
1222344	2000	0	"""n/a"""	2
1224595	2000	1	424	1
1226848	2000	1	661	1
1229133	2000	0	"""n/a"""	2
1231369	2000	1	472	1
1233604	2000	1	454	1
1235840	2000	1	669	1
1238091	2000	0	"""n/a"""	2
1240344	2000	1	589	1
1242597	2000	1	740	1
1244866	2000	1	667	1
1247150	2000	1	762	1
1249404	2000	0	"""n/a"""	2
1251656	2000	1	308	1
1253908	2000	1	470	1
1256177	2000	1	445	1
1258462	2000	1	"""n/a"""	2
1260731	2000	1	947	1
1262967	2000	1	801	1
1265236	2000	1	897	1
1267505	2000	1	752	1
1269789	2000	0	"""n/a"""	2
1272058	2000	1	"""n/a"""	2
1274311	2000	1	521	1
1276580	2000	1	"""n/a"""	2
