onset	duration	ACC	RT	condition
790589	2000	0	"""n/a"""	2
792842	2000	1	540	1
795095	2000	1	874	1
797380	2000	0	"""n/a"""	2
799648	2000	0	0	1
801901	2000	0	"""n/a"""	2
804170	2000	0	"""n/a"""	2
806423	2000	1	700	1
808707	2000	1	860	1
810961	2000	0	"""n/a"""	2
813228	2000	1	578	1
815497	2000	1	658	1
817750	2000	1	676	1
820019	2000	1	"""n/a"""	2
822272	2000	0	0	1
824556	2000	0	"""n/a"""	2
826825	2000	1	786	1
829078	2000	0	0	1
831347	2000	1	"""n/a"""	2
833615	2000	0	0	1
835884	2000	0	0	1
838138	2000	0	"""n/a"""	2
840390	2000	1	901	1
842659	2000	0	0	1
844927	2000	0	"""n/a"""	2
847180	2000	1	848	1
849432	2000	0	0	1
851684	2000	1	732	1
853937	2000	1	"""n/a"""	2
856204	2000	0	830	1
858457	2000	0	0	1
860710	2000	1	894	1
862994	2000	0	"""n/a"""	2
865263	2000	1	737	1
867516	2000	1	548	1
869769	2000	1	775	1
872038	2000	0	0	1
874322	2000	0	"""n/a"""	2
876591	2000	1	883	1
878844	2000	1	864	1
881097	2000	1	969	1
883381	2000	1	"""n/a"""	2
885650	2000	1	843	1
887903	2000	0	0	1
890156	2000	1	931	1
892440	2000	1	"""n/a"""	2
894693	2000	0	0	1
896962	2000	0	"""n/a"""	2
899215	2000	0	0	1
901499	2000	0	0	1
903736	2000	0	0	1
906004	2000	0	"""n/a"""	2
908257	2000	0	537	1
910509	2000	1	423	1
912761	2000	1	555	1
915029	2000	1	"""n/a"""	2
917298	2000	0	0	1
919551	2000	1	971	1
921820	2000	0	"""n/a"""	2
924073	2000	0	0	1
926357	2000	1	"""n/a"""	2
928627	2000	1	795	1
930879	2000	0	0	1
933147	2000	0	0	1
935384	2000	0	0	1
937652	2000	0	"""n/a"""	2
1026708	2000	1	467	1
1028992	2000	1	892	1
1031261	2000	1	304	1
1033515	2000	1	"""n/a"""	2
1035767	2000	1	311	1
1038051	2000	1	225	1
1040304	2000	0	385	1
1042573	2000	1	"""n/a"""	2
1044841	2000	1	648	1
1047110	2000	1	"""n/a"""	2
1049363	2000	0	0	1
1051616	2000	1	669	1
1053900	2000	1	"""n/a"""	2
1056153	2000	1	703	1
1058422	2000	1	"""n/a"""	2
1060675	2000	1	705	1
1062959	2000	0	346	1
1065213	2000	1	"""n/a"""	2
1067481	2000	1	873	1
1069749	2000	1	849	1
1072018	2000	1	826	1
1074272	2000	0	"""n/a"""	2
1076524	2000	1	582	1
1078808	2000	1	803	1
1081077	2000	1	964	1
1083331	2000	1	"""n/a"""	2
1085583	2000	1	757	1
1087867	2000	1	736	1
1090136	2000	1	"""n/a"""	2
1092389	2000	1	934	1
1094642	2000	1	894	1
1096926	2000	1	"""n/a"""	2
1099179	2000	1	970	1
1101432	2000	1	800	1
1103717	2000	1	498	1
1105985	2000	1	"""n/a"""	2
1108238	2000	1	723	1
1110491	2000	1	661	1
1112775	2000	1	731	1
1115044	2000	0	"""n/a"""	2
1117297	2000	1	896	1
1119550	2000	1	750	1
1121834	2000	1	"""n/a"""	2
1124103	2000	0	897	1
1126357	2000	1	"""n/a"""	2
1128609	2000	1	466	1
1130893	2000	1	282	1
1133146	2000	1	422	1
1135399	2000	1	619	1
1137684	2000	1	"""n/a"""	2
1139952	2000	1	"""n/a"""	2
1142205	2000	0	0	1
1144458	2000	1	716	1
1146743	2000	1	598	1
1149011	2000	1	"""n/a"""	2
1151281	2000	1	653	1
1153533	2000	1	583	1
1155801	2000	1	642	1
1158070	2000	1	762	1
1160324	2000	1	"""n/a"""	2
1162576	2000	0	629	1
1164860	2000	1	"""n/a"""	2
1167113	2000	1	490	1
1169366	2000	1	547	1
1171635	2000	1	569	1
1173919	2000	0	"""n/a"""	2
1176172	2000	1	668	1
1178425	2000	1	622	1
1180694	2000	1	500	1
1182978	2000	0	"""n/a"""	2
1185232	2000	1	578	1
1187500	2000	1	402	1
1189753	2000	0	607	1
1192037	2000	1	"""n/a"""	2
1194290	2000	1	641	1
1196543	2000	0	0	1
1198827	2000	1	890	1
1201096	2000	1	"""n/a"""	2
1203349	2000	0	0	1
1205602	2000	1	334	1
1207886	2000	1	"""n/a"""	2
1210139	2000	1	903	1
1212392	2000	1	304	1
1214677	2000	0	"""n/a"""	2
1216945	2000	1	604	1
1219198	2000	0	431	1
1221451	2000	1	684	1
1223736	2000	0	"""n/a"""	2
1226004	2000	1	438	1
1228258	2000	1	"""n/a"""	2
1230526	2000	1	498	1
1232794	2000	1	637	1
1235063	2000	0	"""n/a"""	2
1237316	2000	1	742	1
1239569	2000	1	820	1
1241853	2000	1	561	1
1244122	2000	0	"""n/a"""	2
1246375	2000	1	737	1
1248628	2000	0	572	1
1250912	2000	1	692	1
1253181	2000	0	0	1
1255435	2000	1	"""n/a"""	2
1257703	2000	1	589	1
1259971	2000	1	583	1
1262225	2000	0	"""n/a"""	2
1264477	2000	1	929	1
1266762	2000	1	430	1
1269030	2000	1	430	1
1271283	2000	1	526	1
1273552	2000	1	"""n/a"""	2
1275821	2000	1	968	1
1278089	2000	0	"""n/a"""	2
1280343	2000	0	"""n/a"""	2
1282595	2000	1	524	1
1284879	2000	1	918	1
1287148	2000	1	573	1
1289402	2000	1	"""n/a"""	2
1291670	2000	1	463	1
1293938	2000	1	775	1
1296192	2000	0	"""n/a"""	2
