onset	duration	ACC	RT	condition
363477	2000	1	742	1
365712	2000	1	560	1
367964	2000	1	577	1
370216	2000	0	"""n/a"""	2
372469	2000	1	659	1
374704	2000	0	825	1
376941	2000	0	"""n/a"""	2
379192	2000	1	489	1
381444	2000	1	474	1
383696	2000	1	"""n/a"""	2
385949	2000	0	0	1
388185	2000	0	"""n/a"""	2
390437	2000	1	421	1
392706	2000	1	391	1
394990	2000	1	396	1
397244	2000	1	"""n/a"""	2
399496	2000	0	790	1
401765	2000	1	675	1
404034	2000	0	"""n/a"""	2
406302	2000	1	"""n/a"""	2
408555	2000	1	401	1
410824	2000	1	454	1
413093	2000	1	332	1
415362	2000	0	"""n/a"""	2
417614	2000	1	658	1
419883	2000	0	"""n/a"""	2
422135	2000	1	468	1
424404	2000	1	554	1
426688	2000	1	473	1
428942	2000	1	"""n/a"""	2
431194	2000	1	596	1
433463	2000	1	522	1
435747	2000	0	"""n/a"""	2
438000	2000	1	194	1
440253	2000	1	310	1
442538	2000	1	686	1
444806	2000	0	"""n/a"""	2
447059	2000	1	871	1
449312	2000	1	745	1
451596	2000	1	684	1
453865	2000	0	"""n/a"""	2
456118	2000	1	706	1
458387	2000	1	"""n/a"""	2
460655	2000	1	637	1
462908	2000	0	413	1
465161	2000	1	787	1
467446	2000	1	"""n/a"""	2
469714	2000	1	691	1
471967	2000	0	436	1
474220	2000	0	0	1
476489	2000	1	617	1
478773	2000	0	"""n/a"""	2
481026	2000	1	276	1
483262	2000	1	313	1
485515	2000	1	"""n/a"""	2
487766	2000	1	478	1
490019	2000	1	489	1
492288	2000	1	390	1
494572	2000	1	339	1
496826	2000	1	"""n/a"""	2
499078	2000	1	474	1
501362	2000	1	"""n/a"""	2
503631	2000	1	566	1
505884	2000	1	399	1
508137	2000	1	855	1
510421	2000	1	"""n/a"""	2
512674	2000	1	957	1
514927	2000	1	471	1
517212	2000	1	"""n/a"""	2
519480	2000	1	762	1
521733	2000	1	429	1
523986	2000	1	458	1
526254	2000	0	"""n/a"""	2
528491	2000	1	327	1
530742	2000	0	458	1
532978	2000	1	763	1
535246	2000	0	"""n/a"""	2
537515	2000	1	"""n/a"""	2
539768	2000	1	381	1
542020	2000	0	455	1
544272	2000	1	459	1
546525	2000	1	372	1
548810	2000	0	"""n/a"""	2
551078	2000	1	329	1
553315	2000	1	394	1
555550	2000	1	408	1
557802	2000	0	"""n/a"""	2
560038	2000	1	654	1
562274	2000	1	481	1
564510	2000	1	"""n/a"""	2
566761	2000	1	578	1
568997	2000	1	602	1
571248	2000	0	"""n/a"""	2
573485	2000	1	703	1
575720	2000	1	502	1
577956	2000	1	576	1
580192	2000	0	"""n/a"""	2
582444	2000	1	439	1
584696	2000	1	471	1
586948	2000	1	794	1
589200	2000	1	477	1
591468	2000	0	"""n/a"""	2
593721	2000	1	569	1
595974	2000	1	287	1
598259	2000	0	"""n/a"""	2
600495	2000	1	647	1
602747	2000	1	508	1
605000	2000	0	"""n/a"""	2
607267	2000	1	985	1
609521	2000	1	"""n/a"""	2
611773	2000	1	510	1
614057	2000	1	"""n/a"""	2
616326	2000	1	659	1
618579	2000	1	671	1
620832	2000	1	408	1
623116	2000	0	"""n/a"""	2
625370	2000	1	758	1
627638	2000	1	572	1
629874	2000	1	341	1
632127	2000	1	"""n/a"""	2
663240	2000	1	551	1
665476	2000	1	395	1
667728	2000	1	664	1
669981	2000	1	"""n/a"""	2
672233	2000	1	493	1
674485	2000	1	533	1
676737	2000	1	568	1
678989	2000	1	"""n/a"""	2
681242	2000	1	331	1
683511	2000	0	"""n/a"""	2
685763	2000	1	433	1
688032	2000	1	315	1
690284	2000	1	440	1
692536	2000	1	679	1
694789	2000	1	"""n/a"""	2
697056	2000	1	949	1
699293	2000	1	863	1
701562	2000	1	666	1
703798	2000	1	"""n/a"""	2
706049	2000	1	545	1
708286	2000	1	"""n/a"""	2
710537	2000	1	911	1
712773	2000	1	688	1
715058	2000	1	"""n/a"""	2
717311	2000	1	551	1
719595	2000	1	545	1
721849	2000	1	"""n/a"""	2
724101	2000	1	754	1
726370	2000	1	900	1
728622	2000	1	507	1
730891	2000	1	945	1
733176	2000	0	"""n/a"""	2
735429	2000	1	470	1
737681	2000	1	332	1
739966	2000	1	"""n/a"""	2
742219	2000	0	0	1
744488	2000	1	605	1
746740	2000	1	392	1
749025	2000	1	"""n/a"""	2
751278	2000	0	991	1
753546	2000	0	"""n/a"""	2
755815	2000	1	"""n/a"""	2
758068	2000	1	604	1
760337	2000	1	657	1
762605	2000	1	424	1
764874	2000	0	"""n/a"""	2
767127	2000	1	528	1
769396	2000	1	497	1
771648	2000	1	429	1
773933	2000	1	"""n/a"""	2
776186	2000	1	779	1
778455	2000	1	641	1
780724	2000	0	"""n/a"""	2
782976	2000	1	427	1
785245	2000	1	575	1
787497	2000	1	671	1
789750	2000	0	"""n/a"""	2
792001	2000	0	0	1
794269	2000	0	0	1
796523	2000	0	"""n/a"""	2
798775	2000	0	0	1
801059	2000	0	"""n/a"""	2
803328	2000	0	0	1
805581	2000	1	481	1
807834	2000	1	275	1
810102	2000	1	"""n/a"""	2
812371	2000	0	"""n/a"""	2
814624	2000	0	591	1
816893	2000	1	824	1
819145	2000	0	0	1
821381	2000	0	"""n/a"""	2
823633	2000	0	0	1
825885	2000	1	590	1
828137	2000	1	408	1
830390	2000	1	"""n/a"""	2
832642	2000	0	0	1
834910	2000	1	440	1
837163	2000	1	445	1
839448	2000	1	"""n/a"""	2
841716	2000	1	726	1
843953	2000	1	929	1
846238	2000	1	"""n/a"""	2
848491	2000	1	478	1
850743	2000	0	0	1
852978	2000	1	951	1
855247	2000	1	"""n/a"""	2
857515	2000	1	790	1
859752	2000	1	537	1
862004	2000	1	685	1
864240	2000	1	909	1
866508	2000	0	"""n/a"""	2
868761	2000	1	994	1
871030	2000	1	868	1
