onset	duration	ACC	RT	condition
759498	2000	0	"""n/a"""	2
761750	2000	1	677	1
764019	2000	1	809	1
766271	2000	1	644	1
768556	2000	0	"""n/a"""	2
770809	2000	1	793	1
773093	2000	0	"""n/a"""	2
775346	2000	1	902	1
777582	2000	1	635	1
779834	2000	0	649	1
782102	2000	1	469	1
784371	2000	1	"""n/a"""	2
786625	2000	1	"""n/a"""	2
788877	2000	1	407	1
791145	2000	1	884	1
793398	2000	1	625	1
795683	2000	1	"""n/a"""	2
797952	2000	1	773	1
800220	2000	1	696	1
802474	2000	0	"""n/a"""	2
804726	2000	1	909	1
807011	2000	0	"""n/a"""	2
809247	2000	1	796	1
811499	2000	1	674	1
813751	2000	1	813	1
816019	2000	0	"""n/a"""	2
818272	2000	1	827	1
820525	2000	1	760	1
822809	2000	1	"""n/a"""	2
825062	2000	1	967	1
827315	2000	1	770	1
829584	2000	0	0	1
831868	2000	0	"""n/a"""	2
834121	2000	1	695	1
836374	2000	0	0	1
838659	2000	1	"""n/a"""	2
875129	2000	1	556	1
877398	2000	1	549	1
879683	2000	0	"""n/a"""	2
881936	2000	1	636	1
884204	2000	1	729	1
886457	2000	1	740	1
888742	2000	1	"""n/a"""	2
890995	2000	1	764	1
893264	2000	1	"""n/a"""	2
895516	2000	1	741	1
897801	2000	0	"""n/a"""	2
900054	2000	1	503	1
902338	2000	1	725	1
904592	2000	1	"""n/a"""	2
906844	2000	1	422	1
909128	2000	1	644	1
911382	2000	0	"""n/a"""	2
913634	2000	1	780	1
915918	2000	1	869	1
918172	2000	1	745	1
920441	2000	0	"""n/a"""	2
922693	2000	1	721	1
924961	2000	1	794	1
927230	2000	0	"""n/a"""	2
929483	2000	0	0	1
931752	2000	1	541	1
934020	2000	1	752	1
936273	2000	1	801	1
938558	2000	1	"""n/a"""	2
940811	2000	1	556	1
943080	2000	0	"""n/a"""	2
945332	2000	1	671	1
947601	2000	0	0	1
949885	2000	1	579	1
952139	2000	1	"""n/a"""	2
954407	2000	1	628	1
956660	2000	1	674	1
958944	2000	1	642	1
961198	2000	0	"""n/a"""	2
963450	2000	1	666	1
965719	2000	1	731	1
968003	2000	1	637	1
970256	2000	1	783	1
972525	2000	0	"""n/a"""	2
974794	2000	1	"""n/a"""	2
977047	2000	0	0	1
979331	2000	1	799	1
981584	2000	1	537	1
983852	2000	1	"""n/a"""	2
986122	2000	1	656	1
988374	2000	1	750	1
990627	2000	1	624	1
992911	2000	0	"""n/a"""	2
995164	2000	1	905	1
997417	2000	1	669	1
999701	2000	1	787	1
1001970	2000	1	"""n/a"""	2
1004240	2000	0	622	1
1006492	2000	1	455	1
1008761	2000	1	"""n/a"""	2
1011030	2000	1	972	1
1013282	2000	1	413	1
1015535	2000	1	628	1
1017819	2000	1	"""n/a"""	2
1020072	2000	1	634	1
1022341	2000	0	"""n/a"""	2
1024594	2000	1	486	1
1026878	2000	1	818	1
1029147	2000	1	672	1
1031400	2000	0	0	1
1033669	2000	0	"""n/a"""	2
1035937	2000	1	600	1
1038190	2000	1	740	1
1040443	2000	1	527	1
1042728	2000	1	"""n/a"""	2
1044997	2000	1	806	1
1047265	2000	0	718	1
1049519	2000	1	"""n/a"""	2
1051787	2000	1	484	1
1054040	2000	1	504	1
1056309	2000	0	"""n/a"""	2
1058561	2000	1	626	1
1060830	2000	1	565	1
1063114	2000	1	658	1
1065383	2000	1	554	1
1067637	2000	0	"""n/a"""	2
1069889	2000	1	458	1
1072158	2000	1	867	1
1074427	2000	1	"""n/a"""	2
1076695	2000	0	744	1
1078948	2000	1	502	1
1081232	2000	1	537	1
1083486	2000	1	"""n/a"""	2
1085754	2000	1	751	1
1088007	2000	1	476	1
1090291	2000	1	528	1
1092545	2000	0	"""n/a"""	2
1094797	2000	1	826	1
1097081	2000	0	"""n/a"""	2
1099350	2000	1	526	1
1101603	2000	1	563	1
1103856	2000	1	557	1
1106140	2000	1	"""n/a"""	2
1108410	2000	1	776	1
1110662	2000	0	539	1
1112915	2000	1	519	1
1115199	2000	1	"""n/a"""	2
1117469	2000	1	699	1
1119722	2000	1	"""n/a"""	2
1121990	2000	1	736	1
1124258	2000	1	937	1
1126512	2000	1	"""n/a"""	2
1128780	2000	1	492	1
1131033	2000	1	766	1
1133317	2000	1	700	1
1135571	2000	0	"""n/a"""	2
1137839	2000	1	"""n/a"""	2
1140108	2000	1	839	1
1142376	2000	1	672	1
1144630	2000	0	"""n/a"""	2
