onset	duration	ACC	RT	condition
252397	2000	1	511	1
254633	2000	1	609	1
256868	2000	1	523	1
259120	2000	1	"""n/a"""	2
261373	2000	1	582	1
263608	2000	1	817	1
265844	2000	1	682	1
268080	2000	1	"""n/a"""	2
270347	2000	1	801	1
272600	2000	0	0	1
274836	2000	1	548	1
277087	2000	0	"""n/a"""	2
279324	2000	1	547	1
281559	2000	0	0	1
283796	2000	0	"""n/a"""	2
286047	2000	1	570	1
288299	2000	1	717	1
290552	2000	1	795	1
292821	2000	1	676	1
295090	2000	0	"""n/a"""	2
297342	2000	1	505	1
299611	2000	1	388	1
301895	2000	1	245	1
304164	2000	0	"""n/a"""	2
306434	2000	1	623	1
308686	2000	1	256	1
310954	2000	0	"""n/a"""	2
313224	2000	0	298	1
315476	2000	0	564	1
317729	2000	1	400	1
320013	2000	0	"""n/a"""	2
322282	2000	1	621	1
324535	2000	1	526	1
326788	2000	1	577	1
329072	2000	1	702	1
331326	2000	0	"""n/a"""	2
333644	2000	1	689	1
335913	2000	0	"""n/a"""	2
338182	2000	0	"""n/a"""	2
340451	2000	1	701	1
342719	2000	1	498	1
344972	2000	1	593	1
347241	2000	0	"""n/a"""	2
349509	2000	1	910	1
351763	2000	1	"""n/a"""	2
354031	2000	1	695	1
356299	2000	1	493	1
358553	2000	0	"""n/a"""	2
360805	2000	1	621	1
363057	2000	1	281	1
365325	2000	1	"""n/a"""	2
367595	2000	1	247	1
369847	2000	1	273	1
372100	2000	0	"""n/a"""	2
374367	2000	1	630	1
376636	2000	0	"""n/a"""	2
378906	2000	1	788	1
381158	2000	1	670	1
383426	2000	1	303	1
385680	2000	1	"""n/a"""	2
387949	2000	0	"""n/a"""	2
390184	2000	1	838	1
392436	2000	1	986	1
394704	2000	0	"""n/a"""	2
396957	2000	1	770	1
399210	2000	1	521	1
401494	2000	0	0	1
403731	2000	1	668	1
405999	2000	0	"""n/a"""	2
408252	2000	0	682	1
410504	2000	1	708	1
412756	2000	1	343	1
415024	2000	1	"""n/a"""	2
417293	2000	1	821	1
419547	2000	1	421	1
421815	2000	1	287	1
424068	2000	0	"""n/a"""	2
426320	2000	1	942	1
428589	2000	1	883	1
430874	2000	0	"""n/a"""	2
433127	2000	0	0	1
435362	2000	1	588	1
437614	2000	1	674	1
439883	2000	1	"""n/a"""	2
442136	2000	1	770	1
444405	2000	1	"""n/a"""	2
446673	2000	1	398	1
448926	2000	1	276	1
451210	2000	1	"""n/a"""	2
453480	2000	1	715	1
455732	2000	0	768	1
457985	2000	1	426	1
460270	2000	0	"""n/a"""	2
462538	2000	1	662	1
464791	2000	1	742	1
467044	2000	1	455	1
469329	2000	1	"""n/a"""	2
471615	2000	0	0	1
473851	2000	1	"""n/a"""	2
476103	2000	1	562	1
478387	2000	0	"""n/a"""	2
480624	2000	1	672	1
482876	2000	1	932	1
485129	2000	0	"""n/a"""	2
487397	2000	0	532	1
489649	2000	1	623	1
491902	2000	1	380	1
494186	2000	1	"""n/a"""	2
496455	2000	0	0	1
498692	2000	1	608	1
500977	2000	0	"""n/a"""	2
503245	2000	1	652	1
505498	2000	0	0	1
507734	2000	1	337	1
510002	2000	0	"""n/a"""	2
512255	2000	1	414	1
514507	2000	1	317	1
516760	2000	0	189	1
519044	2000	0	0	1
521297	2000	0	"""n/a"""	2
594220	2000	1	374	1
596472	2000	1	208	1
598724	2000	1	365	1
600976	2000	1	"""n/a"""	2
603229	2000	1	307	1
605481	2000	0	319	1
607717	2000	0	391	1
609985	2000	1	"""n/a"""	2
612238	2000	1	633	1
614473	2000	1	378	1
616709	2000	1	666	1
618945	2000	1	"""n/a"""	2
621197	2000	1	491	1
623432	2000	1	688	1
625668	2000	0	518	1
627904	2000	1	"""n/a"""	2
630156	2000	1	603	1
