onset	duration	ACC	RT	condition
637471	2000	1	"""n/a"""	2
639724	2000	1	730	1
641977	2000	1	"""n/a"""	2
644229	2000	0	"""n/a"""	2
646464	2000	1	643	1
648716	2000	1	568	1
650969	2000	1	"""n/a"""	2
653221	2000	1	543	1
655490	2000	1	901	1
657759	2000	1	"""n/a"""	2
660011	2000	1	547	1
662263	2000	1	469	1
664531	2000	1	"""n/a"""	2
666784	2000	1	659	1
669020	2000	1	480	1
671289	2000	0	"""n/a"""	2
673541	2000	1	485	1
675810	2000	1	525	1
678079	2000	0	551	1
680348	2000	0	"""n/a"""	2
682600	2000	1	650	1
684869	2000	1	810	1
687138	2000	1	681	1
689407	2000	1	"""n/a"""	2
691659	2000	1	647	1
693928	2000	1	510	1
696197	2000	1	386	1
698465	2000	1	"""n/a"""	2
700718	2000	1	678	1
703002	2000	0	"""n/a"""	2
705255	2000	1	505	1
707508	2000	1	615	1
709777	2000	1	705	1
712061	2000	0	"""n/a"""	2
714314	2000	1	507	1
716567	2000	1	515	1
718836	2000	1	689	1
721120	2000	1	720	1
723374	2000	1	"""n/a"""	2
725626	2000	1	567	1
727895	2000	1	409	1
730164	2000	1	240	1
732432	2000	0	"""n/a"""	2
734668	2000	1	543	1
736920	2000	1	456	1
739172	2000	1	492	1
741409	2000	1	"""n/a"""	2
743660	2000	1	536	1
745913	2000	1	764	1
748182	2000	1	"""n/a"""	2
750434	2000	0	0	1
752686	2000	1	688	1
754954	2000	0	"""n/a"""	2
757223	2000	1	"""n/a"""	2
759476	2000	1	739	1
761728	2000	1	586	1
763996	2000	0	"""n/a"""	2
766233	2000	1	670	1
768502	2000	1	402	1
770771	2000	1	578	1
773040	2000	0	"""n/a"""	2
775292	2000	1	711	1
777561	2000	1	761	1
779830	2000	1	779	1
782098	2000	1	724	1
784366	2000	0	"""n/a"""	2
786635	2000	1	473	1
788888	2000	1	651	1
791141	2000	1	642	1
793425	2000	1	"""n/a"""	2
795678	2000	1	690	1
797931	2000	1	546	1
800183	2000	1	606	1
802436	2000	0	"""n/a"""	2
804687	2000	1	435	1
806940	2000	1	513	1
809209	2000	1	455	1
811478	2000	1	"""n/a"""	2
813730	2000	1	678	1
815983	2000	0	"""n/a"""	2
818234	2000	1	538	1
820486	2000	1	566	1
822723	2000	0	"""n/a"""	2
824974	2000	1	721	1
827226	2000	1	382	1
829495	2000	0	"""n/a"""	2
831748	2000	1	620	1
834000	2000	1	332	1
836252	2000	1	592	1
838505	2000	1	"""n/a"""	2
840772	2000	1	698	1
843025	2000	1	417	1
845278	2000	0	0	1
847562	2000	1	"""n/a"""	2
849816	2000	1	526	1
852084	2000	1	589	1
854337	2000	1	655	1
856606	2000	1	430	1
858875	2000	0	"""n/a"""	2
861127	2000	1	535	1
863412	2000	0	"""n/a"""	2
865665	2000	0	0	1
867934	2000	0	"""n/a"""	2
870186	2000	1	471	1
872455	2000	1	468	1
874739	2000	1	686	1
876993	2000	1	"""n/a"""	2
907706	2000	1	647	1
909974	2000	1	"""n/a"""	2
912227	2000	1	820	1
914480	2000	1	433	1
916749	2000	1	374	1
919033	2000	1	"""n/a"""	2
921286	2000	0	0	1
923522	2000	1	614	1
925774	2000	1	442	1
928026	2000	0	"""n/a"""	2
930262	2000	1	395	1
932514	2000	1	673	1
934766	2000	1	489	1
937035	2000	1	"""n/a"""	2
939288	2000	1	497	1
941557	2000	1	541	1
943826	2000	1	"""n/a"""	2
946078	2000	1	484	1
948347	2000	1	819	1
950599	2000	0	596	1
952884	2000	1	669	1
955153	2000	0	"""n/a"""	2
957389	2000	1	811	1
959641	2000	1	523	1
961877	2000	1	590	1
964161	2000	0	"""n/a"""	2
966415	2000	1	542	1
968684	2000	1	"""n/a"""	2
970952	2000	1	506	1
973205	2000	1	575	1
975473	2000	0	0	1
977710	2000	1	"""n/a"""	2
979994	2000	1	"""n/a"""	2
982247	2000	1	635	1
984482	2000	1	542	1
986751	2000	0	"""n/a"""	2
989004	2000	1	538	1
991288	2000	1	696	1
993542	2000	0	"""n/a"""	2
995794	2000	1	917	1
998063	2000	1	673	1
1000331	2000	1	718	1
1002567	2000	1	963	1
1004818	2000	0	"""n/a"""	2
1007071	2000	1	813	1
1009324	2000	1	609	1
1011609	2000	1	"""n/a"""	2
1013878	2000	1	870	1
1016130	2000	1	487	1
1018383	2000	1	614	1
1020669	2000	0	"""n/a"""	2
1022921	2000	1	506	1
1025189	2000	1	661	1
1027442	2000	1	535	1
1029726	2000	1	"""n/a"""	2
1031979	2000	1	560	1
1034248	2000	1	"""n/a"""	2
1036517	2000	1	506	1
1038785	2000	1	613	1
1041039	2000	1	"""n/a"""	2
1043291	2000	1	391	1
1045576	2000	0	"""n/a"""	2
1047845	2000	1	656	1
1050097	2000	0	0	1
1052350	2000	1	482	1
1054634	2000	0	"""n/a"""	2
1056903	2000	1	759	1
1059156	2000	0	0	1
1061409	2000	1	538	1
1063693	2000	0	"""n/a"""	2
1065947	2000	0	"""n/a"""	2
1068199	2000	1	577	1
1070468	2000	1	595	1
1072737	2000	0	0	1
1075005	2000	0	"""n/a"""	2
1077258	2000	1	631	1
1079510	2000	1	926	1
1081746	2000	0	"""n/a"""	2
1083998	2000	1	626	1
1086267	2000	1	707	1
1088536	2000	1	531	1
1090804	2000	1	"""n/a"""	2
1093057	2000	1	889	1
1095326	2000	1	736	1
1097610	2000	1	850	1
1099863	2000	1	837	1
1102132	2000	1	"""n/a"""	2
1104401	2000	1	575	1
1106653	2000	1	372	1
1108922	2000	0	"""n/a"""	2
1111175	2000	1	780	1
1113459	2000	1	550	1
1115712	2000	1	960	1
1117965	2000	1	475	1
1120249	2000	1	"""n/a"""	2
1122519	2000	1	763	1
1124772	2000	0	"""n/a"""	2
1127024	2000	0	0	1
1129293	2000	1	785	1
1131577	2000	1	892	1
1133831	2000	0	"""n/a"""	2
1136083	2000	1	489	1
1138352	2000	1	463	1
1140636	2000	0	"""n/a"""	2
1142889	2000	1	720	1
1145142	2000	1	40	1
1147426	2000	1	"""n/a"""	2
1149679	2000	1	638	1
1151932	2000	1	579	1
1154201	2000	1	610	1
1156485	2000	1	"""n/a"""	2
1158755	2000	1	414	1
1161007	2000	1	615	1
1163275	2000	1	"""n/a"""	2
1165545	2000	1	559	1
1167797	2000	1	505	1
1170050	2000	1	748	1
1172335	2000	0	"""n/a"""	2
1174588	2000	1	545	1
1176872	2000	0	"""n/a"""	2
