onset	duration	ACC	RT	condition
1135836	2000	1	"""n/a"""	2
1138104	2000	1	561	1
1140357	2000	1	589	1
1142641	2000	1	640	1
1144895	2000	1	"""n/a"""	2
1147163	2000	1	718	1
1149431	2000	1	972	1
1151684	2000	1	517	1
1153937	2000	1	949	1
1156222	2000	1	"""n/a"""	2
1158491	2000	1	793	1
1160743	2000	0	0	1
1162996	2000	1	688	1
1165280	2000	0	"""n/a"""	2
1167549	2000	1	972	1
1169803	2000	1	"""n/a"""	2
1172055	2000	0	0	1
1174339	2000	1	914	1
1176592	2000	1	871	1
1178861	2000	0	"""n/a"""	2
1181114	2000	1	702	1
1183398	2000	1	969	1
1185652	2000	0	"""n/a"""	2
1187904	2000	1	432	1
1190173	2000	0	0	1
1192457	2000	0	"""n/a"""	2
1194710	2000	1	774	1
1196963	2000	1	804	1
1199247	2000	1	766	1
1201501	2000	0	"""n/a"""	2
1203753	2000	1	841	1
1206022	2000	1	963	1
1208306	2000	1	631	1
1210559	2000	1	647	1
1212828	2000	1	"""n/a"""	2
