onset	duration	ACC	RT	condition
1033314	2000	0	"""n/a"""	2
1035582	2000	0	0	1
1037835	2000	1	"""n/a"""	2
1130761	2000	1	611	1
1133030	2000	1	710	1
1135314	2000	1	"""n/a"""	2
1137583	2000	1	491	1
1139836	2000	1	402	1
1142105	2000	1	"""n/a"""	2
1144358	2000	1	570	1
1146642	2000	1	"""n/a"""	2
1148895	2000	1	636	1
1151148	2000	1	580	1
1153432	2000	1	580	1
1155686	2000	1	"""n/a"""	2
1157938	2000	1	607	1
1160223	2000	1	"""n/a"""	2
1162491	2000	1	645	1
1164744	2000	1	948	1
1167013	2000	0	"""n/a"""	2
1169266	2000	0	0	1
1171550	2000	1	814	1
1173803	2000	1	683	1
1176056	2000	1	659	1
1178340	2000	0	"""n/a"""	2
1180593	2000	1	620	1
1182862	2000	1	"""n/a"""	2
1185115	2000	1	582	1
1187399	2000	1	542	1
1189652	2000	1	747	1
1191905	2000	1	927	1
1194189	2000	0	"""n/a"""	2
1196458	2000	1	906	1
1198711	2000	1	700	1
1200964	2000	1	854	1
1203248	2000	0	"""n/a"""	2
1205517	2000	1	494	1
1207770	2000	1	659	1
1210023	2000	1	927	1
1212307	2000	1	"""n/a"""	2
1214593	2000	1	"""n/a"""	2
1216846	2000	1	25	1
1219098	2000	1	582	1
1221351	2000	1	781	1
1223635	2000	0	"""n/a"""	2
1225888	2000	1	957	1
1228141	2000	1	739	1
1230425	2000	0	"""n/a"""	2
1232678	2000	1	956	1
1234931	2000	1	781	1
1237200	2000	1	612	1
1239484	2000	0	"""n/a"""	2
1241737	2000	1	775	1
1244005	2000	1	706	1
1246274	2000	1	"""n/a"""	2
1248544	2000	1	732	1
1250796	2000	0	0	1
1253049	2000	1	693	1
1255333	2000	1	"""n/a"""	2
1257603	2000	1	614	1
1259855	2000	1	511	1
1262108	2000	1	747	1
1264392	2000	0	"""n/a"""	2
1266645	2000	1	622	1
1268914	2000	1	"""n/a"""	2
1271183	2000	1	839	1
1273436	2000	1	"""n/a"""	2
1275688	2000	1	791	1
1277957	2000	1	610	1
1280241	2000	1	611	1
1282494	2000	0	0	1
1284762	2000	0	"""n/a"""	2
1287031	2000	1	987	1
1289284	2000	1	569	1
1291553	2000	1	"""n/a"""	2
1293822	2000	1	794	1
1296074	2000	1	564	1
1298327	2000	1	548	1
1300611	2000	1	937	1
1302865	2000	1	"""n/a"""	2
1305117	2000	1	470	1
1307386	2000	1	405	1
1309655	2000	1	544	1
1311939	2000	0	"""n/a"""	2
1314192	2000	1	937	1
1316461	2000	0	"""n/a"""	2
1318714	2000	1	704	1
1320998	2000	0	0	1
1323251	2000	1	698	1
1325520	2000	1	"""n/a"""	2
1327789	2000	1	840	1
1330041	2000	1	713	1
1332294	2000	1	762	1
1334578	2000	1	"""n/a"""	2
1336848	2000	1	707	1
1339100	2000	1	628	1
1341368	2000	0	"""n/a"""	2
1343621	2000	1	787	1
1345890	2000	1	795	1
1348159	2000	0	"""n/a"""	2
1350427	2000	1	573	1
1352680	2000	1	897	1
1354933	2000	0	0	1
1357218	2000	0	"""n/a"""	2
1359486	2000	1	653	1
1361739	2000	1	720	1
1364008	2000	1	"""n/a"""	2
1366261	2000	0	0	1
1368545	2000	1	556	1
1370798	2000	1	862	1
1373067	2000	0	"""n/a"""	2
1375320	2000	1	661	1
1377604	2000	1	848	1
1379858	2000	0	"""n/a"""	2
1382126	2000	1	"""n/a"""	2
1384395	2000	1	800	1
1386663	2000	1	706	1
1388932	2000	1	465	1
1391186	2000	1	"""n/a"""	2
1393453	2000	1	941	1
1395706	2000	1	871	1
1397959	2000	1	475	1
1400243	2000	0	"""n/a"""	2
