onset	duration	ACC	RT	condition
1158863	2000	0	"""n/a"""	2
1161130	2000	1	699	1
1163383	2000	1	876	1
1165652	2000	0	"""n/a"""	2
1167920	2000	1	519	1
1170189	2000	1	273	1
1172442	2000	1	576	1
1174711	2000	0	"""n/a"""	2
1176979	2000	1	"""n/a"""	2
1179249	2000	1	706	1
1181502	2000	0	"""n/a"""	2
1183754	2000	1	420	1
1186039	2000	1	523	1
1188291	2000	0	0	1
1190544	2000	1	566	1
1192828	2000	0	"""n/a"""	2
1195097	2000	1	711	1
1197350	2000	1	885	1
1199603	2000	1	876	1
1201887	2000	0	"""n/a"""	2
1204140	2000	1	567	1
1206393	2000	1	861	1
1208677	2000	0	0	1
1210946	2000	0	"""n/a"""	2
1213199	2000	1	700	1
1215452	2000	1	595	1
1217736	2000	1	588	1
1219990	2000	0	"""n/a"""	2
1222242	2000	1	520	1
1224511	2000	1	424	1
1226795	2000	1	"""n/a"""	2
1229065	2000	0	0	1
1231317	2000	0	0	1
1233585	2000	0	"""n/a"""	2
1235854	2000	1	487	1
1238107	2000	1	760	1
1240360	2000	1	794	1
1242644	2000	0	"""n/a"""	2
1244897	2000	1	478	1
1247150	2000	1	541	1
1249434	2000	1	489	1
1251703	2000	1	640	1
1253957	2000	0	"""n/a"""	2
1256209	2000	1	642	1
1258493	2000	1	452	1
1260747	2000	1	"""n/a"""	2
1263015	2000	1	642	1
1265268	2000	1	881	1
1267552	2000	0	"""n/a"""	2
1269805	2000	1	427	1
1272058	2000	1	514	1
1274342	2000	1	840	1
1276611	2000	0	"""n/a"""	2
