onset	duration	ACC	RT	condition
263006	2000	1	533	1
265258	2000	1	415	1
267510	2000	1	"""n/a"""	2
269763	2000	1	596	1
272015	2000	1	459	1
274250	2000	1	423	1
276502	2000	0	"""n/a"""	2
278755	2000	1	444	1
281007	2000	1	487	1
283259	2000	1	305	1
285527	2000	1	617	1
287781	2000	1	"""n/a"""	2
290033	2000	0	287	1
292302	2000	1	563	1
294571	2000	1	693	1
296855	2000	0	"""n/a"""	2
299108	2000	0	"""n/a"""	2
301361	2000	1	370	1
303645	2000	1	490	1
305914	2000	1	441	1
308168	2000	1	"""n/a"""	2
310420	2000	1	855	1
312704	2000	1	560	1
314957	2000	1	478	1
317226	2000	0	"""n/a"""	2
319479	2000	1	293	1
321763	2000	1	598	1
324016	2000	1	552	1
326269	2000	1	424	1
328553	2000	0	"""n/a"""	2
330822	2000	1	234	1
333075	2000	1	447	1
335328	2000	1	366	1
337597	2000	1	"""n/a"""	2
339849	2000	1	463	1
342118	2000	1	464	1
344387	2000	0	330	1
346671	2000	0	"""n/a"""	2
348924	2000	1	449	1
351193	2000	0	"""n/a"""	2
353446	2000	1	661	1
355730	2000	1	559	1
357984	2000	1	"""n/a"""	2
360236	2000	0	394	1
362505	2000	1	600	1
364789	2000	0	"""n/a"""	2
367042	2000	1	568	1
369295	2000	1	600	1
371580	2000	0	"""n/a"""	2
373848	2000	1	555	1
376101	2000	1	388	1
378370	2000	0	"""n/a"""	2
380623	2000	1	846	1
382907	2000	1	766	1
385160	2000	1	983	1
387429	2000	1	"""n/a"""	2
389682	2000	1	475	1
391966	2000	1	"""n/a"""	2
394219	2000	1	564	1
396488	2000	0	"""n/a"""	2
398741	2000	1	588	1
401025	2000	1	604	1
403279	2000	1	"""n/a"""	2
405531	2000	1	514	1
407800	2000	1	584	1
410084	2000	1	602	1
412338	2000	0	"""n/a"""	2
414590	2000	1	633	1
416859	2000	1	629	1
419143	2000	1	628	1
421397	2000	1	"""n/a"""	2
423649	2000	1	872	1
425933	2000	1	843	1
428202	2000	1	830	1
430456	2000	0	"""n/a"""	2
432708	2000	1	568	1
434992	2000	1	408	1
437261	2000	1	540	1
439515	2000	0	"""n/a"""	2
441767	2000	1	513	1
444019	2000	0	566	1
446255	2000	1	"""n/a"""	2
448507	2000	1	544	1
450742	2000	1	952	1
452994	2000	0	"""n/a"""	2
455230	2000	1	556	1
457466	2000	1	517	1
459718	2000	1	564	1
461953	2000	0	270	1
464205	2000	0	"""n/a"""	2
466441	2000	1	673	1
468693	2000	1	"""n/a"""	2
470946	2000	1	828	1
473198	2000	1	558	1
475434	2000	1	"""n/a"""	2
477686	2000	0	0	1
479921	2000	1	546	1
482157	2000	1	962	1
484392	2000	1	685	1
486644	2000	0	"""n/a"""	2
488880	2000	1	709	1
491131	2000	1	"""n/a"""	2
493385	2000	0	240	1
495637	2000	1	560	1
497872	2000	1	623	1
500124	2000	1	"""n/a"""	2
502377	2000	1	48	1
504612	2000	1	402	1
506864	2000	0	"""n/a"""	2
509101	2000	1	"""n/a"""	2
511352	2000	1	734	1
513588	2000	1	565	1
515823	2000	1	774	1
518060	2000	1	"""n/a"""	2
520311	2000	1	756	1
522547	2000	1	595	1
524782	2000	1	561	1
527034	2000	1	"""n/a"""	2
529287	2000	1	667	1
531523	2000	0	"""n/a"""	2
571612	2000	1	503	1
573864	2000	1	380	1
576100	2000	1	457	1
578368	2000	0	"""n/a"""	2
580621	2000	0	505	1
582873	2000	1	369	1
585141	2000	1	324	1
587395	2000	0	"""n/a"""	2
589647	2000	1	507	1
591916	2000	1	445	1
594200	2000	1	429	1
596454	2000	0	"""n/a"""	2
598722	2000	0	"""n/a"""	2
600975	2000	1	417	1
603259	2000	0	266	1
605512	2000	1	360	1
607781	2000	1	"""n/a"""	2
610034	2000	1	360	1
612318	2000	1	"""n/a"""	2
614571	2000	1	510	1
616824	2000	0	0	1
619108	2000	1	"""n/a"""	2
621377	2000	1	471	1
623631	2000	0	"""n/a"""	2
625883	2000	1	267	1
628152	2000	1	502	1
630436	2000	1	"""n/a"""	2
632689	2000	1	733	1
634942	2000	1	661	1
637211	2000	1	408	1
639479	2000	1	304	1
641748	2000	1	"""n/a"""	2
644001	2000	1	704	1
646285	2000	1	867	1
648538	2000	1	790	1
650807	2000	1	"""n/a"""	2
653060	2000	1	788	1
655329	2000	1	932	1
657613	2000	1	"""n/a"""	2
659866	2000	1	513	1
662119	2000	0	785	1
664403	2000	1	768	1
666657	2000	0	"""n/a"""	2
668909	2000	1	689	1
671177	2000	1	434	1
673446	2000	0	"""n/a"""	2
675715	2000	1	422	1
677983	2000	0	"""n/a"""	2
680252	2000	1	538	1
682521	2000	1	537	1
684775	2000	0	"""n/a"""	2
687027	2000	0	0	1
689296	2000	1	606	1
691580	2000	0	800	1
693834	2000	0	"""n/a"""	2
696086	2000	1	577	1
698355	2000	1	493	1
700623	2000	1	548	1
702876	2000	1	746	1
705161	2000	0	"""n/a"""	2
707414	2000	1	490	1
709698	2000	1	738	1
711951	2000	1	622	1
714219	2000	1	"""n/a"""	2
716488	2000	1	589	1
718741	2000	1	366	1
721010	2000	1	"""n/a"""	2
723263	2000	1	650	1
725547	2000	1	"""n/a"""	2
727800	2000	0	0	1
730069	2000	0	"""n/a"""	2
732337	2000	1	514	1
734590	2000	1	579	1
736843	2000	1	627	1
739127	2000	0	"""n/a"""	2
741396	2000	1	558	1
743649	2000	1	501	1
745902	2000	1	684	1
748186	2000	0	"""n/a"""	2
750439	2000	1	552	1
752692	2000	1	559	1
754961	2000	1	527	1
757229	2000	1	774	1
759498	2000	1	"""n/a"""	2
761766	2000	1	"""n/a"""	2
764035	2000	1	831	1
766304	2000	1	737	1
768557	2000	1	673	1
770826	2000	1	"""n/a"""	2
773079	2000	1	503	1
775363	2000	1	524	1
777617	2000	1	"""n/a"""	2
779869	2000	1	406	1
782153	2000	0	"""n/a"""	2
784422	2000	1	499	1
786675	2000	1	840	1
788928	2000	1	627	1
791212	2000	1	"""n/a"""	2
793465	2000	1	694	1
795718	2000	0	741	1
798002	2000	1	647	1
800255	2000	1	886	1
802524	2000	0	"""n/a"""	2
804777	2000	1	573	1
807061	2000	1	685	1
809314	2000	1	920	1
811583	2000	0	"""n/a"""	2
813851	2000	1	373	1
816104	2000	0	315	1
818373	2000	0	"""n/a"""	2
820626	2000	1	459	1
822910	2000	1	586	1
825163	2000	1	700	1
827432	2000	1	"""n/a"""	2
829701	2000	1	816	1
831953	2000	1	847	1
834222	2000	1	"""n/a"""	2
836491	2000	1	685	1
838744	2000	1	610	1
841012	2000	0	"""n/a"""	2
922009	2000	1	423	1
924278	2000	1	"""n/a"""	2
926547	2000	1	572	1
928815	2000	1	371	1
931068	2000	1	697	1
933336	2000	1	"""n/a"""	2
935605	2000	1	799	1
937858	2000	1	455	1
940126	2000	0	"""n/a"""	2
942395	2000	1	307	1
944648	2000	1	382	1
946917	2000	1	"""n/a"""	2
949170	2000	1	484	1
951454	2000	1	554	1
953707	2000	1	504	1
955960	2000	0	513	1
958245	2000	0	"""n/a"""	2
960513	2000	0	0	1
962767	2000	0	"""n/a"""	2
965019	2000	1	547	1
967288	2000	1	579	1
969557	2000	1	768	1
971825	2000	1	435	1
974094	2000	1	"""n/a"""	2
976363	2000	0	"""n/a"""	2
978616	2000	0	0	1
980900	2000	1	808	1
983154	2000	0	"""n/a"""	2
985406	2000	0	522	1
987690	2000	0	"""n/a"""	2
989959	2000	1	279	1
992212	2000	1	556	1
994465	2000	1	789	1
996749	2000	1	"""n/a"""	2
999018	2000	0	0	1
1001271	2000	0	0	1
1003524	2000	1	800	1
1005809	2000	0	"""n/a"""	2
1008077	2000	1	487	1
1010330	2000	1	515	1
1012583	2000	0	275	1
1014868	2000	1	"""n/a"""	2
1017136	2000	0	0	1
1019389	2000	1	569	1
1021642	2000	1	737	1
1023927	2000	0	"""n/a"""	2
1026180	2000	1	836	1
1028448	2000	1	635	1
1030701	2000	1	972	1
1032986	2000	0	"""n/a"""	2
1035254	2000	1	761	1
1037507	2000	1	626	1
1039760	2000	1	689	1
1042044	2000	1	"""n/a"""	2
1044314	2000	0	0	1
1046566	2000	1	526	1
1048835	2000	1	"""n/a"""	2
1051104	2000	1	717	1
1053356	2000	1	895	1
1055625	2000	1	"""n/a"""	2
1057878	2000	1	687	1
1060162	2000	1	732	1
1062415	2000	1	676	1
1064684	2000	0	"""n/a"""	2
1066937	2000	1	497	1
1069221	2000	1	"""n/a"""	2
1071491	2000	1	519	1
1073743	2000	0	0	1
1076011	2000	0	"""n/a"""	2
1078280	2000	1	513	1
1080534	2000	1	480	1
1082803	2000	0	"""n/a"""	2
1085070	2000	0	0	1
1087323	2000	1	726	1
1089592	2000	1	"""n/a"""	2
1091845	2000	0	500	1
1094129	2000	1	496	1
1096382	2000	1	508	1
1098651	2000	0	"""n/a"""	2
1100919	2000	1	597	1
1103173	2000	1	"""n/a"""	2
1105441	2000	1	727	1
1107694	2000	1	587	1
1109978	2000	0	779	1
1112231	2000	1	786	1
1114500	2000	0	"""n/a"""	2
1116753	2000	1	377	1
1119037	2000	1	462	1
1121291	2000	0	"""n/a"""	2
1123543	2000	1	445	1
1125812	2000	1	688	1
1128080	2000	1	978	1
1130349	2000	0	"""n/a"""	2
1132602	2000	1	551	1
1134886	2000	1	539	1
1137139	2000	1	593	1
1139408	2000	1	"""n/a"""	2
1141661	2000	1	697	1
1143945	2000	1	662	1
1146198	2000	0	0	1
1148467	2000	1	524	1
1150735	2000	1	"""n/a"""	2
1153005	2000	1	477	1
1155257	2000	1	605	1
1157510	2000	0	0	1
1159794	2000	1	"""n/a"""	2
1162047	2000	0	0	1
1164300	2000	1	939	1
1166585	2000	0	"""n/a"""	2
1168853	2000	0	724	1
1171106	2000	1	657	1
1173359	2000	1	484	1
1175644	2000	0	"""n/a"""	2
1177912	2000	1	624	1
1180165	2000	1	480	1
1182434	2000	1	434	1
1184702	2000	1	"""n/a"""	2
1186973	2000	1	"""n/a"""	2
1189241	2000	1	802	1
1191494	2000	0	"""n/a"""	2
