onset	duration	ACC	RT	condition
634755	2000	0	"""n/a"""	2
636990	2000	1	673	1
639226	2000	1	935	1
641477	2000	1	"""n/a"""	2
643730	2000	1	678	1
645982	2000	0	"""n/a"""	2
806225	2000	1	553	1
808478	2000	0	"""n/a"""	2
810730	2000	0	0	1
812982	2000	1	842	1
815234	2000	1	878	1
817487	2000	1	"""n/a"""	2
819754	2000	0	0	1
821991	2000	1	441	1
824276	2000	0	"""n/a"""	2
826529	2000	0	0	1
828781	2000	0	0	1
831017	2000	0	"""n/a"""	2
833269	2000	1	569	1
835538	2000	0	0	1
837790	2000	0	0	1
840058	2000	0	"""n/a"""	2
842311	2000	0	0	1
844579	2000	1	"""n/a"""	2
846832	2000	0	0	1
849084	2000	1	844	1
851352	2000	0	0	1
853589	2000	0	0	1
855857	2000	0	"""n/a"""	2
858110	2000	0	0	1
860345	2000	0	0	1
862598	2000	0	0	1
864882	2000	1	"""n/a"""	2
867136	2000	1	941	1
869404	2000	0	0	1
871673	2000	0	"""n/a"""	2
873941	2000	1	"""n/a"""	2
876195	2000	0	0	1
878447	2000	0	0	1
880683	2000	0	"""n/a"""	2
882950	2000	1	927	1
885203	2000	0	0	1
887456	2000	0	0	1
889708	2000	1	724	1
891961	2000	0	"""n/a"""	2
894212	2000	0	0	1
896465	2000	0	0	1
898749	2000	0	0	1
901002	2000	0	"""n/a"""	2
903255	2000	1	478	1
905524	2000	1	856	1
907792	2000	1	634	1
910061	2000	1	"""n/a"""	2
912314	2000	1	425	1
914598	2000	1	"""n/a"""	2
916851	2000	1	680	1
919104	2000	1	481	1
921373	2000	0	0	1
923641	2000	0	"""n/a"""	2
925894	2000	0	0	1
928129	2000	1	692	1
930397	2000	1	"""n/a"""	2
932650	2000	1	744	1
934903	2000	1	522	1
937172	2000	1	727	1
939456	2000	0	"""n/a"""	2
941709	2000	1	369	1
943962	2000	1	488	1
946231	2000	1	621	1
948515	2000	1	"""n/a"""	2
950768	2000	1	464	1
953004	2000	1	977	1
955255	2000	1	"""n/a"""	2
957508	2000	1	541	1
959744	2000	1	550	1
961996	2000	1	493	1
964249	2000	1	"""n/a"""	2
966501	2000	1	447	1
968770	2000	0	542	1
971039	2000	0	0	1
973307	2000	1	688	1
975559	2000	1	"""n/a"""	2
977828	2000	0	"""n/a"""	2
980081	2000	1	649	1
982333	2000	1	599	1
984585	2000	1	753	1
986853	2000	1	"""n/a"""	2
989106	2000	1	797	1
991359	2000	1	712	1
993628	2000	0	0	1
995912	2000	0	0	1
998165	2000	1	"""n/a"""	2
1000418	2000	1	755	1
1002702	2000	1	534	1
1004971	2000	1	"""n/a"""	2
1007224	2000	1	970	1
1009493	2000	0	"""n/a"""	2
1011761	2000	1	561	1
1014014	2000	1	890	1
1016283	2000	0	"""n/a"""	2
1018536	2000	1	544	1
1020788	2000	0	0	1
1023040	2000	1	864	1
1025308	2000	1	"""n/a"""	2
1027561	2000	1	676	1
1029813	2000	1	672	1
1032049	2000	1	711	1
1034300	2000	0	"""n/a"""	2
1036553	2000	1	582	1
1038822	2000	0	"""n/a"""	2
1041075	2000	1	694	1
1043359	2000	1	658	1
1045613	2000	0	"""n/a"""	2
1047865	2000	1	617	1
1050150	2000	0	"""n/a"""	2
1052418	2000	1	558	1
1054671	2000	1	560	1
1056924	2000	1	819	1
1059208	2000	1	"""n/a"""	2
1061462	2000	1	564	1
1063730	2000	1	661	1
1065999	2000	0	"""n/a"""	2
1068252	2000	1	463	1
1070536	2000	0	0	1
1072789	2000	1	786	1
1075058	2000	0	"""n/a"""	2
1166282	2000	1	992	1
1168534	2000	1	617	1
1170802	2000	1	"""n/a"""	2
1173055	2000	1	543	1
1175308	2000	1	404	1
1177577	2000	1	455	1
1179812	2000	1	440	1
1182064	2000	0	"""n/a"""	2
1184317	2000	1	583	1
1186601	2000	0	"""n/a"""	2
1188870	2000	1	876	1
1191123	2000	1	573	1
1193392	2000	0	"""n/a"""	2
1195628	2000	1	513	1
1197880	2000	1	568	1
1200132	2000	1	748	1
1202400	2000	0	"""n/a"""	2
1204653	2000	1	557	1
1206922	2000	1	517	1
1209175	2000	0	0	1
1211459	2000	1	524	1
1213713	2000	1	"""n/a"""	2
1215965	2000	1	608	1
1218234	2000	1	594	1
1220503	2000	1	688	1
1222772	2000	1	"""n/a"""	2
1225040	2000	1	588	1
1227293	2000	1	911	1
1229561	2000	0	"""n/a"""	2
1231814	2000	1	487	1
1234066	2000	1	898	1
1236318	2000	1	840	1
1238571	2000	1	"""n/a"""	2
1240823	2000	1	542	1
1243092	2000	1	467	1
1245361	2000	1	934	1
1247629	2000	1	"""n/a"""	2
1249898	2000	1	643	1
1252134	2000	0	0	1
1254402	2000	0	"""n/a"""	2
1256655	2000	1	676	1
1258907	2000	0	0	1
1261143	2000	1	474	1
1263428	2000	1	"""n/a"""	2
1265697	2000	1	475	1
1267965	2000	1	"""n/a"""	2
1270235	2000	0	284	1
1272488	2000	1	"""n/a"""	2
1274740	2000	1	862	1
1276992	2000	1	753	1
1279260	2000	0	"""n/a"""	2
1281513	2000	1	524	1
1283765	2000	0	0	1
1286001	2000	0	0	1
1288237	2000	0	"""n/a"""	2
1290504	2000	0	"""n/a"""	2
1292757	2000	0	0	1
1295010	2000	1	936	1
1297262	2000	1	768	1
1299515	2000	1	"""n/a"""	2
1301766	2000	1	562	1
1304019	2000	1	862	1
1306288	2000	1	679	1
1308572	2000	0	"""n/a"""	2
1310825	2000	1	392	1
1313094	2000	1	"""n/a"""	2
1315363	2000	1	475	1
1317615	2000	1	498	1
1319868	2000	1	404	1
1322120	2000	1	377	1
1324405	2000	1	"""n/a"""	2
1326658	2000	0	303	1
1328910	2000	0	0	1
1331146	2000	1	473	1
1333415	2000	1	"""n/a"""	2
1335667	2000	0	0	1
1337952	2000	0	"""n/a"""	2
1340220	2000	1	342	1
1342473	2000	1	722	1
1344726	2000	1	747	1
1347010	2000	0	"""n/a"""	2
1349279	2000	1	814	1
1351516	2000	0	0	1
1353768	2000	1	540	1
1356021	2000	0	"""n/a"""	2
1358272	2000	0	696	1
1360525	2000	1	842	1
1362809	2000	1	"""n/a"""	2
1365079	2000	1	806	1
1367331	2000	1	473	1
1369583	2000	0	"""n/a"""	2
1371836	2000	1	587	1
1374088	2000	1	683	1
1376341	2000	0	"""n/a"""	2
1378593	2000	1	455	1
1380877	2000	1	751	1
1383130	2000	1	936	1
1385399	2000	0	"""n/a"""	2
1387667	2000	0	"""n/a"""	2
1389920	2000	1	517	1
1392156	2000	1	720	1
1394408	2000	1	905	1
1396661	2000	0	"""n/a"""	2
1398913	2000	1	895	1
1401181	2000	1	"""n/a"""	2
1403434	2000	0	491	1
1405703	2000	1	748	1
1407955	2000	1	419	1
1410208	2000	0	"""n/a"""	2
1412459	2000	1	479	1
1414695	2000	1	509	1
1416947	2000	1	681	1
1419200	2000	0	0	1
1421468	2000	0	"""n/a"""	2
1423721	2000	1	681	1
1425990	2000	1	643	1
1428259	2000	1	"""n/a"""	2
1430511	2000	1	984	1
1432780	2000	1	575	1
1435064	2000	1	"""n/a"""	2
