onset	duration	ACC	RT	condition
478396	2000	1	707	1
480632	2000	1	385	1
482868	2000	0	"""n/a"""	2
485103	2000	1	348	1
487338	2000	1	442	1
489574	2000	1	379	1
491825	2000	0	"""n/a"""	2
494094	2000	1	459	1
496363	2000	1	344	1
498617	2000	0	"""n/a"""	2
500884	2000	1	547	1
503121	2000	1	393	1
505405	2000	1	772	1
507659	2000	1	"""n/a"""	2
509911	2000	1	647	1
512180	2000	1	537	1
514449	2000	1	592	1
516733	2000	0	"""n/a"""	2
518986	2000	1	450	1
521239	2000	1	545	1
523491	2000	1	526	1
525727	2000	0	"""n/a"""	2
527994	2000	1	460	1
530263	2000	1	414	1
532517	2000	1	"""n/a"""	2
534769	2000	1	744	1
537053	2000	1	788	1
539307	2000	0	"""n/a"""	2
541559	2000	1	405	1
543828	2000	1	810	1
546097	2000	1	814	1
548381	2000	1	"""n/a"""	2
550634	2000	1	753	1
552903	2000	0	"""n/a"""	2
555156	2000	1	578	1
557440	2000	0	0	1
559693	2000	1	566	1
561946	2000	1	948	1
564230	2000	1	"""n/a"""	2
566499	2000	0	0	1
568736	2000	0	0	1
571005	2000	1	334	1
573273	2000	1	674	1
575542	2000	0	"""n/a"""	2
577795	2000	1	414	1
580079	2000	0	"""n/a"""	2
582332	2000	1	482	1
584601	2000	1	"""n/a"""	2
586869	2000	0	"""n/a"""	2
589138	2000	1	505	1
591391	2000	1	967	1
593644	2000	1	929	1
595929	2000	1	"""n/a"""	2
598197	2000	1	733	1
600450	2000	1	531	1
602703	2000	0	0	1
604971	2000	0	"""n/a"""	2
607224	2000	1	654	1
609493	2000	1	676	1
611778	2000	1	"""n/a"""	2
614046	2000	1	916	1
616300	2000	0	"""n/a"""	2
618552	2000	0	0	1
620836	2000	1	935	1
623090	2000	1	"""n/a"""	2
625342	2000	1	974	1
627611	2000	0	0	1
629895	2000	1	462	1
632149	2000	0	"""n/a"""	2
634401	2000	1	545	1
636685	2000	1	548	1
638938	2000	1	529	1
641207	2000	1	"""n/a"""	2
643475	2000	1	834	1
645744	2000	0	"""n/a"""	2
647997	2000	1	590	1
650250	2000	0	0	1
652486	2000	0	"""n/a"""	2
654721	2000	0	0	1
656956	2000	1	657	1
659208	2000	0	"""n/a"""	2
661444	2000	1	589	1
663696	2000	0	"""n/a"""	2
665932	2000	1	766	1
668167	2000	1	532	1
670419	2000	1	"""n/a"""	2
672672	2000	0	0	1
674907	2000	1	472	1
677143	2000	1	435	1
679379	2000	1	782	1
681647	2000	1	"""n/a"""	2
683900	2000	1	711	1
686184	2000	1	603	1
688437	2000	1	866	1
690706	2000	1	"""n/a"""	2
692975	2000	1	"""n/a"""	2
695243	2000	1	763	1
697496	2000	1	834	1
699749	2000	1	522	1
702018	2000	1	710	1
704287	2000	0	"""n/a"""	2
706539	2000	1	636	1
708791	2000	1	442	1
711043	2000	1	437	1
713296	2000	1	"""n/a"""	2
715548	2000	1	961	1
717817	2000	1	825	1
720085	2000	1	738	1
722354	2000	0	"""n/a"""	2
724590	2000	1	620	1
726842	2000	1	623	1
729094	2000	1	920	1
731363	2000	1	"""n/a"""	2
733631	2000	1	662	1
735884	2000	1	587	1
738153	2000	0	"""n/a"""	2
740406	2000	1	462	1
742658	2000	1	697	1
744910	2000	1	649	1
747163	2000	0	"""n/a"""	2
784332	2000	1	887	1
786568	2000	1	687	1
788804	2000	1	666	1
791072	2000	1	"""n/a"""	2
793325	2000	1	621	1
795609	2000	1	636	1
797862	2000	1	642	1
800131	2000	1	"""n/a"""	2
802384	2000	1	708	1
804668	2000	0	"""n/a"""	2
806905	2000	1	604	1
809174	2000	1	464	1
811409	2000	1	770	1
813661	2000	1	"""n/a"""	2
815914	2000	1	407	1
818183	2000	1	914	1
820467	2000	0	"""n/a"""	2
822704	2000	1	432	1
824940	2000	0	"""n/a"""	2
827175	2000	1	598	1
829410	2000	1	913	1
831646	2000	1	759	1
833898	2000	1	801	1
836150	2000	0	"""n/a"""	2
838386	2000	1	712	1
840621	2000	1	632	1
842857	2000	1	842	1
845109	2000	0	0	1
847361	2000	1	"""n/a"""	2
849614	2000	1	911	1
851850	2000	0	"""n/a"""	2
854117	2000	1	541	1
856370	2000	1	660	1
858639	2000	0	"""n/a"""	2
860907	2000	1	686	1
863160	2000	1	779	1
865429	2000	0	"""n/a"""	2
867665	2000	0	0	1
869917	2000	0	0	1
872153	2000	1	715	1
874389	2000	1	"""n/a"""	2
876640	2000	1	581	1
878893	2000	1	772	1
881178	2000	1	"""n/a"""	2
883446	2000	1	961	1
885699	2000	0	0	1
887952	2000	1	810	1
890236	2000	0	"""n/a"""	2
892489	2000	1	"""n/a"""	2
894742	2000	1	860	1
897011	2000	1	683	1
899295	2000	1	597	1
901549	2000	0	"""n/a"""	2
903801	2000	1	846	1
906085	2000	1	759	1
908354	2000	1	"""n/a"""	2
910607	2000	1	823	1
912860	2000	1	877	1
915095	2000	1	919	1
917347	2000	0	"""n/a"""	2
919600	2000	0	856	1
921884	2000	0	"""n/a"""	2
924153	2000	1	600	1
926406	2000	1	790	1
928659	2000	1	751	1
930943	2000	0	"""n/a"""	2
933180	2000	1	764	1
935449	2000	1	886	1
937684	2000	1	694	1
939936	2000	1	"""n/a"""	2
942189	2000	1	950	1
944458	2000	1	697	1
946742	2000	0	"""n/a"""	2
948995	2000	1	889	1
951248	2000	1	857	1
953517	2000	1	621	1
955801	2000	1	"""n/a"""	2
958054	2000	1	635	1
960290	2000	1	494	1
962542	2000	1	555	1
964794	2000	0	"""n/a"""	2
967030	2000	1	571	1
969266	2000	1	657	1
971534	2000	1	838	1
973786	2000	1	"""n/a"""	2
976039	2000	1	915	1
978275	2000	0	"""n/a"""	2
980527	2000	1	591	1
982811	2000	1	986	1
985080	2000	0	"""n/a"""	2
987333	2000	1	628	1
989586	2000	1	610	1
991870	2000	1	"""n/a"""	2
994123	2000	1	813	1
996376	2000	0	0	1
998611	2000	1	654	1
1000847	2000	1	512	1
1003132	2000	1	"""n/a"""	2
1005400	2000	1	861	1
1007637	2000	0	0	1
1009872	2000	1	556	1
1012125	2000	1	750	1
1014361	2000	0	"""n/a"""	2
1016596	2000	1	656	1
1018831	2000	1	647	1
1021084	2000	1	"""n/a"""	2
1023336	2000	1	744	1
1025571	2000	1	664	1
1027807	2000	1	479	1
1030092	2000	1	"""n/a"""	2
1032345	2000	1	544	1
1034581	2000	1	"""n/a"""	2
1036832	2000	1	744	1
1039068	2000	1	674	1
1041320	2000	0	0	1
1043572	2000	0	"""n/a"""	2
1045808	2000	1	721	1
1048044	2000	1	887	1
1050313	2000	0	"""n/a"""	2
1052581	2000	0	"""n/a"""	2
1118730	2000	1	629	1
1120982	2000	1	698	1
1123235	2000	1	846	1
1125503	2000	1	737	1
1127772	2000	1	"""n/a"""	2
1130025	2000	1	601	1
1132309	2000	1	648	1
1134562	2000	1	690	1
1136831	2000	0	"""n/a"""	2
1139084	2000	1	452	1
1141368	2000	1	883	1
1143622	2000	1	"""n/a"""	2
1145874	2000	1	582	1
1148159	2000	0	"""n/a"""	2
1150427	2000	0	0	1
1152680	2000	0	0	1
1154933	2000	1	474	1
1157217	2000	0	"""n/a"""	2
1159470	2000	1	692	1
1161723	2000	0	0	1
1164007	2000	0	"""n/a"""	2
1166260	2000	1	535	1
1168513	2000	1	814	1
1170782	2000	1	850	1
1173051	2000	0	0	1
1175335	2000	1	"""n/a"""	2
1177588	2000	1	616	1
1179841	2000	1	770	1
1182109	2000	0	0	1
1184378	2000	0	"""n/a"""	2
1186631	2000	1	547	1
1188883	2000	1	747	1
1191135	2000	1	643	1
1193388	2000	1	"""n/a"""	2
1195656	2000	1	649	1
1197909	2000	1	568	1
1200178	2000	1	"""n/a"""	2
1202446	2000	1	505	1
1204699	2000	1	540	1
1206967	2000	1	"""n/a"""	2
1209252	2000	0	"""n/a"""	2
1211505	2000	1	575	1
1213758	2000	0	0	1
1216042	2000	0	0	1
1218295	2000	0	"""n/a"""	2
1220564	2000	0	610	1
1222817	2000	1	991	1
1225101	2000	1	"""n/a"""	2
1227354	2000	1	630	1
1229623	2000	1	"""n/a"""	2
1231876	2000	0	0	1
1234160	2000	1	571	1
1236397	2000	1	698	1
1238665	2000	0	"""n/a"""	2
1240918	2000	1	746	1
1243153	2000	1	515	1
1245406	2000	1	770	1
1247690	2000	0	"""n/a"""	2
1249959	2000	1	861	1
1252213	2000	0	"""n/a"""	2
1254465	2000	0	0	1
1256717	2000	1	726	1
1258952	2000	1	638	1
1261205	2000	1	976	1
1263489	2000	0	"""n/a"""	2
1265742	2000	1	573	1
1268011	2000	1	"""n/a"""	2
1270280	2000	0	0	1
1272548	2000	1	404	1
1274802	2000	1	"""n/a"""	2
1277054	2000	0	0	1
1279338	2000	1	817	1
1281591	2000	1	829	1
1283860	2000	1	"""n/a"""	2
1286113	2000	1	592	1
1288382	2000	1	612	1
1290650	2000	1	873	1
1292919	2000	1	"""n/a"""	2
1295172	2000	1	397	1
1297407	2000	1	308	1
1299659	2000	1	898	1
