onset	duration	ACC	RT	condition
441525	2000	1	703	1
443809	2000	1	534	1
446063	2000	0	674	1
448331	2000	1	675	1
450600	2000	0	"""n/a"""	2
452868	2000	1	638	1
455121	2000	1	529	1
457390	2000	1	"""n/a"""	2
459658	2000	1	549	1
461911	2000	1	524	1
464164	2000	1	434	1
466449	2000	0	"""n/a"""	2
468702	2000	1	521	1
470986	2000	0	"""n/a"""	2
473239	2000	0	788	1
475508	2000	0	"""n/a"""	2
477744	2000	1	859	1
479979	2000	0	0	1
482215	2000	0	0	1
484451	2000	0	"""n/a"""	2
486686	2000	1	789	1
488937	2000	0	"""n/a"""	2
491174	2000	1	560	1
493409	2000	1	338	1
495661	2000	1	"""n/a"""	2
497914	2000	1	563	1
500149	2000	1	693	1
502385	2000	1	739	1
504636	2000	1	"""n/a"""	2
506890	2000	0	0	1
509142	2000	1	511	1
511378	2000	1	"""n/a"""	2
513629	2000	1	866	1
515865	2000	1	700	1
518101	2000	1	764	1
520369	2000	0	"""n/a"""	2
522621	2000	1	"""n/a"""	2
524874	2000	1	850	1
527126	2000	1	698	1
529378	2000	0	"""n/a"""	2
531614	2000	0	148	1
533866	2000	1	527	1
536118	2000	0	0	1
538386	2000	0	"""n/a"""	2
540655	2000	1	685	1
542908	2000	1	621	1
545144	2000	0	0	1
547397	2000	1	"""n/a"""	2
596094	2000	1	605	1
598347	2000	1	261	1
600632	2000	0	"""n/a"""	2
602900	2000	1	522	1
605153	2000	1	478	1
607406	2000	1	372	1
609675	2000	1	228	1
611959	2000	1	"""n/a"""	2
614212	2000	0	256	1
616465	2000	1	475	1
618734	2000	1	677	1
621002	2000	1	"""n/a"""	2
623271	2000	1	"""n/a"""	2
625524	2000	1	484	1
627808	2000	1	364	1
630061	2000	0	"""n/a"""	2
632314	2000	0	794	1
634599	2000	1	"""n/a"""	2
636867	2000	1	530	1
639120	2000	1	500	1
641389	2000	1	"""n/a"""	2
643642	2000	1	866	1
645926	2000	0	"""n/a"""	2
648179	2000	1	535	1
650432	2000	1	560	1
652701	2000	1	252	1
654985	2000	0	"""n/a"""	2
657238	2000	1	710	1
659491	2000	1	575	1
661760	2000	1	658	1
664044	2000	1	"""n/a"""	2
666297	2000	0	0	1
668550	2000	0	0	1
670819	2000	1	434	1
673088	2000	1	"""n/a"""	2
675340	2000	1	653	1
677609	2000	1	607	1
679893	2000	1	626	1
682146	2000	0	0	1
684415	2000	1	"""n/a"""	2
686683	2000	1	435	1
688936	2000	1	826	1
691205	2000	1	"""n/a"""	2
693474	2000	0	874	1
695742	2000	0	"""n/a"""	2
697995	2000	1	505	1
700248	2000	1	596	1
702532	2000	1	692	1
704786	2000	0	"""n/a"""	2
707054	2000	1	664	1
709307	2000	1	362	1
711591	2000	0	357	1
713845	2000	1	"""n/a"""	2
716097	2000	1	430	1
718366	2000	1	887	1
720650	2000	0	0	1
722903	2000	1	"""n/a"""	2
725156	2000	1	514	1
727440	2000	1	684	1
729709	2000	1	"""n/a"""	2
731962	2000	0	0	1
734215	2000	1	904	1
736499	2000	1	"""n/a"""	2
738752	2000	1	763	1
741005	2000	0	0	1
743289	2000	0	"""n/a"""	2
745558	2000	1	391	1
747812	2000	1	"""n/a"""	2
750064	2000	1	318	1
752333	2000	1	248	1
754617	2000	1	251	1
756870	2000	0	252	1
759139	2000	1	"""n/a"""	2
761407	2000	1	492	1
763660	2000	1	243	1
765913	2000	1	337	1
768198	2000	0	"""n/a"""	2
770466	2000	1	759	1
772719	2000	1	664	1
774972	2000	0	287	1
777256	2000	0	"""n/a"""	2
779525	2000	0	0	1
781778	2000	1	440	1
784047	2000	0	"""n/a"""	2
786315	2000	1	937	1
788568	2000	1	265	1
790821	2000	1	485	1
793106	2000	1	"""n/a"""	2
795374	2000	1	564	1
797627	2000	1	543	1
799880	2000	1	478	1
802165	2000	1	"""n/a"""	2
804433	2000	1	"""n/a"""	2
806686	2000	1	442	1
808939	2000	1	345	1
811223	2000	1	"""n/a"""	2
813492	2000	1	592	1
815746	2000	1	"""n/a"""	2
818014	2000	1	422	1
820282	2000	1	631	1
822535	2000	1	489	1
824804	2000	0	"""n/a"""	2
827057	2000	1	614	1
829341	2000	0	0	1
831595	2000	0	"""n/a"""	2
833847	2000	1	725	1
836116	2000	0	0	1
838400	2000	1	415	1
840654	2000	1	"""n/a"""	2
842906	2000	1	508	1
845190	2000	1	556	1
847459	2000	0	504	1
849712	2000	1	657	1
851981	2000	1	"""n/a"""	2
854249	2000	1	879	1
856503	2000	0	"""n/a"""	2
858755	2000	1	579	1
861024	2000	1	534	1
863308	2000	1	824	1
865562	2000	1	"""n/a"""	2
908137	2000	1	423	1
910389	2000	0	251	1
912642	2000	1	"""n/a"""	2
914894	2000	1	443	1
917163	2000	1	466	1
919447	2000	1	503	1
921700	2000	1	501	1
923969	2000	1	"""n/a"""	2
926238	2000	1	359	1
928491	2000	0	"""n/a"""	2
930743	2000	1	463	1
933012	2000	0	386	1
935296	2000	0	0	1
937550	2000	0	"""n/a"""	2
939802	2000	1	626	1
942086	2000	0	"""n/a"""	2
944355	2000	1	659	1
946608	2000	1	741	1
948877	2000	0	"""n/a"""	2
951145	2000	1	626	1
953399	2000	1	691	1
955668	2000	0	"""n/a"""	2
957920	2000	1	709	1
960204	2000	0	0	1
962457	2000	1	589	1
964726	2000	0	"""n/a"""	2
966979	2000	0	0	1
969263	2000	0	0	1
971517	2000	1	"""n/a"""	2
973785	2000	1	733	1
976053	2000	1	605	1
978306	2000	1	952	1
980575	2000	0	"""n/a"""	2
982828	2000	1	813	1
985112	2000	0	0	1
987365	2000	0	0	1
989634	2000	0	"""n/a"""	2
991887	2000	1	909	1
994171	2000	1	"""n/a"""	2
996441	2000	1	794	1
998693	2000	0	0	1
1000946	2000	1	536	1
1003230	2000	0	379	1
1005484	2000	1	"""n/a"""	2
1007752	2000	0	0	1
1010005	2000	0	0	1
1012273	2000	0	0	1
1014542	2000	0	"""n/a"""	2
1016795	2000	1	491	1
1019079	2000	1	445	1
1021332	2000	0	265	1
1023601	2000	0	"""n/a"""	2
1025869	2000	0	"""n/a"""	2
1028138	2000	1	693	1
1030391	2000	0	0	1
1032644	2000	1	503	1
1034928	2000	1	"""n/a"""	2
1037181	2000	1	768	1
1039434	2000	0	0	1
1041719	2000	0	"""n/a"""	2
1043988	2000	1	996	1
1046241	2000	1	"""n/a"""	2
1048510	2000	0	"""n/a"""	2
1050762	2000	1	479	1
1053046	2000	1	703	1
1055299	2000	1	822	1
1057568	2000	1	"""n/a"""	2
1059837	2000	1	770	1
1062105	2000	1	872	1
1064358	2000	1	861	1
1066611	2000	1	905	1
1068895	2000	0	"""n/a"""	2
1071148	2000	1	700	1
1073401	2000	0	742	1
1075686	2000	0	"""n/a"""	2
1077954	2000	0	0	1
1080207	2000	1	925	1
1082476	2000	1	428	1
1084744	2000	1	"""n/a"""	2
1087014	2000	1	941	1
1089266	2000	0	0	1
1091519	2000	0	0	1
1093803	2000	0	"""n/a"""	2
1096056	2000	0	0	1
1098309	2000	0	0	1
1100578	2000	0	0	1
1102862	2000	0	"""n/a"""	2
1105115	2000	1	600	1
1107368	2000	1	517	1
1109652	2000	0	"""n/a"""	2
1111921	2000	1	635	1
1114175	2000	0	"""n/a"""	2
1116427	2000	1	613	1
1118696	2000	1	809	1
1120980	2000	1	966	1
1123234	2000	0	"""n/a"""	2
1125486	2000	1	649	1
1127770	2000	0	"""n/a"""	2
1130023	2000	1	607	1
1132276	2000	0	0	1
1134561	2000	0	"""n/a"""	2
1136829	2000	0	0	1
1139082	2000	1	634	1
1141335	2000	1	509	1
1143620	2000	0	"""n/a"""	2
1145888	2000	1	895	1
1148141	2000	1	813	1
1150394	2000	1	753	1
1152678	2000	0	"""n/a"""	2
1154948	2000	0	0	1
1157200	2000	1	499	1
1159453	2000	0	0	1
1161737	2000	1	993	1
1163991	2000	0	"""n/a"""	2
1166243	2000	0	0	1
1168512	2000	0	0	1
1170796	2000	0	"""n/a"""	2
1173049	2000	1	551	1
1175302	2000	1	816	1
1177586	2000	1	"""n/a"""	2
