onset	duration	ACC	RT	condition
279248	2000	1	290	1
281483	2000	1	534	1
283719	2000	1	462	1
285954	2000	1	433	1
288206	2000	1	"""n/a"""	2
290459	2000	1	663	1
292695	2000	0	"""n/a"""	2
294947	2000	1	565	1
297232	2000	0	"""n/a"""	2
299468	2000	1	433	1
301720	2000	1	645	1
303972	2000	1	413	1
306240	2000	1	"""n/a"""	2
308493	2000	1	513	1
310746	2000	1	494	1
313031	2000	1	"""n/a"""	2
315299	2000	1	300	1
317552	2000	1	371	1
319805	2000	1	452	1
322074	2000	1	423	1
324358	2000	0	"""n/a"""	2
326611	2000	1	480	1
328864	2000	1	287	1
331148	2000	1	399	1
333402	2000	1	"""n/a"""	2
335654	2000	1	702	1
337923	2000	1	439	1
340192	2000	1	539	1
342461	2000	0	"""n/a"""	2
344713	2000	1	484	1
346998	2000	0	"""n/a"""	2
349266	2000	1	"""n/a"""	2
351519	2000	1	571	1
353772	2000	1	755	1
356041	2000	1	640	1
358325	2000	0	"""n/a"""	2
360562	2000	1	330	1
362814	2000	1	402	1
365067	2000	1	"""n/a"""	2
367318	2000	1	500	1
369554	2000	0	0	1
371807	2000	0	"""n/a"""	2
374075	2000	1	486	1
376327	2000	1	601	1
378580	2000	1	620	1
380864	2000	0	"""n/a"""	2
383117	2000	1	479	1
385370	2000	1	565	1
387654	2000	0	"""n/a"""	2
389891	2000	1	711	1
392143	2000	1	436	1
394396	2000	1	"""n/a"""	2
396663	2000	0	0	1
398916	2000	1	490	1
401169	2000	1	461	1
403453	2000	0	"""n/a"""	2
405706	2000	1	501	1
407959	2000	1	464	1
410228	2000	1	620	1
412512	2000	1	"""n/a"""	2
414765	2000	1	676	1
417034	2000	0	"""n/a"""	2
419303	2000	0	0	1
421571	2000	1	642	1
423824	2000	1	671	1
426093	2000	1	"""n/a"""	2
428346	2000	1	706	1
430630	2000	1	688	1
432884	2000	0	"""n/a"""	2
435136	2000	1	432	1
437405	2000	1	522	1
439689	2000	1	502	1
441942	2000	1	454	1
444211	2000	1	"""n/a"""	2
446479	2000	1	492	1
448733	2000	1	"""n/a"""	2
450985	2000	1	649	1
453254	2000	1	662	1
455538	2000	1	540	1
457792	2000	0	"""n/a"""	2
460044	2000	1	455	1
462313	2000	1	507	1
464597	2000	1	351	1
466851	2000	0	"""n/a"""	2
469119	2000	1	"""n/a"""	2
471387	2000	1	550	1
473640	2000	1	549	1
475893	2000	1	614	1
478178	2000	1	"""n/a"""	2
480446	2000	1	537	1
