onset	duration	ACC	RT	condition
506736	2000	1	563	1
508989	2000	1	835	1
511257	2000	0	"""n/a"""	2
513510	2000	1	724	1
515779	2000	1	"""n/a"""	2
518047	2000	1	728	1
520300	2000	1	603	1
522553	2000	1	528	1
524821	2000	0	"""n/a"""	2
527074	2000	1	414	1
529309	2000	1	408	1
531546	2000	0	"""n/a"""	2
533781	2000	1	789	1
536033	2000	1	941	1
538268	2000	1	286	1
540504	2000	1	217	1
542740	2000	1	"""n/a"""	2
544992	2000	1	403	1
547244	2000	1	371	1
549479	2000	1	402	1
551731	2000	1	"""n/a"""	2
589586	2000	1	457	1
591821	2000	1	330	1
594057	2000	1	397	1
596293	2000	0	354	1
598561	2000	1	"""n/a"""	2
600814	2000	1	756	1
603083	2000	1	625	1
605367	2000	1	588	1
607621	2000	0	"""n/a"""	2
609873	2000	1	619	1
612157	2000	1	393	1
614410	2000	1	563	1
616679	2000	0	"""n/a"""	2
618932	2000	1	728	1
621216	2000	1	"""n/a"""	2
623469	2000	1	435	1
625722	2000	1	720	1
627991	2000	1	488	1
630275	2000	0	"""n/a"""	2
632528	2000	1	529	1
634781	2000	1	644	1
637050	2000	1	404	1
639334	2000	1	"""n/a"""	2
641587	2000	1	431	1
643840	2000	1	489	1
646125	2000	1	"""n/a"""	2
648393	2000	1	392	1
650646	2000	1	587	1
652899	2000	1	464	1
655183	2000	0	"""n/a"""	2
657452	2000	1	745	1
659705	2000	1	392	1
661974	2000	1	"""n/a"""	2
664227	2000	1	354	1
666511	2000	1	463	1
668764	2000	1	473	1
671032	2000	0	"""n/a"""	2
673301	2000	1	416	1
675555	2000	1	"""n/a"""	2
677807	2000	1	359	1
680091	2000	1	"""n/a"""	2
682344	2000	1	570	1
684612	2000	1	493	1
686881	2000	0	266	1
689135	2000	1	"""n/a"""	2
691387	2000	1	540	1
693656	2000	1	608	1
695940	2000	1	"""n/a"""	2
698209	2000	1	800	1
700462	2000	1	969	1
702715	2000	0	0	1
704984	2000	1	448	1
707268	2000	1	"""n/a"""	2
709521	2000	1	826	1
711774	2000	1	796	1
714059	2000	0	"""n/a"""	2
716327	2000	1	800	1
718580	2000	1	715	1
720849	2000	0	"""n/a"""	2
723117	2000	0	"""n/a"""	2
725386	2000	1	573	1
727639	2000	1	492	1
729892	2000	1	568	1
732176	2000	0	"""n/a"""	2
734445	2000	1	555	1
736698	2000	1	558	1
738967	2000	0	"""n/a"""	2
741220	2000	1	498	1
743504	2000	1	591	1
745757	2000	1	593	1
748026	2000	0	"""n/a"""	2
750279	2000	1	700	1
752563	2000	1	574	1
754817	2000	0	"""n/a"""	2
757084	2000	1	"""n/a"""	2
759353	2000	1	519	1
761606	2000	1	475	1
763859	2000	1	418	1
766143	2000	1	"""n/a"""	2
768412	2000	1	809	1
770665	2000	1	809	1
772918	2000	1	747	1
775202	2000	1	"""n/a"""	2
777455	2000	1	716	1
779708	2000	1	715	1
781992	2000	1	"""n/a"""	2
784245	2000	1	607	1
786498	2000	1	552	1
788782	2000	1	777	1
791051	2000	1	489	1
793305	2000	1	"""n/a"""	2
795557	2000	1	527	1
797809	2000	1	765	1
800062	2000	0	"""n/a"""	2
802313	2000	1	457	1
804566	2000	1	464	1
806851	2000	1	446	1
809119	2000	1	849	1
811388	2000	0	"""n/a"""	2
813641	2000	1	544	1
815909	2000	1	568	1
818163	2000	0	"""n/a"""	2
820415	2000	1	677	1
822700	2000	0	"""n/a"""	2
824969	2000	1	557	1
827237	2000	1	636	1
829490	2000	1	763	1
831759	2000	0	"""n/a"""	2
834028	2000	1	790	1
836296	2000	1	642	1
838565	2000	1	847	1
840819	2000	0	"""n/a"""	2
843086	2000	1	646	1
845340	2000	1	"""n/a"""	2
847608	2000	1	547	1
849876	2000	1	647	1
852129	2000	1	409	1
854398	2000	1	"""n/a"""	2
856666	2000	1	368	1
858935	2000	1	"""n/a"""	2
909136	2000	1	500	1
911388	2000	1	377	1
913640	2000	1	331	1
915909	2000	0	"""n/a"""	2
918177	2000	1	766	1
920431	2000	1	"""n/a"""	2
922683	2000	1	374	1
924952	2000	1	370	1
927236	2000	1	"""n/a"""	2
929505	2000	1	329	1
931758	2000	1	656	1
934011	2000	1	498	1
936296	2000	0	"""n/a"""	2
938564	2000	1	424	1
940817	2000	1	521	1
943086	2000	0	"""n/a"""	2
945354	2000	1	699	1
947607	2000	1	635	1
949876	2000	0	"""n/a"""	2
952145	2000	1	759	1
954413	2000	1	654	1
956666	2000	1	581	1
958935	2000	0	"""n/a"""	2
961188	2000	1	568	1
963472	2000	1	"""n/a"""	2
965725	2000	1	462	1
967994	2000	0	"""n/a"""	2
970247	2000	1	985	1
972532	2000	1	597	1
974800	2000	1	"""n/a"""	2
977053	2000	1	788	1
979306	2000	1	352	1
981590	2000	1	230	1
983843	2000	1	382	1
986112	2000	1	"""n/a"""	2
988381	2000	1	316	1
990633	2000	1	304	1
992886	2000	1	537	1
995170	2000	1	375	1
997424	2000	1	"""n/a"""	2
999692	2000	1	402	1
1001960	2000	1	511	1
1004213	2000	1	591	1
1006482	2000	0	"""n/a"""	2
1008750	2000	1	740	1
1011003	2000	1	464	1
1013256	2000	1	760	1
1015541	2000	1	"""n/a"""	2
1017826	2000	0	"""n/a"""	2
1020079	2000	1	414	1
1022331	2000	0	492	1
1024599	2000	1	548	1
1026868	2000	1	"""n/a"""	2
1029138	2000	1	640	1
1031390	2000	1	463	1
1033658	2000	1	321	1
1035912	2000	1	"""n/a"""	2
1038180	2000	1	597	1
1040433	2000	1	477	1
1042717	2000	0	"""n/a"""	2
1044986	2000	1	520	1
1047239	2000	1	610	1
1049492	2000	1	769	1
1051776	2000	0	"""n/a"""	2
1054045	2000	1	601	1
1056298	2000	1	573	1
1058551	2000	1	731	1
1060835	2000	1	602	1
1063089	2000	0	"""n/a"""	2
1065341	2000	1	890	1
1067610	2000	1	735	1
1069894	2000	0	0	1
1072163	2000	1	"""n/a"""	2
1074433	2000	0	0	1
1076686	2000	0	"""n/a"""	2
1078953	2000	0	"""n/a"""	2
1081206	2000	1	603	1
1083475	2000	1	"""n/a"""	2
1085743	2000	1	344	1
1087996	2000	1	433	1
1090249	2000	1	517	1
1092534	2000	0	"""n/a"""	2
1094802	2000	1	756	1
1097055	2000	1	675	1
1099324	2000	1	"""n/a"""	2
1101593	2000	1	319	1
1103861	2000	1	380	1
1106114	2000	1	476	1
1108383	2000	1	"""n/a"""	2
1110652	2000	1	592	1
1112920	2000	1	"""n/a"""	2
1115190	2000	1	321	1
1117442	2000	1	238	1
1119710	2000	1	"""n/a"""	2
1121980	2000	1	271	1
1124232	2000	1	225	1
1126485	2000	1	211	1
1128769	2000	1	"""n/a"""	2
1131039	2000	1	557	1
1133291	2000	1	459	1
1135559	2000	0	"""n/a"""	2
1137828	2000	1	470	1
1140081	2000	1	415	1
1142334	2000	1	717	1
1144618	2000	0	"""n/a"""	2
1146887	2000	1	642	1
1149140	2000	1	747	1
1151409	2000	0	"""n/a"""	2
1153677	2000	1	536	1
1155946	2000	1	586	1
1158199	2000	1	635	1
1160468	2000	1	"""n/a"""	2
1162737	2000	1	745	1
1164989	2000	1	780	1
1167242	2000	1	607	1
1169511	2000	1	527	1
1171796	2000	0	"""n/a"""	2
1174064	2000	1	581	1
1176317	2000	1	781	1
1178586	2000	0	"""n/a"""	2
