onset	duration	ACC	RT	condition
1056778	2000	1	887	1
1059063	2000	1	"""n/a"""	2
1061332	2000	1	678	1
1063600	2000	1	869	1
1065854	2000	0	"""n/a"""	2
1068106	2000	1	803	1
1070375	2000	1	619	1
1072643	2000	1	711	1
1074896	2000	1	644	1
1077164	2000	0	"""n/a"""	2
1079417	2000	1	946	1
1081686	2000	1	903	1
1083955	2000	1	862	1
1086239	2000	1	"""n/a"""	2
1088493	2000	0	0	1
1090761	2000	0	0	1
1093014	2000	0	0	1
1095298	2000	0	"""n/a"""	2
1097567	2000	1	555	1
1099820	2000	1	737	1
1102073	2000	1	769	1
1104342	2000	0	0	1
1106611	2000	0	"""n/a"""	2
1108863	2000	1	555	1
1111132	2000	0	0	1
1113416	2000	1	905	1
1115669	2000	0	0	1
1117938	2000	0	"""n/a"""	2
1120191	2000	1	637	1
1122460	2000	1	952	1
1124744	2000	0	0	1
1126998	2000	0	"""n/a"""	2
1129250	2000	1	744	1
1131534	2000	1	787	1
1133787	2000	1	945	1
1136056	2000	0	"""n/a"""	2
1138309	2000	1	491	1
1140593	2000	1	598	1
1142847	2000	0	"""n/a"""	2
1145115	2000	0	0	1
1147368	2000	1	639	1
1149652	2000	1	840	1
1151921	2000	1	477	1
1154175	2000	1	"""n/a"""	2
1156443	2000	1	791	1
1158711	2000	1	745	1
1160964	2000	1	587	1
1163233	2000	1	"""n/a"""	2
1165502	2000	1	982	1
1167770	2000	1	861	1
1170024	2000	1	"""n/a"""	2
1172292	2000	0	0	1
1174544	2000	1	744	1
1176797	2000	0	716	1
1179081	2000	1	"""n/a"""	2
1181351	2000	1	951	1
1183603	2000	0	0	1
1185856	2000	0	0	1
1188140	2000	1	"""n/a"""	2
1190410	2000	1	802	1
1192662	2000	1	837	1
1194931	2000	0	"""n/a"""	2
1197199	2000	1	698	1
1199453	2000	0	"""n/a"""	2
1201705	2000	1	753	1
1203989	2000	0	0	1
1206242	2000	1	"""n/a"""	2
1208511	2000	1	717	1
1210780	2000	1	"""n/a"""	2
1213033	2000	0	0	1
1215285	2000	1	538	1
1217537	2000	1	945	1
1219790	2000	0	"""n/a"""	2
1222057	2000	1	631	1
1224310	2000	1	752	1
1226579	2000	1	"""n/a"""	2
1228848	2000	1	553	1
1231084	2000	0	461	1
1233369	2000	1	616	1
1235638	2000	0	"""n/a"""	2
1237906	2000	1	581	1
1240160	2000	0	"""n/a"""	2
1242428	2000	1	"""n/a"""	2
