onset	duration	ACC	RT	condition
1064768	2000	1	328	1
1067037	2000	1	303	1
1069321	2000	1	"""n/a"""	2
1071574	2000	1	522	1
1073810	2000	1	466	1
1076063	2000	1	"""n/a"""	2
1078314	2000	1	500	1
1080550	2000	1	437	1
1082785	2000	1	519	1
1085022	2000	0	"""n/a"""	2
1087273	2000	1	341	1
1089526	2000	1	392	1
1091794	2000	0	426	1
1094031	2000	0	"""n/a"""	2
1096282	2000	0	504	1
1098534	2000	1	466	1
1100787	2000	1	480	1
1103071	2000	0	"""n/a"""	2
1105324	2000	1	533	1
1107577	2000	1	449	1
1109829	2000	1	314	1
1112082	2000	1	"""n/a"""	2
1114333	2000	1	430	1
1116602	2000	1	"""n/a"""	2
1118855	2000	1	484	1
1121107	2000	1	448	1
1123392	2000	0	"""n/a"""	2
1125645	2000	1	471	1
1127913	2000	1	88	1
1130182	2000	1	"""n/a"""	2
1132451	2000	1	423	1
1134703	2000	0	"""n/a"""	2
1136956	2000	1	566	1
1139225	2000	1	410	1
1141494	2000	1	529	1
1143778	2000	0	"""n/a"""	2
1146032	2000	1	"""n/a"""	2
1148284	2000	1	415	1
1150553	2000	1	624	1
1152837	2000	0	"""n/a"""	2
1155106	2000	1	589	1
1157359	2000	1	396	1
1159612	2000	1	719	1
1161881	2000	0	508	1
1164165	2000	1	"""n/a"""	2
1166418	2000	1	406	1
1168671	2000	1	429	1
1170955	2000	1	507	1
1173209	2000	0	"""n/a"""	2
1175461	2000	1	392	1
1177746	2000	0	"""n/a"""	2
1179982	2000	1	448	1
1182217	2000	1	530	1
1184485	2000	0	"""n/a"""	2
1186754	2000	0	0	1
1188991	2000	0	0	1
1191226	2000	1	322	1
1193462	2000	1	909	1
1195715	2000	1	"""n/a"""	2
1197966	2000	0	424	1
1200219	2000	1	334	1
1202487	2000	1	473	1
1204724	2000	0	"""n/a"""	2
1206975	2000	1	521	1
1209243	2000	0	523	1
1211496	2000	1	391	1
1213764	2000	0	0	1
1216033	2000	1	"""n/a"""	2
1218286	2000	1	552	1
1220522	2000	1	694	1
1222758	2000	1	628	1
1225027	2000	1	"""n/a"""	2
1227279	2000	1	451	1
1229564	2000	1	"""n/a"""	2
1231817	2000	1	828	1
1234085	2000	1	409	1
1236354	2000	0	"""n/a"""	2
1238607	2000	1	456	1
1240891	2000	1	298	1
1243128	2000	1	401	1
1245412	2000	0	"""n/a"""	2
1247681	2000	1	550	1
1249950	2000	1	575	1
1252203	2000	1	489	1
1254471	2000	1	"""n/a"""	2
1256724	2000	1	598	1
1258993	2000	1	"""n/a"""	2
1261246	2000	1	435	1
1263498	2000	1	700	1
1265750	2000	1	506	1
1268018	2000	0	"""n/a"""	2
1270271	2000	1	604	1
1272524	2000	1	479	1
1274808	2000	1	431	1
1277062	2000	0	"""n/a"""	2
1279330	2000	1	"""n/a"""	2
1281583	2000	1	145	1
1283867	2000	0	769	1
1286121	2000	0	"""n/a"""	2
1288373	2000	1	460	1
1290625	2000	1	407	1
1292861	2000	1	"""n/a"""	2
1295113	2000	1	343	1
1297382	2000	1	383	1
1299651	2000	1	"""n/a"""	2
1301903	2000	1	564	1
1304172	2000	1	613	1
1306424	2000	1	683	1
1308709	2000	1	"""n/a"""	2
1310962	2000	1	556	1
1313231	2000	1	695	1
1315500	2000	0	"""n/a"""	2
1317735	2000	1	523	1
1320003	2000	0	"""n/a"""	2
1322256	2000	1	422	1
1324492	2000	1	577	1
1326761	2000	1	560	1
1329013	2000	1	607	1
1331281	2000	0	"""n/a"""	2
