onset	duration	ACC	RT	condition
833651	2000	1	565	1
835920	2000	1	617	1
838189	2000	1	709	1
840458	2000	0	"""n/a"""	2
842710	2000	0	0	1
844994	2000	1	713	1
847248	2000	1	"""n/a"""	2
849500	2000	1	940	1
851784	2000	0	"""n/a"""	2
854053	2000	0	0	1
856306	2000	0	"""n/a"""	2
858559	2000	1	959	1
860828	2000	1	519	1
863080	2000	1	909	1
865349	2000	0	735	1
867633	2000	0	"""n/a"""	2
869886	2000	1	854	1
872155	2000	1	"""n/a"""	2
874408	2000	1	772	1
876677	2000	1	496	1
878945	2000	1	"""n/a"""	2
881198	2000	1	839	1
883467	2000	0	0	1
885736	2000	1	"""n/a"""	2
887988	2000	1	900	1
890257	2000	1	773	1
892525	2000	0	"""n/a"""	2
894778	2000	1	817	1
897047	2000	1	943	1
899316	2000	1	377	1
901600	2000	1	733	1
903853	2000	0	"""n/a"""	2
906106	2000	0	229	1
908375	2000	0	0	1
910627	2000	1	864	1
912863	2000	1	"""n/a"""	2
915115	2000	0	905	1
917384	2000	1	981	1
919652	2000	1	868	1
921921	2000	0	"""n/a"""	2
924174	2000	1	570	1
926442	2000	1	506	1
928711	2000	1	"""n/a"""	2
1001417	2000	1	826	1
1003702	2000	1	"""n/a"""	2
1005970	2000	1	256	1
1008223	2000	1	425	1
1010492	2000	1	"""n/a"""	2
1012745	2000	1	380	1
1015029	2000	0	219	1
1017282	2000	1	677	1
1019551	2000	1	"""n/a"""	2
1021819	2000	1	258	1
1024072	2000	1	450	1
1026325	2000	1	501	1
1028610	2000	1	"""n/a"""	2
1030878	2000	1	815	1
1033131	2000	1	800	1
1035384	2000	1	887	1
1037668	2000	0	"""n/a"""	2
1039937	2000	0	0	1
1042174	2000	1	787	1
1044459	2000	0	"""n/a"""	2
1046727	2000	1	898	1
1048980	2000	1	654	1
1051233	2000	0	207	1
1053518	2000	1	"""n/a"""	2
1055786	2000	1	881	1
1058039	2000	1	548	1
1060292	2000	1	675	1
1062576	2000	1	757	1
1064845	2000	0	"""n/a"""	2
1067098	2000	1	669	1
1069351	2000	1	598	1
1071620	2000	1	449	1
1073904	2000	1	607	1
1076158	2000	1	"""n/a"""	2
1078410	2000	1	502	1
1080679	2000	1	301	1
1082963	2000	0	"""n/a"""	2
1085216	2000	1	506	1
1087469	2000	1	784	1
1089738	2000	1	587	1
1092007	2000	1	"""n/a"""	2
1094259	2000	1	290	1
1096543	2000	1	643	1
1098796	2000	1	647	1
1101065	2000	0	"""n/a"""	2
1103318	2000	1	405	1
1105602	2000	1	670	1
1107871	2000	1	"""n/a"""	2
1110125	2000	1	"""n/a"""	2
1112377	2000	1	525	1
1114661	2000	1	740	1
1116930	2000	1	"""n/a"""	2
1119200	2000	1	296	1
1121453	2000	1	"""n/a"""	2
1123721	2000	1	579	1
1125974	2000	0	"""n/a"""	2
1128226	2000	1	463	1
1130495	2000	1	481	1
1132779	2000	1	835	1
1135033	2000	0	"""n/a"""	2
1137285	2000	1	592	1
1139570	2000	0	"""n/a"""	2
1141838	2000	0	0	1
1144091	2000	0	0	1
1146360	2000	1	"""n/a"""	2
1148628	2000	1	457	1
1150897	2000	1	334	1
1153150	2000	1	380	1
1155419	2000	1	"""n/a"""	2
1157672	2000	0	701	1
1159956	2000	1	"""n/a"""	2
1162209	2000	1	945	1
1164462	2000	1	646	1
1166746	2000	1	490	1
1169000	2000	0	"""n/a"""	2
1171268	2000	0	"""n/a"""	2
1173536	2000	1	265	1
1175789	2000	1	241	1
1178042	2000	1	382	1
1180326	2000	0	"""n/a"""	2
1182595	2000	1	746	1
1184848	2000	1	458	1
1187101	2000	1	439	1
1189370	2000	1	592	1
1191654	2000	0	"""n/a"""	2
1193907	2000	1	448	1
1196160	2000	1	268	1
1198445	2000	1	"""n/a"""	2
1200713	2000	1	600	1
1202966	2000	1	561	1
1205235	2000	1	"""n/a"""	2
1207488	2000	1	725	1
1209772	2000	1	441	1
1212025	2000	1	451	1
1214294	2000	1	"""n/a"""	2
1216563	2000	1	580	1
1218815	2000	1	394	1
1221083	2000	1	254	1
1223352	2000	1	409	1
1225606	2000	0	"""n/a"""	2
1227858	2000	1	455	1
1230142	2000	1	418	1
1232396	2000	0	"""n/a"""	2
1234648	2000	1	628	1
1236917	2000	1	668	1
1239186	2000	1	545	1
1241470	2000	1	"""n/a"""	2
1243723	2000	1	485	1
1245976	2000	1	450	1
1248261	2000	0	"""n/a"""	2
1250529	2000	1	397	1
1252798	2000	1	529	1
1255051	2000	1	540	1
1257320	2000	1	"""n/a"""	2
1259589	2000	0	432	1
1261842	2000	1	"""n/a"""	2
1264110	2000	1	244	1
1266363	2000	0	0	1
1268647	2000	1	870	1
1270901	2000	0	"""n/a"""	2
